,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.718932275155984,0,0,0,0,0,0,0,0.0418958004803218,0,0.0721824672181697,0,0,0,0,0,0.0103025855767954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690059217671055,0,0,0,-0.0177214672255858,0,0,0,0,2.16840434497101e-19,0.00109402159122173
X601939.CH.EQUITY,0.118518750603815,0,0,0.257398968437616,0,0.37489122142582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756159530378942,0,0,0,0,0,0,0,0.0576596599356248,0,0,0,0,0.0631846289393512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0
X601288.CH.EQUITY,0.19086727093908,0.0496343850813958,0,0,0,0.0318147453722065,0,0,0,0.162482384805137,0,0,0,0,0,0,0,0,0.0924663147575693,0,0,0,0,0,0.0233036883802057,0.259834946589713,0,0,0,0.0553457097694715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059954465630978,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.440856288981279,0,0,0,0,0,0.0504162869044451,0,0.261479649758061,0,0,-0.0486799076398792,0,0.117314077598198,0,0,0,0,0.422403257203049,0,0,0,0,0,0,0,0.0198377296461266,0,0,0,0,0,0,0,0,0,0,0,0,-0.768851035645374,0.0162174721537816,0,-0.184441029746654,0.156609069413979
X601988.CH.EQUITY,0,0.174797014965095,0,0,0.0451501577837734,0,0,0,0.0735278134403844,0,0,0.0841052810955766,0.12622309287664,0,0,0,0,0,0.0586800408406608,0,0,0,0.519500635296606,0,0,0,0,0,0,0.0305089649029895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324705785167856
X1299.HK.EQUITY,0,0,0.194677987652579,0,0,0,0,0.0632301155717324,0,0,0,0,0,0,0.207640369444021,0,0,-0.0915947931617874,0,0,0.214195955412384,0,0,0,0.00324653674595405,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0832603374862151,0,0,0,0,0,0,0,0,0,0,0.0300900304939502,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857155,0.000775799788559481,0,0,0,0,0,0,0.775957729755987,0,0,0,0.104931104959817,0.00414417668338141,0,0.000702287350072556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.140895128447631,0.0723442459788142,0,0,0,0,0,0,0,0,0,0,0,0.0306038013982812,0,0,0,0,0,0,0,0,0,0.0626737580569842,0,0,0,0,0,0,0,0,0,0.325122494817179,0,0,0,0,0,0,0.207968082054308,0.0712497934145014,0,-0.0261873099078388,0,0,0,0
X601328.CH.EQUITY,0.0016237903286627,0,0,0,0,0,0,0.171618240049438,0,0,0.0383757661410327,0,0.149567598508551,0,0,0,0,0,0,0,0,0.252396181757324,0,0,0,0,0,0,0.0314394007455883,0,0,0,-0.00883542577176432,0.0403086921612351,0,0.000781454745080074,0,0,0.0688979183835077,0.256250880783667,0,0.0395384084252903,0,0,0,0,0,0,0,0
