,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0343278757025323,0,0.621563636521302,0,0.0706265956889931,0,0,-0.0503361289546112,0,0,0,0,0,0,0,0,0.0857286371199388,0,0,0,0,0,0,0,0,0,0,0.0467042458349953,-0.0461470104999313,0,0,0,0,0,0,0,0,0,0,0,0,-0.013545925103126,0,0,0,0,0.163133518212003,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0818036024577186,0,0,0.0398482908718385,-0.0325135779506771,0,0,0,0.17637370415802,0,0,0,0,0,0.468977937977031,0,0,0,0,0,-0.0870839121912531,0,0,0,0.0805038007315377,0,0.125882395565429,0,0,0.107245733518262,0,0,0.0718977565269754,0,0,0,0.00691434026441808,0,0,0,0,0,0,-1.38777878078145e-17,0.0574527275777424,0
X601939.CH.EQUITY,0,0,0,0,0.334186965308281,0,0.187553974525393,0,0,0,0.148388367594429,0,-0.14828113492053,0,0,0,0,0,0,0,0.0997952373685535,0,0,0.49732550852347,0,0,0,0,0,-0.0489788835144099,0,0,0,0,0,0,0,-0.0429404624903499,0,-0.0135764343651153,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0686474011448099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380182450232672,0,0,0,0.0221977543546876,0.0977622323385383,0,0,0,0,-0.033899015746003,0,0,0,0.0428939235447939,0.312676943014371,0,0.199470604892821,0,0,0,-0.0266687150900272,0,0,0,0,0,0,0,0.0633467789931059,0,0,0,0
X601288.CH.EQUITY,0.0483263109380029,0.0458784744004192,0.0806963234366436,0,0,0,0.205966937245601,0,0,0.057873422504965,0,0,0,0.0699577752177683,0,0,0.100168118858011,0,0,0,0,0,0,0.221119720277265,0,0,0,0,0,0,0,0,0,0,0,0,0.195814967742357,-0.000832013661607294,0,0,0,0,0,-0.0639730471265514,0,0,0,0,0,-0.0454319410399525,0
X600036.CH.EQUITY,0.00983961776025742,0.236976966875533,0,0,0.0836586106225881,0,0,0.128981288713865,0,0,0,0,0,0.277628674829859,0,0,0,0,0.118912283942273,0,0,0,0,0,0.257012518334206,0,0,0,0.0633993798016869,0.016337834356448,0,0,0,0,0,0,0,0.00125434153370932,0,0,0,0,0,0,0,0,0.024779067817288,0,0,-0.0238202858188623,0
X601988.CH.EQUITY,0.0979390842343574,0,0,0,0.236602843351995,0.337943721000799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945278680952212,0,0,0,0.0456844854606793,-0.0399605203564069,0,0,0,0,0.0089063694397961,0.232532530091014,-0.0283241928485213,0,0,0,0.0607613025877312,0,0,0,0,0.0864471165027892,0,-0.121262030685319,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.127205394350529,0,-0.0848287326430943,0,0,0,-0.0154960807574728,0.333058070729923,0,0,0,0,0.113451539869087,0,0,0,0,0,0,0,0,0,0,0.137176537288019,0,0.352880951082035,0.114941453773618,0,0,0,0,0,0,0,0,0.0681998251086044,0,0,0,0,0,0,0.0877760735990027,0,0,0.108752485574944,0,0,0
X5.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.177948287393863,0,0,0,0,0,-0.0787445653863551,0,0,0,0,0.0977909306953152,0,0,0,0,0.0811032941884624,0,0.400857583016625,0.102486771228294,0,0,0,0,-0.0373691585379924,0,0,0,0,0,0,0,0.165663174204694,0.26753720024398,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.116394406828156,0,0,0,0,0,0,0,0,0,0,0,0.177023743706791,0.0332761310221869,0,0,0,0.27704857765583,0,0,0,0,0,0,0.0428783531078852,0.201291811786553,0,-0.252694696092775,0,0,0,0.0585848283785762,0,0.196504260094054,0,0,0,0.0154871421098777
