,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.131896396794556,0,0.177850912981971,0,0,0,0,0,0,0,0.323389103810322,0,0,0,0,3.46944695195361e-18,0,0,0,-0.167198725483222,0,0,0,0,0.103968045355994,0,0,0,0,0,0,0,0,0.0675208367527754,0,0,0.171553167412908,0,0,0,0,0,0,0,0,0,0.138111012814154,0.011249190978339,0,0
X601318.CH.EQUITY,0,0,-0.110355481761412,0,0,0.0718550246848606,0,0,0.167326077334253,0,0,0,0.112222861569686,-0.0257019963088924,0,0.282695147738135,0,0,0,0,0,0,0.0389622728792622,-0.00591790658440467,0,0,0,0,0,0,-0.189532056397644,0,0,0,0.312177609307096,0,0,0.031874164490874,0,0.233372835062229,-0.187409610516719,0,0.183243964797065,0.133462480866334,0,0,0,0,-0.0810720463541166,0,0
X601939.CH.EQUITY,0.617451332442915,0,0,0.0278780949334154,0.0341571268041581,0,0,-0.0754592637065639,0,0,0.173230193973219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370781922559631,0,0,0,0,0,0,0,0.274282794943281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.301164364138728,0,0.138395508306553,0,6.93889390390723e-18,0.340572182798708,0,0,0,0,0.0251561615515462,0,0,0,0,0,-8.67361737988404e-19,0.0564090376642206,0,-0.0047120590825995,0.0407704620429494,0.0727674487104911,0,0,0,-0.044214813739949,0,-0.06806521569945,0,0,0,0,0,0,-0.133909790571944,0,0,0,0,0,0.206803230146004,0,0,0,-0.08235019219322,0,0,0.122743814560761,0,0,0
X5.HK.EQUITY,0,-0.0874834091883141,0,0.0940155460636521,0,0.128292767625351,0,-0.137214533124918,0,0,0,0,0.180704193597272,0,0,0,0,0,0,0,0,0.522329859121296,0,0,0,0,0,0,0,0,0.302346482510206,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.167991536391919,0,0,0.0541571287749806
X601988.CH.EQUITY,0.1528302960612,0.0866183712748914,0.362300896490698,0,0,0,0,0,0.163781055217955,0,0,0.0527238651904807,0,-0.132128628815174,0,0,0,0,0,0,0,0.112834573308079,0,0,0,0.00207675190272596,0,0,0,0,0,0,0,0,0,0,0,0.0987504596294437,0,0,0,0,0,0.0892495498723906,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0471525487848765,-0.0738190872924992,0,0.291220731803787,0,-0.0541684144836494,0.0373702585043763,0,0.303271296150748,0,0.20080733600862,0,0,0,0,0,0.0519437306675576,0,0,0,0,0,0,0,0,0.0257430917691362,0,0.0088788991334652,0.0261726978483116,0,0.109008350530998,0,0,0,0.0543191417003999,0,0,0.0302828798394152,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0147241976756469,0,0,0,0,0.0107135362417826,0,0,0,0.137319658570422,0,0,-0.16754544966727,0,0.0681276877779262,0,0.210274778474948,0,0,0,0.00822017272617786,0,0,0.245274315435812,0.100647818885963,0.0542030849512093,0,0,0,0,0,0.0780330779223195,0.0773620030743165,0,0.00810872681682275,0,0,0,0,0,0,0.0177634372385128,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.129167391350328,0.215435837879337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732066379254656,-0.103682297761131,0,0,0,0,0.208726765133237,0,0,0,-0.0989100738887324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133662577760044,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.230471339412939,-0.473156989472491,0,0.0153615355859858,0,0,-0.0461740770256504,0,0,0,0,0,0.535307547968192,0,0,0,0.122749106679603,0,0,0,0,0,0,0,0,0,0,0,0,-0.602381163429574,0.132693499223242,0,0,0,0,0.686661813159845,0,-0.110646355432955,0,-0.207742546044669,0
