,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.260417914486385,0.0295897694747882,0.058188666728885,-0.0129248963548426,0,0.450323819367036,0,0,0,0.0397495837200417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812166097520192,0.0339289248294902,0,0,0,0,0,0,0,0,0,0,0.0801456679114076,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0791897239353123,0,0.0911720652608318,0,0.160926700531907,0,0.161658554957067,0,0,0.0224482180829192,0.0965380662414487,0,0.0728128575130149,0,0,0,0,0,0.326240871921419,0,0,-0.0405806964517223,0,0,0,0,0.0808724059370633,0.101349858334732,-0.00941462908314368,0,0,0,0,0,0,0,0,0.0732833231777582,0,0,0,-0.183090962609022,0,0,0,0,0.11049827791181,0,0
X601939.CH.EQUITY,0.305799159640606,0.182311292150273,0,0.186019470934922,0,0,0,0.0509957125095768,0,0,0,0.0338837746625404,0.0552291286050954,0,0,0.0294209853783606,0,0,0.247504012644408,0,0,-0.24007245237512,0,0,0,0.131194677326208,0,0,0.0783043100558615,0,0,0,0.208372686350462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0218663530280882,0,0,0.0536100476695002,0,0.461214941993728,0,0,-0.0408408187612818,0.103438136255994,0,0,0.120455521436947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10176824877111,0.0240988053883959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063025800307305,0,0.0110882774687927,0.0141167076950837,0
X600036.CH.EQUITY,0,0.147864029108306,0,0,0,0.0456335287527569,0.157758442787896,0,0,0,-0.009134912663266,-0.00461600835888996,0.220704863081827,0,0,0.140635566579286,0,0,0.0558599767052957,0,0,0,0,0,0,0.146897839060896,0.195354363666832,0,0,0,0.00148939736850579,0,0,0,0,0,0,0,0.216016584630012,0,0,0,0,0,0,0,0,0,0,0,-0.0833088798682661
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152859713247153,0,0,0.0174236391088733,0,0,0.194887063753067,0,0,0,0,-0.144735911816594,0,0,0,0,0,0,0.00101167582720381,0.629453523357258,0,0,0,0,0,0,0.122240342467027,0,-0.0691062937903205,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0672198179253524,0,0.124278564847981,0,0,0,0,0,0.20172288380741,-0.0102115871066456,0,0,0,0,0,0,0,0.188519070485303,0,0,0.184581371348847,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0535914014551319,0.13145758409955,0,0.0632267295932163,0,0.0651051810165266,0,0,0,0,0,0,3.46944695195361e-18
X601988.CH.EQUITY,0,0,0.105133779570627,0.471941170446379,0.0856219521341897,0,0,0,0,-0.00914056887843009,0.0222597542367525,0,0.25541904259708,0,0,0,0.0367031190431443,0,0,0,0,0,0.0462664865243497,0,0,0,0,0,0,0.0529391827442052,0,0,0,0,0,0,0.0380898353080488,0,0,0.0480142514435149,0,0,0,0.00867482284402322,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.195071107288999,0,0,0,0.0929749981941355,0,0,0,0,0.0401718605171122,0,0,0,0,0,0,0,0,0,0.0821397845571926,0,0.221557622472246,0,0.167544022158316,0,0,0,0,-0.0286118814750558,0,0,0.0699359456547352,0,0,0,0,0,0.212307046882125,0,-0.143504289580557,-6.93889390390723e-18,0,0.23022658138121,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00574022114882261,0,0.208992418348991,0,-0.0472997040337439,0,0,0,0,0.065410573166515,0.123357642409842,0,0,0.0975456339296146,0,0,0,0,0,0,0,0,0.0150335682214339,0,0.137707639829726,0,0.318849362132626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
