,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.133824760577366,0,0.110775148609406,0,0.0698831853962842,0,0,0.3339152572253,0.0505179949039748,0,0,0,0,0,0,0,0,0.123664931536146,0,0,-0.0722489788520325,0,0,0,0,0,0,0,0,0.196124182029163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.308073424670176,0,0,0.0715099488918312,0.172946093953032,0,-0.100041152802192,0,0,0.0167411613786214,0,0,0.381573903684572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550614194816719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888886440496294,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0421753457074601,0,0.0228730781609813,0.303971564326777,-2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978477074194681,0,0,0.112967162482402,0,0,0.0819791146277936,0.207968159977971,0,0,0,0
X601288.CH.EQUITY,0.344570418146581,0.0716277107065002,0,0,0.381611571049809,0,0,-0.0185848730705627,0,0,0.0806609147074213,0,0,0,0,0.107097502673895,0,0,0,0,0,0,0.00012361692405829,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.360181135006426,0,0,0,0.0175020998375333,0,0,0.213335919418184,0.0967237707975389,0,0.10354528807116,0,0,0,0,0.169564910322443,0,0,0,0,0,6.93889390390723e-18,0,-0.0330345414315543,0.0337482084890666,0,0,0,0,0,0,0,-0.0199104558545148,0,0,0,0,0.0549453092754375,0,0,0,0,0,0,0,0.0296105593489522,0,-0.00273080799486813
X600036.CH.EQUITY,0,0,0.0208627643024733,0,0,0,0,0,0,0,0,0.41351204566421,0,0,0,0,0,0,0,0,0,0.0528916386922198,0,0,0,0,0,0.131903969517757,0,0,0,0,0,0,0,0,0.0824452417401594,0,0,0,0.0590567091599964,0,0,0,0,0,0,0,0,0.259886581107176,0
X1299.HK.EQUITY,0,0,0,0,0,0.0130506861533183,0,0,0,0,0,0,0,0,0.0086786790376823,0.324606428496109,0,0.0702312838648637,0,0,0,0.0641159391291812,0,6.93889390390723e-18,0,0.196635133005349,0,0,0,0,0,0,0,0,0.168125770886662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320640963058235,0
X5.HK.EQUITY,0,0,0,-0.0789547924501624,0,0,0,0,0,0,0,0,0,0,0,0.332316661634054,0,0,-0.44293882635487,0,0,0.985084700429428,0,-0.880483139678803,0,0,0.549785132968681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260492613033266,0,0,0,0,0.201313905295232,2.77555756156289e-17,0.0700261638886178
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0726549355964222,0,0,0,0,0,0,0.0921417700006649,6.93889390390723e-18,0,0,0.19650266044,0,0.373525038100086,0,0,0,0.0699100429817325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0411275406387244
X601658.CH.Equity,0,0.0901407617899896,0,0.219287924094375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528604697162006,0,0.367342374446684,0.506000940930594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.266837633675227,0,-0.638270074734589,0,0
