,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.015263217018358,0.564752372343422,0,0,0,0,0,0,0,0.144759452816415,-0.0158217189186627,0.0914943574227899,0,0,0,0,0,0.019630095836824,0,0,0,0,0,0.0536848685736752,0,0,0,0,0,0,0,-0.00911830895524198,0,0,0,0,0,0.10148025679246,0,0,0,0,0,0.00656313457187492,0,-0.0613799351887065,0,0,-1.73472347597681e-18
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0
X601939.CH.EQUITY,0.178826997428558,0,0,0.602671551164198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919649892857904,0,0,-0.000249379310684259,-1.73472347597681e-18,0,0,0.0837509991384275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918446496518976,0.0147340867077712
X601288.CH.EQUITY,0.0484243128165031,0.0433284114268922,0.194661790570452,0,0,0,0,0,0,0.123326911779432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168213223887807,0,0,0.2077534598679,0.11649772307466,0,0,0.010665228021845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0596215039317582,0,0,0,0,0,0.31209863289612,0,0,0,0,0,0.0993537712426346,0,0.406762902662519,0,0,0,0,0,0,0,0,0,0,0,0,0.365806331544781,0,0,0,0,0.155502963271064,0,0,0,0,0,0,0,0,0,0,0,-0.276835058565482,-0.0939437170459025,-0.184044512312906,0.0202959489033275,0
X601988.CH.EQUITY,0.0184488278455176,0,0.0455202890316391,0,0.0385355263385173,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.609687828412396,0,0,0,0,0,0,0.111860379120649,0,0,0,0,0,0,0,0,0,0.0442413693019323,0,0,0,0,0.0631522770966937,0,0,0,0,0,0.0984151128177921
X600036.CH.EQUITY,0,0,0,0,-0.00391908234027773,0,0,0,0.0795252202822111,0,0,4.33680868994202e-19,0,0,0,0,-0.0122667858658989,0,0.0178972052108459,0,0,0,0,0,0.614397302215341,0,0,0.0859466429802584,0.124606293907398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718944660615849,0,0.0341592043546938,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.226341994537534,0,0,0,0,0,0,0,0.202474369483642,0,0,0,0,0.0631661988075741,0,0,0.0591648411021057,0,0,0,0,0,0,0,-0.0445843767813906,0.0828370486336826,0,0.300590341556551,0,0.200177336109876,0,0,0,0,0,0,0,0,0,0,-0.0808190910382912,0,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171230516458624,0,0,0,0.115787608951981,0,0,0,0,0,0,0.260400823311466,0,0,0,0,0,0,0,0,0.228195641647995,0,0,0,0,0.0669993058585192,0,0,0,0.00601027818859468,0,-0.00595821417128503,0,0,0,0,0.202639966312898,0,0,0,0,0,0.00228245802145329,0,0,0,0.028801632821465,0
