,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.25411220435055,0,0,0,0,0,0,0.127074552599893,0,0,0,0,-0.16964657115836,0,0,0,0,0.367900806125906,0,0,0,0,0,0,0.233216989825018,0,0.0815881757250518,0,0.105643440693891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575817459509555,0,-0.0552917836312232
X601318.CH.EQUITY,0,0,0,0,0,0.0260389500244494,0,0,0.243247806580376,0,0,0.267185939394797,0,0,0,0.0985849112379385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108924424442622,0,0,0,0,0,0,-0.254695234573115,0.0954705859212846,0,0,0.177915998496524,0,0,0,0,0.101708075312161,0,0
X601939.CH.EQUITY,0.439496193738394,0,0,0,0,0.190459064413312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569609268260183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360534333733275,0,-0.153163411348479,0,0.0862925465855104,0,0,-0.0110073876614386,0,0,0,0
X601288.CH.EQUITY,0.508086350003801,0.0158466121907319,0.133670415450502,0,0.12227911014927,0.0656732177785638,0,0,0.0345084723840321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752032700504969,0,0,0,0,0,0,0.053401670147897,0,0,0,0.0780174016896176,0.185439831373384,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.116160915319072,0.188301631461706,0.139964483343788,0,0,0,-0.155931831260053,0,0,0,0.229108287373351,0,0,0,0,0,0.590355270835384,0,0,-0.0643201747031815,0,0,0.141044558450347,0,0,-0.166677933636242,0,0,0,0,0,0,0,0,0.0231263402243888,0,0,0,0,0,0,0,0,0,0.145598695923662,0,0,0.118107841858851,0
X601988.CH.EQUITY,0.0874826832213975,0.0230865278772574,0.143788903554978,0.204992927192553,0,0,0,-0.0225256194971645,0.14438949523093,0.0964890315720098,0.175516269767898,0,-0.350172321119023,0,0,0,0,0,0,0,0,0,0.138851673289059,0,0,0,0.0678549281717181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336151592696879,0,0,0,0,0.0425854429391245
X600036.CH.EQUITY,0,0.372163143076225,0,0,0,0,0,0.034327207044983,-0.0112398910361305,0,0,0,0,0.288333718068793,0,-3.46944695195361e-18,0.0201779869655023,0,0,0,0,0,0,0.176251079845671,0,0,0,0,0,0,0,0.0927032601787338,0,-0.0399122573211997,0.000544414852262531,0,0,0,0,0,0.164788337113914,0,0,0,0,0,0.0163948660749154,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.161048614952546,0,0,-1.73472347597681e-18,0,-0.0488560342346236,0,-0.0494414662347926,0,0,0.274046765951081,0.273016246166046,0,0,0.143446094647668,0,0,0,0,0,0.0955174935054076,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.071058698180235,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0789291626677066,0.244543720745392,0,0,0,0.0254108201127961,0,0,0,0,0,0,0,0,0,0,0,-0.103212967728462,0,0,0,0,0,0,0,0,0.0366357069281829,0.105794116999535,0,0,0,0,0,0.0220661762565216,0,0,0,0,0,0,0,0,0,0,0,0.157329588100839,0,0,0.0262081706008169,0.299409064851518
X601166.CH.EQUITY,0.117395278010886,0,0,0,0,0.0437511592269946,0.499670100186778,0,0,0,0,0,0,0.0393398528429537,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0.0835485788362528,0,0,0,0.0441059538412919,0,0.109042358942171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
