,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.44877793116957,0,0.1028999215175,0.0674666693977934,0,0.0577358674775779,0,0,0,0,0,0.0414850372245461,0,0,0,0,0.0455464036839563,0.0477194914482613,0,0,0,0,0,0,0.116490778065892,0,0.01334341068808,0,0,0,0.0177430037388713,0,0,0,0,0,0,0.00165594156872468,0,0,0,0,0,0,0,0,0,0,0.012609626242105
X601939.CH.EQUITY,0.181418997554056,0,0,0.2567316649481,0,0.340954008830301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757045159841096,0,0,0,0,0,0.119021731725941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0860142702827651,0,-1.38777878078145e-17,0,0,0,0,0.00711072975982909,0.0591621603127143,0,0,0,0,0,0,0,0.114063940667684,0.0256168041404635,0,0,0,0,0,0,0,0,0,0,0,0,0.0887726838482587,0,0.167777707191176,0.0316731291877221,0,0,0,0.109687908175426,0,0,0,0,0,0,0.219715183603998,0,0,0,0
X601288.CH.EQUITY,0.217334584761125,0.0754017931818419,0,0,-0.0155208019239239,0.0162497099342165,0,0,0,0.15601605150381,0,0,0,0,0,0,0,0.118904256739693,0,0,0,0,0,0,0.00648107739785014,0.270855964094704,0,0.073112844768814,0,0.068807995275704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.403692449922969,0,0.20881269171492,0,0,0,0,0,0,0.255134515216992,0,0,-0.445372998254741,0,0,0.000226240005464685,0,0,0,6.93889390390723e-18,0,0,0,0,0.140242403024423,0,-0.202646848272765,0,0.643293765961574,0,0,-0.424209232495596,0,0,0,0,-0.0467106517657205,0,0,-0.432469091320168,0,0,0,0,0.266970443703173
X601988.CH.EQUITY,0.0129540839250584,0.27120455179178,0,0,0,0,0,0,0.0265679643044714,0,0,0,0.109309788150985,0,0,0,0,0,0,0,0,0,0.607796833864727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296826654564921,0.0494736618959717
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0136608128995126,0,0,0,0,-0.00215707149904324,0,0,0,0,0.047707372773791,0,0,0,0,0,0,0.731060088695915,0,0,0,0.139067216048739,0.00315994353095007,0,0,0,0,0,0,0,0,0,-0.00173547053739586,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.264923973609713,0,0,-0.158327513146338,0,0,0.116967039303891,0,0.0713030820401134,0,0,0,-0.130085915046658,0,0.267004917110547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532775452020124,0,0,0,0,0,0,0,0.010258916744625,0,0,0,0.27981633397926,0
X601628.CH.EQUITY,0,0,0.147180162071728,0.0772230094304874,0,0,0,0,0,0,0.0574412214956712,0,0,0,0,0,0.0728695989314773,0.0969170148718504,0,0,0,0,0,0,0,0.0762522461224169,0,0,0,0,0,0,0,0.033552396743211,0,0.230306106511823,0,0,0,0,0,0,0.117090280893251,0,-0.0399358024590585,0.0884127150421811,0,0,0,0
X601328.CH.EQUITY,0,0,0.066502860097228,0,0.00089643838145026,0,0.0468417248783866,0.00578720577583903,0,0,0,0.116058557131483,0,0,0,0,0,0,0,0,0.0128713174889479,0.20060065890298,0,0,0,0,0,0,0,0,0,0.150602748863411,0,0,0,0,0,0,0.170692317590737,0.267137380683096,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0
