,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.113963490720506,-8.470329472543e-22,0.0509521883428749,0,0,0,-0.0758008329407759,0,0,0,0.497565158196447,0,0,0,-0.0741839572083061,0,0,0,0,0,0,0,0,0,0,0,0,0.0563043987105812,0,0,0,0,0,0,0,0.0889422016284016,0,0,0,0,0,0.218400123971882,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.152002902906936,0,0,0.148957203461716,0,0.0982874411305281,0,0.0847746356443141,-0.106858295017121,0.122018211433332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918040239211352,0,0,0,-0.20091328073733,0,0.146485306461153,0.138307737435849,0.0908115194196831,0,0,0,0,0.317188231592776,0,0
X601939.CH.EQUITY,0.292858517665162,0,0,0.312099526232188,0,0.132034521029033,0,-0.0433633558226681,0,0,0,0,0,0,0.104718879720047,0.0721962811685756,0,0,0,-0.0180318822553926,0,0.053814390403471,0,0,0,-0.099014052846702,0,0,0,0,0,0,0,0,0,0,-0.104299043187432,0,0,0.348207393382942,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.332891698790781,0,0.251688380109301,0,0.0571467506951122,0.221556261462993,0,0,0.0392386642435454,-2.16840434497101e-19,0,0,0,0.0117121933215565,-0.0400717176017993,-0.0816662743246967,0.0464927434806842,0,0,0,0,0,-0.0988656220075687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113387411863148,0,0,0,0,0,0,0,0,0,0.185207122386764,0
X5.HK.EQUITY,0,-0.0759283821540782,0,0.320008081557109,0,0.0144542593063003,0,-0.287204268963021,0,0,0,0,0.120977261893238,0,0,0,0,0,0,0,0.541879367673755,0,0,0,0,0.320976817679952,0,0,0,0,0,0,0,0.0190867343603882,0,0,0,0,0,0,0,0,0,0,0,0,0.217034758702151,0,0,-0.101362215233806,0
X601988.CH.EQUITY,0.181056451329491,0,0.245187355972425,0.0438166893180859,0,0,0,0,0.0945223591108668,0,0.134117744250265,0,0,-0.218087563892579,0,0,0,0,0,0,0,0,0.0663683951674033,0.191324923951384,0,0,0,0.0409454537241856,0,-0.0579489151647378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113563634388584,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.111488375352692,-0.0533610882027955,0,0.260231075280326,0,-0.0428329024091326,0.0110365501810272,0,0.350673334921267,0,0.249425847669881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774611848535614,0,0,0,0,0.0851974511623545,0,0,0.1309302554822,0,0.0388693771574847,0,0,0,0,0,0,0,0,1.39590271886844e-05,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0395892334583078,0,0,0,0.136116440328711,0,0,0,-0.134062552509545,0,0,0,0.313482005605532,0,0.231584763881363,0,0,0,0,0,0,0.151457217119053,0,0.0240606689702243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561492099941902,0,0,0,0
X601628.CH.EQUITY,0.213683446168744,0.204876928890459,0,0,0,0,0,0,0,0.0260867576617244,0.114759953258449,0,0,0,0,0,0,0.0211347163566513,0,0,-0.0230651731498011,0,0,0,0,0,0,0.0477231897684576,0,-0.061146366249279,0,0,0,0,0,0,-0.321097496002602,0,0,0,0.0405190513787715,0,0.228637776559553,0,0,-0.136309418991451,0.0583661586114827,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440355896016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
