,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.149656233768699,0,0,0,0,0,0,0,0,0,0,-0.115500058729134,0,0.486169105016475,0.712269423037257,0.0417499452303867,0,0,-0.122888192763531,0,0,-0.0921388733732211,0,0.0844131397211276,0,0,0,0,-0.124083384522601,0,0,-0.34184768930127,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.140410498785483,0,0,0,0,0,0,0,0,0,0,0,0,0.358917453187771,0,0,0,0,0,0,0,0,0,0.083535448368858,0,0,0,0,0,0,0,0.42286347434167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.81984429872265,0.0238796889772026,0.015924836283612,0,0,0,0,0,0,0,0,0,0.0006651307074111,0,0,0,0.059347548435654,0,0,0,0,0,0,0,0,0,0,0,0.0164130686235342,0.0456735120955903,0,0,0,0.00528702752183468,0,0,0,0,0,0,0,0.0671266008209907,0,0,0,0.0229489583621489,0,0
X601288.CH.EQUITY,0,0,0.922610922408991,0,0,0,-0.067834744389429,0,0,0,0,0,0,0,0,0,0,0.116158519006377,0,0,0,0,0,0,-0.0147940869210469,0,0.0589753387864186,0,0,0,0,0,0,0,0,0,0,-0.104342995623628,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477027739962761
X601988.CH.EQUITY,0.0956070834569746,0,0,0,0,0,0,0,0,0,0,0,0,1.278107558255,0,0,0,0,-0.183946625003733,0,0,0,0,0,0,0,0.10128202273717,0,0,-0.121169907057304,0,0,-0.184069128380529,0,0,-0.230484975251459,0,-0.038702434879357,0,0,0,0.00173364030435708,0,0.0347223248872016,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.37690110361714,0,0,0,0,0,0.0159844007009816,-0.0202072146175348,0,0,0,0,0,0.137569862268634,0,0,0.0128963961493813,0,0,0,0,0,0,0,0.14596767870738,0,0,0.0813116231153207,0,0,0.203209996288908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172985468873418,0.0708218638892762
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.915163524033831,0,0,0,0,0,0,0,0,0,0.10110159418489,0,0,0,0,0,0,0,0,-0.114176620387549,0,0,0,0,0,0.0798442797414474,0,0,0,-0.0832513331443515,-0.0587142112333647,0,0,0,0.0165193691910936,0,0,0.0379822234531509,0,0.0582538123107162
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.253532060709372,0,0,0.0524471328523128,0,0,0,0,0,0,0,0,0.145061279385941,0,0,-0.182153854549453,0,0,0,0,0,0,0.205083070780691,0,0,0.148471300694413,0,0,0,0,0,0,0,0,0,0,0,0.433505751711883,0,0,0.0487082930198612,0.036484050064766,0.0993321602460863
X5.HK.EQUITY,0,0,0,0,0,0,-0.0176266872514019,0,0,0,0,0,0,-0.0533460862015032,0,0,0.361960908451848,0,0,0,0,0,0.105592301449527,0,0.0111513413048165,0.515839732261018,0,0,0.20318632357666,0,0,0.0451908109657119,0,0,0,0,0,0,0,-0.377552222465977,0,0.110291394062171,0,0,-0.0823481895142318,0,0,0,0,0,0.149917870319222
X388.HK.EQUITY,0,0,0,0,0,0,0.178000308059745,0,0,0,0,0,0,0,0,0,0,0,0,-0.157256987457535,0,0,0,0,0.400156475386824,0,0,0.091115045934436,0.108920723947141,0,0,0,0,0,0,0,0,0,0,0,-0.0811970268448185,0,0,0,0.186199653165244,0,0,0,0,-0.197270110035596,0
