,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.221215017193137,0,0.12317825669145,0,0,0,0,0.2462261901475,0.0648327640473591,0,0.136467826859885,6.93889390390723e-18,0,0,0,0,0,0.128439204598323,0,0,-0.0575144864954305,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0345224880928817,0,0,0,0,0,0,0,0,0,0.0344544982102885,0,0,0,0,0.00736809291232079
X601939.CH.EQUITY,0.49724733016859,0,0,0,0,0,-0.0559289646857253,0,0,0.0324974705613352,0.211257747642867,0,0.200062594811814,0,0,0,0,0,0,0,0,0,0,0,0,-0.00900786387419859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232647405651886,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200102035304846,0,0,0,0,0,0,0.152796658336926,0,0,0.0792160764881962,0,0.173848699257707,0.183460216666824,0,0,0,0
X601288.CH.EQUITY,0.347258889447779,0.0459100342444768,0,0,0.401547442813138,0,0,-0.0313901932357881,0,0,0.0626108361548374,0,0,0,0.114217583021999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210342835089311,0,0,0,0,0,0,0,0,0.0133748964189019,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.087484707159827,0,0.290220120900864,0,0,0,0,0,0,0.24944341040829,0,0,0.10028900707807,0,0,0,0,0.143585515375553,0,0,0,0,0,0,0.0676842858297871,0,-0.00853643920849521,0,0,0.0215070724152617,0,0,0,0,0,0,0,0,0,0,0.0447177234982962,0,0,0,0,0,0.0530186289153022,0,0,-0.00319602168609226
X600036.CH.EQUITY,0,0,0.0399671938427217,0,0,0,0.0229149245348951,0,0,0,0,0.427319681222172,0,0,0,0,0,0,0,0,0,0.0211588536413617,0,0,0,0.11063312531281,0,0,0,0,0,0,0,0,0,0,0,0.0575357317381412,0,0,0,0.0487353599630078,0,0,0,0,0,0,0,0.251690334996655,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0915345640702154,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0106906599751452,0,0,0.0968675091647618,0,0,0,0,0.0430651693971461,0,0.175139650343427,0,0,0.106046404449215,0,0.214548261550986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148062245997202,0,0,0
X5.HK.EQUITY,0,-0.244720326843992,0,-0.158452275472232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878878628922675,0,0,1.26039402718071,0,-0.828059181921255,0,0.161776619530653,-0.14398267154361,0.423406721393835,0,0,0,0,0,0,0,0,0,0.136194338748631,0,0.463455004915281,0,0,0,0,0,0,0,0,0,0,0.172573371112248
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.194353465405693,0,0,0,0,0,0,0,0,0.219509292223751,0,0.0879958516765725,0,0.146279809364646,0,0,0,0.0564349308114491,0,0,0,0,0,0,0.0277767521954199,0,0,0,0,0.0562393016961787,0,0,0,0,0,0,0,0,0,0.0612115260521278
X601658.CH.Equity,0,0,-0.159609341422368,0.289031938187137,0,0,0,0.0996855119782808,0.0139672811822447,0,0,0,0,0,-0.198853640732115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679781773717612,0,0,0,0,0,0,0,0,0,0,-0.0684333259466925,0,0,0,0,0,0.66571924004867,0,0,0,-0.112584557319371,0.00110252580129072
