,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.426440574849808,0,0,0,0,0,0,0,0,0,0,0,0.0695489694646388,0,0.138455260882473,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0681706606944413,0,0,0,0,0,0,0,0,0,0.0777971504396013
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.183865227308956,0.187900623675076,0,0,0.00792303372721981,0,0,0,0,0.223410762126533,0,0,0.0656675237021985,0,0,0,0,0,0.147919017386456,0,0,0,0,0,0,0,1.73472347597681e-18,0.165346412715252,0,0,0,0,0.0536440153905048,0,0,0,0,0,0,0,0.0412920568594256,0.0633659997003791,0
X601939.CH.EQUITY,0,0,0,0.725095420880104,0.0318629017396452,0.0537871822270868,0,0,0,0.234246927793232,0,0,0,0,0,0,0,0,0,0,0.0502151712490979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233076994602038,0,0.0230756751113886,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.412883502114192,0.0301575485548518,0,0.941781179777369,0,0,0,0,0,0,0,-0.142998573388666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152374650730116,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0491588189816191,0,0
X5.HK.EQUITY,0,0.0653697396581185,0,0,0,0.14661578038173,0,0.313359274510386,0,0,0,0,0,0,0.0102636649649235,0,0,0,0,0,0,0,0,0,0,0.0110332513311047,0,-0.181635158978779,0,0,0,0,0,0,0,0,0.116734946252082,0,0,0.28774746373861,0,0,0,0,0,-0.0867471232794993,0,0,0.054315254291418,0
X601988.CH.EQUITY,0,0,0,0,0.364815512038872,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.083303703294629,-0.108003346498841,0,-0.0881814079664981,0,0,0,0.290693740540689,0,0,0,0,0,0,-0.247781802799847,0,0,0,0,0,0,0,0,0.13096352171609,0,0,0,0,0.0363744588033808,0,0,-0.0285538883060365,0.140146597213357
X600036.CH.EQUITY,0,0.111670140836121,0,0,0,0,0,0,0,0.396300208232177,0,0,0,0,0.0412015629661084,0,0.160809320582293,0,0,-0.109479643625542,0,0,0,0,0,0,0,0,0,0,0.20976422934674,0,0,0,0.0419249753129559,0,0,-0.0292759877816603,0,-0.112657619652513,0.0720651841133678,0,0,0.201619176015428,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.219520848494861,-0.0244187237892084,0,0,0,0,0,0,0.0625013908886242,0,0,0,0,0.188340542422526,0,0,0,0,0,0,0,0.0632812740541309,0,0.122646716886203,-0.174678786750368,0,0.0702424067647894,0,0.0358300884572487,0,0,0,0.388360986162522,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.109946407979826,0,0.00633528053117677,-0.0905896820265508,0,0,0,0,0,0,0.0298348652606167,0,0,0,0,0.180325780036869,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0153137624898433,0,0,0,0,0,0,0.425336871129626,0,0,0,0,0,0,0.202366835123119,0,0.0851504187339283,0.0701433006115377,-0.0203526392718139,0,0,0,0
X601328.CH.EQUITY,0,0,0.0858866039387671,0,0,0,0.397742938949586,0,0,0,0,0,0.434581752308026,0,0,0,0,0,0,0,0.151507978255731,0,0.237576139034238,0,0,0,0,0,0,0,0,0,-0.113934863994002,0,0,0,-0.0666403987225958,0,-0.125881200655202,0,0,0,0,0,0,0,-0.139556101466601,0,0,0
X601166.CH.EQUITY,0.110022708671788,0,0,0.213171862698111,0,0,0,0,-3.46944695195361e-18,0,0,-0.029267905723243,0.316586935536987,0,0,0,0,0,0,0.018412499273847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399838594354155,0,0,0,0,0.0599443757337082,0,0,0,0,0,0,0,0,0.107243920811458
X601319.CH.EQUITY,0,0.126140489753232,0,0,-0.262929544004845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0334377206161104,0.029528683285907,0,0,0,0,0,0,0.037611673501676,0,0,-0.157279292723375,0.0499020515624284,0,0,0,0.575179959056409,0,0,0.0230256653223631,0.0116381124781714,0,0,0
X600000.CH.EQUITY,0,0,0.273356977477019,0,0.0533820257092266,0,0,0,0,0.193477191786318,0.24944676783248,0,0,0,0,0,0,0,0,0,0.125283517551039,0,0,0,0,0,0.197768330038264,0,0,-0.154602715886646,0,0,0,-0.0495999746950321,0,0,0,-0.141780586430838,0,0.0473007096828354,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0473046209049809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214635819542,0,-0.268162289315621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183220985622731,0.142127261412242,-0.114398323110603,0,0,0.168160642851048,0.416241637044746,0,0,0,0,0,0,0,0,0,0.428699064849266,0,-0.0686628280878276,0
X11.HK.EQUITY,0,0,0.148432641711806,0,0.0417553894746002,0.214244005418143,0,0,0,0,0,0.130666152427396,0,0,0,0,0,0,0,0.0882196622506959,0.00768378159310289,0,0,0,0,0,0,0,0,0,0,0.59975734740028,0,0,0,0,0,0,-0.153157917948845,0,0,0,0.243652188458538,0,0,0,0.0450892667871626,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.00425355849773455,0,0,0,0.0022838325632698,-0.0765526255038289,0,0,0,0,0,0,0,0,0.194467539595677,0,0,0,0,0,0.0204377764933555,0,0,0,0,0,0,0,0.654228090453889,0.0371188536422586,0.0276976627083931,0,0,0,0,0,0.0128034113240281,0.0649589863460731,0,0,0,0,0.0638820179576685
