,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.135084974839163,0,0.0165957070326438,0,0,0,0,0,0,0.275792705638661,0.244706166722067,0,0,0,-0.0878666213346209,0,0,0,0,0,0,0.0202147904609274,0,0,0,0,0,0,0,0,0.0222612696900816,0,0.261110673585963,0,0,0,0,0.0409221568047527,0,0,0.0551871177521209,0,0,0,0.0199046670860897,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.261780472192431,0,0,0.139940885148839,0,0,0,0.0412645032678885,0,0,-0.0311536693065694,-0.130488350261378,0,0,0,0,0,0,0,0,0,0,0,0.187139951957982,0,0,0,0,0,0,-0.312392510181157,0,0.309611827868724,0.0558452477026945,0.267612123900993,0,0,0,0.0217093795517623,0.0823306754957247,0,0
X601939.CH.EQUITY,0.492562308208946,0,0,0,0,0.182854685137283,0,0,0,0,0,0,0,0.0691724043318613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372931360032407,-0.113394991070726,0,0,0.0443400960014584,0,0,-0.0482298401862997,0,0,0,0
X601288.CH.EQUITY,0.612844085092195,0.0831651576474815,0.11449966803141,0,0.0467525770348843,0.0199223170372801,0,0,0,0,0,0,0,0,0.00620418512904968,0,0,0,0,0,0,0,-0.0388444276272533,0,0,0,0,0,0,0,0,0,0.117959556761551,0,0.0353843992127921,0,0,0.0529629989740512,0.18080451400821,0,0,0.0314126908357354,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.0141167690558261,-0.043997861393272,0.115460314563983,0.038266827578231,0,0.0698500038158988,0,-0.131291662919248,0,0,0.0515627442884471,0.284532039022818,0,0,0,0,0,0.709272652735717,0,0,0,0,0,0,0,0,-0.167117379165535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933727667439235,0,0,0,0
X601988.CH.EQUITY,0.133236741449818,0,0.203779471042507,0.0664695822065703,0,0,0,0,0.0774444023334024,0.10516353390627,0.10386093557864,0,-0.27719809584551,0,0,0,0,0,-0.0166023379335948,0,0,0.211866753908876,0,0,0,0,0.163286372633806,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0100680999939459,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0,0,0.05957004365171,0,0,0,0,0,0.224915684310945,0,0.166249819855136,0,0,0,0,0,0,0,0.112943472116334,0,0,0,0,0,0.00337646901384587,0,0.143116705597863,0,0,0,0.0371925698529038,0.0988784961937739,0,0,0,0.032001248009536,0,0,0,0,0,0.0377091164867353,0,0,0.0151313828180268
X1299.HK.EQUITY,0,0,0,0,0,8.67361737988404e-19,0.183434442818487,0,0,0.0346645221816467,0,-0.0996778233756868,0,-0.0498591018061645,0,0,0.272198051130499,0.262995825490226,0,0,0,0,0.121475089084008,0,0,0,0.137263171136121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178518575539216,0
X601628.CH.EQUITY,0.366322778574471,0.294269073113782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103318903810151,0.0370372514729399,0,0,0,0,0,0,0,0,0,-0.0574067828407116,0,0,0,0.0527253445299381,-0.156437062150981,0,0,0,0,0,0,0,0,0,0,-0.0503756993058685,0.175005452990028,0,-0.184928464030164,0.0370199263016452,0
X601166.CH.EQUITY,0.204369420745888,0,0,0,0,0.0107534541294395,0.433415134282038,0,0,0,0,0,0,0,0,0.429286421024227,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0339881408324841,3.46944695195361e-18,0,0,0,6.93889390390723e-18,0.00241598724397213,0,0,0,0,0,0,0,0.058289785034519,0,0,0,0,0,0,0,0,0
