,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109365214475347,0,0,0,0,0,0,0,0,0,0,0,0.606559001138479,0.462376643756339,-0.0834593305487033,0,0.0976599727786023,0,0,-0.00144247340925014,0,-0.113852807330553,0,0,-0.2466634884909,0,0,0,-0.434912784331288,0,0,0,0,0,0.0590569356583717,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0429737646012749,0,0,0.223012913337202,0.0642197947867162,-5.42101086242752e-20,0,0,0,0,0,0,0,0.294615883189911,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466002826585857,0,0,0,0,0,0,0,0,0,0,0,0.417279393589726,0
X601288.CH.EQUITY,0,0,0.255849701185445,0,0.353369444781324,0.111008086241673,0,0.0369069502577969,8.67361737988404e-19,0,0.00840031357532404,-0.0190225290378129,0,0.163880054457723,0,0,-0.0188403568574191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696748330935719,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,0.239083570528551,0,0,0,0,0,0.455943331254012,0,0,0,0,0.172299237281138,0,0,0,0,0,0,0,0.224670822924791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438869005453399,0,0,0.0644705753579477,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.350403055233152,0,0,0,0,-0.0770297403677875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14617578615068,0,0,0.0941303839672674,0.0558940921874136,0.0890299297472405,0.0401460791436518,0,-0.0306992469404959,0.0814795302462975,0,0.131883418332743,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0778305606292285,0,0,0,0,0,0,0,0,0,0.0334151759319987,0,0,0,0,0.185356953851967,-0.058990661600562,6.93889390390723e-18,0,0,0,0,0,0.161085587187248,0,0,0,0,0,0,0.0219224408849636,0.0386187274744632,0,0,0,0.173026836147406,0.117238363477788,0,0,0,0,0.444533930349689,0,0,0.0890970080902392
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619904635328982,0,0,0,0,-0.163644216011678,0,0,-0.324542310980586,0.776436998093555,0,0,0,0,0.680857499510861,0,0,0,0,0,0,-0.15608559812816,0,0,0,0,0,0.21820458564825,0.177174500382675,0,0,0,0,0,0.10622537400173
X601658.CH.Equity,0,0,0,0,0.00989964467863506,0,0,0,0,0,0,0,0,0,0,0,0,0.212209178203089,0.0385845946021363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250012759667271,0,0,0,0,-0.0132549126090015,0,0,0
