,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.102825437124578,0.0158322570369919,0.408975582398372,0.100300641556318,0.113573898304681,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.276738707129495,0,0,0,0,-0.0259374934053866,0,0,0,0,0,0,0,0,0,0,0,0,0.0130871981065604,0,0,0,0,0.0234189449611021,0,0,0.0434282468052352,-3.46944695195361e-18,0.0714103347220111,0,0,0.0277371014561219,-0.0829591469582049
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0,0.114151311984854,0,0,0.0612037461979978,0.0421555571813721,0,0,0,0.0421900179625956,0,0.256206963087037,0,0.278282900336594,0.033962419439651,0,0.0142872168615367,0,0,0.0682837221025011,0,0,0,0.215090306383051,0,0,0,0,0,0.0033293069113389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.245186074683303,0,0,0,0,0,1.73472347597681e-18,0.242458686802255,0,0,0,0,0,0.176755896372382,0,0.0330673668108734,0,-0.150342230030932,0,0,0.372858719666805,0.205085533598545,-0.0386660325627936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294835466638192,0,0,0,0,-0.0108077702917296,0,0,0,0
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0722063206900159,0,0.229793549827323,0,0,0.0362926448027474,0,0.286224681306758,0,0,0,0,0,0,-0.0768683106888167,0,0,0,0,0,0,0,0,0,0,0,0.0396415038936987,0,0.094252403058123,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.234937017361164,0,0.120209493081458,0,0,0.0213649285435266
X601628.CH.EQUITY,0.144915083101951,0,0,0,0,0,0,0,0,0.0423224605168524,0.0242466009393562,0,0,0,0,0,0.147333530646424,0,0,0,0,0.187629057141477,-0.133158234279434,0,0,0,-0.0360896026905951,0,0,0,0,0.188180954494127,0,0,0,0.60687297694993,0,0,0,-0.0207533083951422,-0.0646440490033085,0.0934031322427234,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.136052775710615,0,0,0,0,0,0,0,0,0.0307668824798662,0,0,0,0,0,0,0.106956815120633,0,-0.239129730817047,0,0,0,0,0,0,0,0.0092932150815479,0,0.0889142736902572,0,0.261787858649095,0.137955439578161,0.0666347687857991,0.0524534434255614,0.0822285109655364,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0928098233574773,0.106122576810582,0.166159492615663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230492541752476,0,0,0,0.211011711260244,0,0.0440787537341432,0,0.331393200281559,-0.0298259897996148,0,0,0.142530528394523,-0.0742617600391211,0,0,0,0,0,0,0,0.0902183245132675,0,0,0,0,0,0.028695514354962,0,0,0,0,0
X5.HK.EQUITY,0,0.111614402998828,0,0,0,0,0,0.21386421435126,0,-0.048755221058041,0.0630270664883781,0,0,0,0,0,0,0,0,0,0.0881799715095195,0,0,0.126019803928643,0,6.93889390390723e-18,0.204357556920702,0,0,0.037630459480895,0,0,0,0,0,0,0,0,0.180142406773987,-0.116680647140556,0,0.144797884137408,0,0,0.10517454760961,0,0,0.069492553729204,0,0,0
X601166.CH.EQUITY,0,0,0.0336039763732737,0.101200908510444,0,0,0,0,0,0,0,0.0325852040094385,0.0871288883066926,0,0.0510085518852567,0,0,0,0,0,0,0,0.165956668732642,0,0,0,0,0,0.36218509242423,0,0,0,0,-1.0842021724855e-19,0,0.0254688709810798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
