,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.279066244990985,0.0524605698675266,0.0798695615141302,0,0,0,0,0,0,0,0,0,0,0.156893236799877,0,0,-0.115665283822007,0,-0.244438065979675,0,0,0,-0.336391786181046,0,0.117090462362848,0,0.774424218809017,-0.000482002126138664,0,-0.0805516570528585,0,0.197058394728882,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.100000346060604,0,0.18484585653702,0.00995406600135639,0,0,0,0.0752667885578301,0,0.0778618114111058,0,0,0.0981396058917366,0,0,0.0936207866206024,0,0,0.0343593266605974,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.1879454894964,0.0034167524030038,0.179997759178539,0,0,0.0327980473863884,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.152329119893351,0,0,0,0,0,0,0,0,0.250149300011926,0,0,0,0,0,0,0,0.127148897192437,0,0,0,0,0,0,0,0,0,0,0,0.113054846164185,0,0,0,-0.185102882800183,-0.173795794831928,0,0,0.133106568316572,0,0.481067220261219,0,0,0,0,0,0.088187281736357,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.635481857729576,0.306185293020922,0.102005131931564,0.497460101801543,0,0,0,0.218386008977785,0.222464570362662,0,0,0,0,0,0,0,0,-0.340816825827229,0,0,0,0,0,0,0.0777119974312244,-0.709926595201485,0,0,0,0,0,0,-0.37074311587659,0,0.331850535644172,0,0,0,0,0.332876076367605,0,0,0
X5.HK.EQUITY,-0.0836930613814916,-0.112470409430426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597074133758851,0,0,0.401431726777113,0,-0.0147659459436119,0,0,0.141423556622211,0.0308564037898296,0,0,0,0,0,0,-0.0587229678819995,0,0,0,0,0,0,-0.144470454620572,0,0,0,0.0785731882201754,0,0,0,0,-0.122273878257779,0,0.0233942142740622
X601988.CH.EQUITY,-0.281449216369794,0,0,0,0.347919325893999,0,0,0,0,0,0,0,0,0,0,0,0,0.179186909329436,0,0,0.654161829119496,-0.0183756140481533,0,0,-0.0349809810662239,0,0,0,0,-0.480962048634541,0,0,0,0,0,0,0,0,0.0802726850868583,0,0,0,0,0,0,0.105085486741824,0,0,0,0
X600036.CH.EQUITY,0,0.476814149248261,-0.048723136412239,0,0,0.0193780000253728,0,-0.114831213457644,0,0.476392400332564,0,0.109392046299287,0,0,0,0,0,0,0,0,0,-0.0807764786938117,0,0,0.304482889208908,0,0,0.101329247660017,0,0,0,0.0828325243362122,0,-0.285544182430153,0,0,0,0,0,0,0,0.10092123799104,0.118777044242988,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.174143391478579,8.67361737988404e-19,0,0,0.0224273320210089,0,0,-0.164177617506816,0,0,0.0534472984344263,0.0324064059994272,0,0,0.0261979425501577,0,0,0.187509250437414,0,0,0,0.143253461188313,0,0,0.0208327267751567,0,0.189299227663652,0,0,0,0,0,0.0479389234958713,-0.016780300384218,6.93889390390723e-18,0,0,0,-0.16558097718916,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.134817510987666,0,0.0541239500136411,-0.00383355272282787,0,0,0,0,0,0.118093667349761,0,0,0.410389773662045,0,0,0,0,0,0,0.0368158027140262,0,0,0,0,0,0,-0.0355573708669426,0,0,0,-0.0678325397402825,0,0,0,0,0.169491767925753,0,0,2.16840434497101e-19,0,0,0,0,0,0.135558925344793,0,0,0,0
X601328.CH.EQUITY,0,0.118151591664429,0.0669070116344738,0.0428937607172137,0,0,0.546121004818168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.209700722733538,0.249523155023412,0,0,0,0,0,0,0,0,0,0,0,-0.0137613363768908,-0.0371302517820517,0,-0.0332695508698038,0,0,-6.93889390390723e-18,3.46944695195361e-18,-0.361986244321274,0,0,-0.0273496096402987,0
