,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.48146561767638,0.0956813848407454,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0588185359999906,0,0.0875319723742673,0,0,-0.148561359876882,0,0,0,0,0,0,0.00374136713453927,0,0,0.0284414042248365,0,0,0,0,0,0.0455581958216172,0,0,0,0,0,0,0,0,0,0,0,0.0797842995031586,0.185243163091562,0.0390631215292457,0
X601318.CH.EQUITY,0,0,0,0,0.189439757016692,-0.0102292285815777,0,0,0.150251043407983,0,0,0,0,0,0.0739057920813983,0,0.132886364974778,0.194248745608736,0,0,0,0,0,0,0,0,0,0,0,-0.0981996773048327,0.10343474305903,0,0,0,0.0575256902220516,0,0.141121019961412,0,0,0,0,0,0,0,0,0,0,0,0.0782041483833332,0,0
X601939.CH.EQUITY,0.258110454571735,0,0,0,0,0,0,0,0,0,0,0.162581594690414,0,0.365629358395098,0,0,0,0,0.0793507026323204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211961624269765,0.0619456925328812,0,0,0,0.016163399165187,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.339442585294104,0,0.0229073512936165,0,0.495864095946728,0,0,0,0,0,0,0.00433228866821747,0,0,0.0322917426674102,0,0,-0.0236796900492317,0,0,0,0,0,0.00964147328069662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104305897561278,0,0
X601988.CH.EQUITY,0.0902731311306118,0.0577495561813638,0,0,0,0,0,0,0,0,0.23941125389673,0,0,0,0,0,0.119737670730538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102399317180921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875545827473027,0,0,0,0.240151995815935,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.281571092059568,0,0.177926000665037,0,0,0,0,0.727623759924916,0,0,0,0.624000845324047,0,-0.65011818908526,0,0,0,0,0,0.0879856448188647,0,0,0,0,0,0,0,0,0,0,0.0848305993885986,0,0,0,0,0,0,0,0.167137164729008
X600036.CH.EQUITY,-1.73472347597681e-18,0,0,0.0607497906706624,0,0,0,0.0919270341683852,0,0,0,0,0,0,0,0,0.13540555070172,0,0.123025005704983,0,0,0,0,0,0,0,0.0550390185571249,0,0,0,0.190629603971295,0,0.229450124882709,0,0,0,0.0414195517331561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.120818999129738,0.026083557690136,0,0,0,0.0894223758828452,0,0.0835279084838586,0,0,0,0,0,-8.67361737988404e-19,0.0710126577805704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308893458970842,0,0
X601628.CH.EQUITY,1.73472347597681e-18,0,0.109797381378638,4.33680868994202e-19,0.368026891052276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273251397412696,0,0.140067207465306,0,0,0,0,0,0,0,0.149440257967587,0,0,0,0,0,0.0334046871942111,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.23945972504823,0,0,0,0,0,0.184487911109783,0,-0.024700625837354,0,0,0,0,0,0,0,0.127166078344852,0,0,0,0,0,0,0.139190172239454,0,0,-0.0867819656155356,0,0,0,0,0,-0.102810438769529,0,0.790421417469769,0,0,0,0,0,0.298492609618467,0,-0.258398645089766,0,0
X601328.CH.EQUITY,0,0.00260452202526504,0.0390010464638556,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.351739731671282,0.0520900123154057,0,0,0,0,0,0,0,0.253934763215474,0.0121810323163559,0.114422113143333,0,0,0.04769191348704,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273387693185839,0,0,0.107607388876477,0,0,0,0,0
