,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.231678787318135,0,0,0,0,0,0,0,0,0,0,-0.269817846568553,0,0,0,0,0,0,0,0,0,0,-0.31904092089978,0,0,0,0.785261274297175,-6.93889390390723e-18,0,-0.18002265679123,0,-0.0511533245822063,0.26943549787652,-0.022509068524255,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.146086543873974,0,0.121380076787764,0.0317284585517379,0,0,0,0.0401526103687497,0,0.0285952646188269,0,0.1477441450958,0,0,0,0,0,0,0.0411454260355749,0,0,0,0,0.063929158058839,0,0,0,0,0,0,0,0,0,0.372236729885137,0.027163331550173,-0.0769000378778276,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.237162435645889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102293118086688,0,0,0,0,0.0684581933531428,0,0.0277360051798595,0,0,0,0,0,0,0.344507195104639,0,0,-0.00162008162862073,0,0.118384092056117,0,0,0,0,0,0.0107872150052374,0
X601288.CH.EQUITY,0,0,0,0,0,0.256488586294507,0,0,6.93889390390723e-18,0.00935769258427758,0,0,0.040171895590811,0,0,0,0,0,0.0789767450540033,0,0,0,0,0,0,0,0.150604222377049,0,0,0,0,0,0,0,-0.0500998829862372,0,0.0784536586103251,0,0,0.362228756983978,0,0,0,0.0649755296073827,0,0,0,4.33680868994202e-19,0,0
X5.HK.EQUITY,-0.0448412357022985,-0.25246622703947,0,0.137280707388227,0,0,0,0,0,0,0.0232682980198144,0,0,0,0,0.360008380275999,0,0,0,0.0836623692788353,0.261399090012643,0,0,0.301939959679275,0,0,0,0,0,-0.0419068534547249,0,0,0,0,0,0,-0.0980294609933629,0,0,0,0.237952929123125,-3.46944695195361e-18,0,0,0,-0.0285749757931865,0,0,0,0
X601988.CH.EQUITY,0.19228871948121,0,0.00811013211697156,0.611862358417579,0,0,0,0,0,0,0.107740507379129,0,0.152603464939932,0,0,-0.0902779938268438,0.0988625161419173,0,0,0,0,0.0217247569086413,0,0.0371223596350619,0,-0.0225554539340152,0,0,0.0102566978055786,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.563605292767271,0.00284363777449709,0,0,0,0,0,0,0,0,0,-0.0957314023237251,-0.139686529878454,0,0,0,0,0,0,0,0,0,0,-0.00121799093472668,0.277053941020441,0,-0.13717047761784,0,0,0,0,0,0,0,0,0,0,0,0,0.174114373312962,0,0,0,0,0,0.137118191905649,0,-1.73472347597681e-18,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0901830008152467,0,0,0,0,0,0.30520925428467,-0.080829964689826,0.15883315806701,0.0524221596023094,0,0,0,0,0.198967050763674,0.202175067187234,0,-0.0593220152613473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.114879883351349,0,0.0905044301164746,0,0,0,0,0,0,0.0218201744898326,0,0,0.236550769814561,0,0,0,0,0,0,0,0,0,0,0.150993115893526,0,0,0,0,0,0,0,0,0,0,0,0.14617151818167,0,0,0.0868705259452982,0,0,0,0,0,0,0,0,0,-0.00958339210349736
X601328.CH.EQUITY,0,0.353378532201115,0.316465043463283,0.209652516069284,0.0961234458986208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173842751341269,0,0,0.333196564131872,0,-0.124544592569211,-0.0419627772935673,0,0,0,0,0,0,-0.0328424196445104,0,0.0646766249426704,0,0,0.0242808356047893,0,0,-0.087073350971608,0,0,-0.373127529903754,0
