,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.152701546571974,0,0,0.00385849003806171,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994270842108548,0.358696961277562,0.089231749262524,0,0,0,0,-0.111932459988389,0,0,0,0.190909875471312,-0.20599972519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170011286499313,0,0
X601318.CH.EQUITY,0,0,0,0,0.0789637464058978,0.0168105016170553,0.0606594659176853,0,0,0,0,0,0,0,0,0,0,0,0,0.299743396995598,0,0,0,0,0,0,0,0,0,0,0.150521051936486,0,0,0,0,0,0,0,0,0.317517062115042,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0
X601939.CH.EQUITY,0,0,0,0.877993304901262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610351756893182,0,0,0,0.0264816320270972,0,0,0,0,-0.10590059354367,0,0.0923560836413922,0,0,0,0,0,0,-0.0166828623237317,0,0,0,0.0525955718728847,0,-0.0651487913720848,0,0,0.0455770152554746,0,0,0,0.0687070786968591
X601288.CH.EQUITY,0.0242700603080369,0,0.75682147522637,0,0,0,0,0,0,0,0,-0.0454132214425836,0,0.259639255514906,0,0,0.00752475792187497,0.122767121662962,-0.0105336033607256,0,0,0,0,0,-0.103691994472649,0,0.0382175145397416,0,0,0,0,0,0,0,-0.0623193916232496,0,-0.104326433042274,0,0,0,0,-0.041781654698715,0,0,0,0,0,0,0,0,-0.0244162666188815
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.653093433511516,0,0.296348806383455,0,0,0.112439420723736,0,0,0,0,0.0103120508993402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835002610253528,0,0,0,0,0,0,0,0.0496021530047645,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0419006394712184,1.73472347597681e-18,0,0,0,0.294224673855224,-3.46944695195361e-18,0,-0.0541148186760892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196966926262327,0,0.127968160706694,0.0589548176986293,0,0,0,0,0.0639681853795007,0.102332430975722,0.0811864741252724,-6.93889390390723e-18
X600036.CH.EQUITY,0,0,0.280575713160368,0.164947226214821,0,0,0,0.0805381256812412,0.0608863707841613,-0.0712894485025279,0,0,0,0,0.109086852076751,0,0,0,0,0.0303618564455821,0,0,0,0,0,0,0.0189663447774914,0,0,-0.00620789389093832,0,0,-0.0136167798051083,0.246473627727565,0,0,0,0.0551843475552711,0,0,0,-0.0997878281438822,0,0,0,0,0,0.0552234878142147,0,0,0.0864557765294844
X1299.HK.EQUITY,0,0,0,0,0,0.0857313292315756,0,0,0,0,0,0,0,0,0,0,0.0348851001223189,0,0,0,0,0.183301003794057,0,-0.0613372200643065,0,0,0,0,0.165331674621475,0,0,0,0,0,0,0,0,0.0382944476291351,0.0229914343065706,0,0,0.175750594525293,0.116693960779715,0,0,0,0,0.443767221962521,0,0,0.0840014290549637
X5.HK.EQUITY,0,0,0,0,0,-0.251698798532241,0,0,0,0,0,0,0,0,0,0,-0.108907349872702,0,0,0.163501830418464,0,-0.0733155011436824,0,0,0,0.808757332694221,-0.287607993057289,0,0,0,0.691765158704593,0,0,0,0,0,0.164167564208226,-0.145264582654979,0,-0.0936576392395588,0,0,0,0,0.0907237295374886,0,0,0,0.221819925507641,0,0.258433212705238
X388.HK.EQUITY,0,0.23670270766751,0,0,0.0472704993577361,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0032313685738202,0,0,0,-0.278500860417699,0,0,0.232846332308295,0.502082129926957,0,0,0,0.0166723827264771,-0.0776644694106619,0,0,0,0,0,0.149244604093257,0,0,0.0605096771324814,0.268104414018309,0,0,0,0,-0.347416281330916,-0.0494719620663306,-0.0414299198252233,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.0599931222439957,0.185313199559996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162390924633868,0.203482900129048,0,0,-0.15690840965719,-0.0624813060960889,0,-0.134405197265212,0,0,0,0,0,0,0,0,0,0,0,0.0378980886217342,0,0,0,0,0,0.421006823300421,0,0,0,0,0,0.045549875262976,0,0.0291251494436432
X600030.CH.EQUITY,0,0,0.00946401935350739,0,0,0,0.0203446304392884,0,0,0,0,0,0,0,0,0.275699438039164,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0105497473630363,0,0,0.014256137700769,0.0446088767560842,0,0,0.340473480500224,0,0,0.0905845922350148,0.016500413738845,0,0,0.0745636893642633,0,0,0,0,0,0,0.0337326044883805,0,0,-1.73472347597681e-18,0.0199663174170901
X601166.CH.EQUITY,0,0.125051910165559,0,0.0668122434720558,0.0504961388335945,0,0,0,0,0,0.00982158948793516,0,0,0,0.467494419178211,0,0.0111164523535403,0,0.111026211174924,0,0,0,0,0.0386202111675013,0,0,0,0.0117243971766876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011445698564046,0,0,0,0,0,0,0,0,-0.00279160838285278
