,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.346080235345475,0.0602463941670721,0.111908539742068,0,0,0,0,0,0,0.209511563869544,0,0,0,0.0168147204460559,0,0,0,0,0,0,0,0.0137713258146669,0,0,-0.0255068015222839,0,0,0,0.036391193706125,0.00865838198563091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453343253582009,0,0,0,0,0,0.145381002360986
X601939.CH.EQUITY,0.456333360009046,0,0,0,0,0,0,0,-0.0176718888648966,0,0.210721119187937,0,0,0.0346688822426058,-0.0151394753585349,0,0,0,0,0,0,0,0.146031328411674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716588925483898,0,-0.0494344021123376
X601318.CH.EQUITY,0,0,0,0,0.252355845920673,0,0,0,0,0,0,0.115781984042893,0,0,0,0,0,0,0,0,0,0.160068961956668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519153850815075,0,0,0,0.0608567480018397,0,0,0.181117288937941,0,0,0,0,0
X601288.CH.EQUITY,0.404265048514375,0,0,0,0.257126229192766,0,0,0,0,0,0,0,0,0.0656315370352082,0,0,0,0.0775123952753672,0.0627684832577409,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0220131906779319,0,0.0614292228728562,0,0,0,0.0291127657159585,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.503450713235959,0,0,0,0,0,0.236059514313322,0,0,0,0,0,0.225437038326399,0.0663411221818934,0,0.0444238370892347,0,0,0,0,0,0,0,0.086698984704626,0,0,6.93889390390723e-18,0,0,0,0,0,-0.583734210360427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0188028784620368,0.034054030107666,0,0,0,0,0,0,0,0,0.0987311939953609,0,0,0,0,0.00895936430444986,0.0576773464497333,0,0,0,0.270273057082329,0,0,0,0,0,0,0,0,0,0.23054270526723,0,0,0,0,0,0,0,0,0.147239912124258,0,0,0,0.0787375865557473,0,0,0.103949639774297,-4.33680868994202e-19,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0382648918168564,0,0,0.232395216360548,0,0,0,0,0,0,0.457957942494807,0,0,0,0,0.11233724494811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.109655851936372,0,0,0.0428096999977603,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0815714858107077,0,-0.30733755862431,0,0,0,0,0,0.132938113995166,0,-0.387330485135591,0.657312738817967,-0.140855174302478,0.755059121076265,0,0,3.46944695195361e-18,0,0,0,-0.107869883579752,0,0.235613034703127,0,-0.072082603864278,0,0,0,0,0,0,-0.00116651945301584,0,0.160917793312386,0,0,0
X601628.CH.EQUITY,0,0.00680415294110874,0,0,0,0,0,0,0,0,0,0,-0.167596182022592,0,0,0,0,0,0,0.0486879258234223,0.0516366189007374,0.302285108987089,0,0,0,0,0,0,0.0190531020741538,0,0,0.0108904722420674,0,0,0,0,0,0,0.00875470387334674,0,0.33432149349471,0,0,0,0,0,0,0.0765738174683348,0,0,0.101528412043694
X601658.CH.Equity,0,0,0,0.0939740601085878,0.263738023798098,0,0,0,0,0,0,0,0,0.180014859295306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163678285374056,0,0,0,0,0,0,0,0.172213767381534,0,0,0,0,0,0,0,0,0,0,0,0.337442960083074,0,0
