,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0328589325977482,0.477132441742674,0.014923121892215,0,0,0.0906824003672106,0,0,0.0828979945650609,0.0675319276882955,0,0,0.174553490803118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0292878095131754,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.10205704016725,0.276404900783637,0,0,0,0,0,0,8.67361737988404e-19,0,0.333943584899782,0.0887338639383231,0,0.0795387155511229,0,0,0,0.0632030771340519,0,0,0,0,-0.035360546808835,0,0,0,0,0,0,0.0206449342964838,0,0,0.0499411941366387,0,0.000427957758132997,0,0,0,0,0,0.000936048617028537,0,0
X601939.CH.EQUITY,0.162822737079231,0,0,0.486798708851536,0.0638524980697112,0.0934914338502296,0,0,0,0.0574984644762093,0,0,0,-0.0318917069061567,0,6.93889390390723e-18,0,-0.0203532946818585,0,0,0,0,0,0,0,0,0,0.181124804676217,0,-0.00464740813839465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271625271663692,0
X601288.CH.EQUITY,0,0,0.21233903916993,0,0,0,0,0,0.0119716823465212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273356183269853,0,0.19548569545738,0,0,0,0.0476099466484348,0,0,0,0,0,0,0,0,0,0,0.0983373608470814,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0307296399812202,0,0,0.197209286824211,0,0.223568447489618,0,0,0,0,0.165080012227059,0,0,0,0,0,0.171248091045904,0,-0.238187363230579,0,0,0,0.0463573058975013,0,0,0,-0.0874668332704718,0,0,0,0,0,0.18341775912223,0,0,0,0,0.152296536043431,0,0,0,0,0,0,0,0,0.146120581483242,0
X601988.CH.EQUITY,0,0,0,0,0.258383509621218,0,0,0,0.106853741414917,0,0,0,0,0,0,0.0349180962940162,0.110373272020147,0,0,0,0,0,0,0,0,0.0877137965399781,0,0,0,-0.190576368936359,0,0.0603427434916022,0,0,0,0,0,0,0,0,0,0.0795767063519157,0,0,0,0,0,0,0,0.150414400303975
X600036.CH.EQUITY,0,0,0,0,-0.0228458295788462,0,0,0,0,0,0,0.157550582011404,0,-0.0670037851580206,-0.0147985739412437,-0.0191756400137033,0.0907617551487327,0.014680560366521,-0.0959409922606459,0,0,0,0,0,-0.0332806732409724,0.598140518605054,0,0.0703984197831311,0,0,0.116686751838489,0,0,0,0,0,0,0,0,0,0,0,0.214151464773421,0,0.0350557695750812,0,0,0,0.0777517831447835,0
X1299.HK.EQUITY,0,0,0,0,0.274219348883925,0,0,0,0,0,0,0,0,0.0498369601233469,0,0,0.0874364013406029,0,0,0,0,0,0,0,0,0,0.0745821224611641,0,0.22915787970463,0,0.000352800502350249,0.260147339276071,0,0,0.0111529508162297,0,0,0,0,0,0,0,0,0,-0.0723064610292343,0.0191238258638725,0,0,0,0
X601628.CH.EQUITY,0,0.16782625072251,0,0.0164988320990215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110759271201748,0,0,0,0,0,0,0,0.139761251459235,0,0,0,0,0,0,0,0,0,0,0,0.394340382484263,0,0,0.173373576434891,0,0.0210201435237856,0,0.0394896500711377,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.362849849911112,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0.410734477637611,0,0,0,0,0,0,0,0.0240519572692381,0.0717937122411553,0.132092734133536,0,0,0,0,0,0,0,-0.00763716022664828,0,0,0.0110063737407321,0,0,0,0,0,0.0898894919348239,0,-0.0516998207242064,0.217895601126086,0,0,0,0,0,0.0796170487520769,0
X601166.CH.EQUITY,0.037342768079538,0,0.164282893328377,1.38777878078145e-17,0,0,0,0,0,0.264911469116349,0,-0.0219085195662999,0.295246929638873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112023091204768,0.048655729061935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385514730740495
X601319.CH.EQUITY,0,0,0,0.232326581184289,0,0,0.344456939343514,-0.52487298647584,0,0,0,0,0,0,0,0,0,0,0,0,0.0182312471791753,0,0,0.298526678829724,0,0,0,0,0,0,0.127645633080602,0,0,4.33680868994202e-19,0,0.389562577667111,0.250896764910793,0.0485202147455926,0,0,0,0,-0.617060062128536,0,-0.0351533388828347,0,0,0,0,0
