,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.593155454827122,0,0.0212707514796022,0,0,0,0,0,0,0,0.105144680137688,0,0,0,0,0,0,0.13111413586171,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0257825959522742,0,0,0,0,0.084404951752843,-3.46944695195361e-18,0.050200461379293,0,-0.0025380782082307,-0.0193168677889242,-0.0447541240356141,0,0.0326398811624435,0.0118091498291789
X601318.CH.EQUITY,0,0,0,0.198415244889759,0,0,0,0,0.0744164030957138,0,0,0,0,0,0,0,0,0,0,0.190765252292796,0,0,0,0,0,0.0264271093787331,0,0,0.0993256480831144,0,0,0,0,0.0646155579560795,0,0,0,0,0,0,0.183401793868378,0.0196519623502606,0,4.33680868994202e-19,0,0,0,0.0898196213165226,0,0
X601939.CH.EQUITY,0.154095999117713,0,0,0.30533958147286,0,0.252360870872453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999832515263909,0,0,0,0,0.0806784963998066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498879043340959,0,0
X601288.CH.EQUITY,0.0133925096000983,0,0.288826863023985,0,0,0,0,0,0,0.211314480425666,0,0,0,0,0,0,0,0,0,0.0500598966205216,0,0,0,0,0.0131343123070855,0.22467538944803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720539982924747,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.450832126779629,0,0,0,0,0,0,0,0.119162647001567,0,0.210107135997733,0.16551578540833,-0.0925578677264269,0,0,0,0,0,0.315123555507163,0,0,0,0,0.0378192043357352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449361292660233,0,-0.709604950053966,-0.154812461899704,0,0,0.145309972421535
X601988.CH.EQUITY,0,0,0.110745783770596,0,0.0360947296951376,0,0,0,0,0,0,0,0.0650191340001344,0.0579587578330724,0,0,0,0,0,0.00592606808094392,0,0,0.620391882660432,0.0150786331632694,0,0,0,0,0,0.107746725662935,0,0,0,0,0,0,0,0,0,0,0.0461217466617555,0,0,0,0,0,0,0,0,0.085281406553333
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431444102766351,0,0,0,0.26109638693941,0,0,0,0.172408733482328,0,0,0,0.0743867918512193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00994813104857945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789035571774402,0,0,0.0054688783429602,0.068509115700784,0,0,0,0,0,0,0,0,0,0,0,0,0.0148507092333183,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.212571278900893,0,0,0,0,0,0.0309698243904473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574808091681524,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.398404380888309,0,0,0.230527686881264,0,0.00121403661218806,0.0277536992582405,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.111993537975041,0,0,0,0,0.150359545166838,0,0,0,0,0,0.189854170041404,0,0,0,0,0,0,0,0.267046166171294,0,0,0,0,0,0,0.0409507798936885,0,0,0.000210035160185855,0,0,0,0,4.33680868994202e-19,0,0,0.0397173584166962,0.206489297611685,0.022329990832524,0,0,0,0,0,0,0.0119106820680068,0
