,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.217055855594065,0,0,0,0,0.3946080355802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265768564847685,0,0.0258737567712001,0,0.0126475222672443,0,0,0,0,0,0.0687327712157662,0.0539601065229379,0,0,0,0,0,0,0.0268651670262938,0,0,0,-0.0945995822556616,0,0
X601318.CH.EQUITY,0,0,0.246877039466799,0,0,0,0,0,0.0804508840407935,0,0.0748755410607691,0,0.0153412223012852,0,0.181296181515544,0,0,0,0,0,0,0.0581579992982653,0,0,0,0,0,0.191311423045929,0,0,0,0,0,0.0500197715041311,0.0215822669870146,0,0,0,0,0,0,0,0,0,0.0623699682321186,0,0,0.0368075242492887,0,0,0
X601939.CH.EQUITY,0.285250907731736,0.222897619266245,0,0,0,0,0,0.497138931797188,0.0806786931802257,0,0,0,0,0,0,0,0,0.0303288700531337,0,0,0,0,0,0,0,0,0,0,0,0,-0.02102197261865,0,0,0,0,0,0.0560311947460636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188469995338957
X600036.CH.EQUITY,0,0,0,0,0,0.152015744386047,0,0,0.0605826525208234,-0.101948354963597,0,-0.101269282401496,0.152708742027577,0,0,0.156753045253117,0,0,0,0.163827144514883,0,0,0,0,0,0.403841149575086,0,0.0349869803802049,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735346359401572,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0377752864415524,0,0,0,0,0.496385709303662,0,-0.0529633662465722,0,0.0212501115245649,0,0,0,0,0,0,0,0.0441983384832594,0,0,0.0756876223970459,0,0,0,0.12543649757385,0.1149034848167,0,0,0,0,0,0,0,0,0.0352946149988801,0,0,0,0,0,0,0,0,0,0,0.0160143422769282,0.024544951612116,0.0417790711783356,0.0319270038650163
X1299.HK.EQUITY,0,0,-0.0810740868316028,0,-0.015539899307731,0,0,0,0,0.219330151515537,0,-0.0627345338142896,0,0,0,0,0,0,0,0,0,0,0.17091428167199,0,0,0,0,0,0,0,0.0232137036570292,0,0,0,0,0,0.130851390963222,0.0270263728338503,0,0.206524627345364,0,0.205348277972194,0,0,0,0,0,0,0.199724416310966,0,-0.0783360333673672
X601628.CH.EQUITY,0.10792269356928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171706326897778,0,0,0.236304896174032,0,0,0,0,-0.129245305055788,0,0,0,0,0,0,0,0,0,-0.0167152974763543,0,0.574984089390284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152926509055772
X601988.CH.EQUITY,0,0,0.0751380127204357,0,0.441498778866295,0,0,0,-0.0912239232957905,0,0,0,0,0,0,0,-1.38777878078145e-17,0.279299321326112,0,0,0,0,0,0.045607300875511,0,0,0.0832228663851408,0,0,0,0,0,0,0,0,0,0,0.00190583164972934,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0521853709058908,0,0,0,0,0,0,0,0.196823520493929,0,0,-6.93889390390723e-18,0,0,0,0,-0.00774153025238686,0,0,0,0.217462770303431,0,0.0672029089871158,0,0,0,0,0,0,0,0,0,0,-0.114824938846652,0.184146433085466,0,0,0,0.218393123570715,0.184421579638548,0.0397930174733132,0,0,0,0,0.115003810700018,0,0,0
X388.HK.EQUITY,0,0,0,-0.194694990348354,0,0.418588080641421,0,0,-0.173158807020786,0,0,0,0,0,-0.0392364870090366,0,0,0,0.352635180634779,0,-0.170268902285156,0,0,0,0,0,0,0,0,0,0,0.181268631400781,0,0,0,0,-0.0319569411242171,0,0.0389427496784621,0,0,0,0,0.0340368074891182,0,-2.16840434497101e-19,0,0,0,0,0.190892822536273
