,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00538657878875275,0,0.231901942895896,0,0,0,0,0,-0.216382036041761,0,0,0,0,0,0,0,0,0,0,0,0.470065961754995,0.475026311725693,0,0,0.104621552588595,0,0,0,0,0,-0.0825232912224113,0,0,-0.180868024946076,0,0,0,-0.618050041837861,0,0,-0.0944253864564029,0.0352185329835812,0.0321846094763743,0,0,0,0,0,0
X601939.CH.EQUITY,0.0775954970233587,0,0,0.118751806917036,3.46944695195361e-18,0,0,0.0156781663746532,0.0748082563528527,0,0,0.413873567823328,0.122276977618352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392492322037381,0,0,0,0,0,-0.104054351026021,0,0,0,-0.049049043514941,0,0,0.0608619455133213,0,0,0,0,0.355029619615987,0,0
X601318.CH.EQUITY,0,0,0,0,0.0243562361848062,0.263515410908052,0.138410551894354,0,0,0,0,0,0,0,0,0,0,0,0,0.223195202833636,0,0.153491329435086,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.279178072062085,0,0,0.340693395024837,0,0,0.0555862184840612,0,0,0.0254910633672918,0,0.141712616900726,0,8.67361737988404e-19,-0.0276727503002028,0,0,0.0505428932255049,0,0.109377171039121,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706919272568764,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0941661149694666,0,0.0386524730524907,0,0,0,0,0,0.539834214700596,0,0.0498857965154317,0,0,0,0,0.14345305852719,0,0,0,0,0,0,0.293882087468682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.455716153677172,0.0274544133372963,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0870740052450566,0,0,0,0,0.0349514168016936,0.0623141743939371,0,0,0,0.114609073035747,0,0,0,0,0,0,0,0.126748083728052,0,0,0,0,0.0166688088565636,0,0.0016146391516712,0,0,0,0,0,0,0.387382333350543,0,0,0,0,0,0,0,0,0,0,0,0.0727717528556048,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.334533408898954,0,0,0,0,-0.114580106344487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140561377003326,0.0968567374156185,0.128245926682642,0,0.115412350241581,0,0.0264194916071658,0.0128358998237566,-0.0157337684355777,0.0162205063908406,0.121100599608752,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386673221002014,0,-0.0558438352116729,0.0410691762337795,0.0406881599526658,0,0,0,0,0.187346430397615,0,0,0,0,0,0.157754755252778,0.141918162501976,0,0,0,0,0.18906857151219,0,0,0.316467062349331,0,0,0,0,0.154210524655118
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482022166830167,0,-0.0656746809801609,0,0,-0.543699413759985,0.804286038138473,0,0,0.132056971955062,0.637174652961744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181383203221866,0
X601658.CH.Equity,0,0,0,0.0410480867984159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294572403962309,0.0540591619339003,0,0,0,-0.00683475752053847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217607581672445,0,0,-0.012330426247659,0,0,0,0,0
