,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.281988292038122,0.0354740796660717,0,0,0,0.311569989254926,0,0,0,0.0794936426097037,0,0,0.0355587866582173,0,0,0,0,0,0,0,0,0.15762598211299,0,0,0.00926644466731901,0,0,0,0,0,0,0,0,0,0,0.120711116285863,0,0,0,0,0,0,0,0,0,0,0,-0.0274783936657508,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.400477711766009,0.266290685841128,0,0,0,0,0,0.40895959926844,0,0,0,0,0,0,0,0,0.0278860192442848,0,0,-0.0772468800590808,0,0,0,0,0,0,0,0,-0.00536809741641888,0.0857700234334171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160385235337133
X600036.CH.EQUITY,0,0.0939904728729198,0,0,0,0.0658932489274882,0,0,0,0,0,-0.0885529951974778,0.086680294194977,0,0.142367110211546,0,0,0.234247435717399,0,0,0,0,8.67361737988404e-19,0,0.292963475570483,0.122554545992251,0,0,0,0.0294588786001675,0,0,0,0,0,0,0,0,0,0,0,0,0.00985104460231141,0,0,0,0,0,0,0,-0.182622093042439
X601288.CH.EQUITY,0,0,0,0,0,0,0.0162553950715608,0.495889948822767,0,-0.0834491239271199,0,0.0934446217124397,0,0,0,0,0,0.0211062657556276,0,0,0,0,0.0638765222712701,0.122979468391915,0,0,0,0,0,0.0882014613482036,0,0,0.0404586864108236,0,0,0,0,0,0,0,0,0,0,0,0,0.0481489378253592,0,0,0,0.0117772242871792,0
X1299.HK.EQUITY,0,0,-0.0349854498520434,0,-2.16840434497101e-19,0,0,-0.0397806643619598,0,0.134936491881184,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.105902964655753,0,0,0,0,0,0,0,0,0,0.0515120847253539,0,0,0,0,0.0349951305645713,0.154501402360694,0,0.251807813671858,0.117699473195039,0.0694670716584802,0,0,0,0,0,0,0.257129419793463,0
X601628.CH.EQUITY,0.0987092603851172,0,0,0,0,0.0351184200379566,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.244170548423742,0,0,0,-8.67361737988404e-19,0.223395874436112,-0.0663359476161061,0,0,0,0.0244526506335585,0,-0.14328315776591,0,0,0,0,-1.73472347597681e-18,0,0,0.620826374930055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254589497740521
X601988.CH.EQUITY,0,0,0.0582012255377381,0.0218002799165512,0.477963862262974,0,0,0,0,0.0168141271689095,0,0,0.0803314620660032,0,0,0,0.209730472361242,0,0,0,0,0,0,0,0,0,0.0359562095717648,0.0137693834209589,0.06149165819888,0,0,0,0,0,0,0,0.0013286527440056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.151600184859457,0.129687873123027,0,0,0,0,0,0,-0.0394993885606948,0,0,-0.0148743157359671,0,0,0,0,0,0,-0.246093709295947,0,0,0.187438112784647,0,0,0.169740435524107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20874615722075,0,0,0.143784556232841,0,0,0,0,0.169033687355425
X388.HK.EQUITY,0,0,0,-0.0814675690284297,0,0.229212357625432,0,0,0,0,0,-0.0435952668260362,0,0,0,-0.0562430892974208,0,0,0,0.502294039270429,0,-0.123041770357398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144798105182352,0,0,0,0,0.0795865874721438,0.0409769824735722,-0.176835490993557,0,0,0,0.165871994210867
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.050213895000039,0.181574712876241,0,0.147368017329606,0,0,0,0,0,0,0,0,0,0,0.020435704651208,0.198547486131846,0,0,0.364714108630347,-5.42101086242752e-20,0,0,0,0.016130710230118,0,0.010382155602343,0,0,0,0,0,0,0,0,0.0080053430107625,0,-0.019355330746341,0,0,0
X601658.CH.Equity,0,0,0,-0.276499411580224,0.191694831101982,0,0.0272976494735902,0.281866428354124,0,0,0.33876243312244,0,0,0,0,0,0.354346963137495,0,0,0.248017629531415,0,0,0,0,0,0,0,0,0,0,0,-0.359561913614711,0,0,0,0,0,0.114662363251552,0,0,0,0,0,0,0,0,0,0,-0.0262177774684198,0,0.0354067462486488
X000001.CH.EQUITY,0,0.116740865462465,0,0.109489920611952,0,0,0,0.25437640676759,0,0,0.291764845662493,0,0,0,-0.0657293701751501,0.0777370128593624,0,0,0,0,0,0,0.221223988385366,0,0,0,0.163838784028235,-0.0374630767744607,-0.0254201924629513,0,0,0,-0.288848422335292,0,0,0,0,-0.0886109887424767,0,0,0,0,0,0,0,-0.0364032896778348,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0322773311276424,0,0,0,-0.0169131107513865,0,0,0,0.183244257703827,0.191907352249779,0,0,0,0,0,0,0,0,0,0,0,0.0792508795879555,0,0.286562510501436,0.0609805614921088,0,0,0.060330533582163,-0.0196468907749397,0,0,0,0,0,0.298305086181193,0,0,0,0.00998777988598263,0,0
X000002.CH.EQUITY,0,-0.00846119008599495,0,0,0,0,-0.0572140929124811,0,0,-0.138939223052653,0,0.079952568635002,0,0,0,0,0,0,0,0,0,0,0,0.219582106843892,-0.00931644566595243,-0.0490665873787415,0,0.0885762726794934,0,0,0.417900268832486,-0.189025351939327,0.067177817242642,0,0,0,0,0.0204814910290261,0,0,0,0,0,0,0.288530513307727,0.0641952716738411,0,0,0,0,-0.0447610290652875
X601601.CH.EQUITY,0,0.547254983361249,0.0340351676670375,0,0,0,0,0.15288843961979,0,0,0,0,0.207989856746622,0,0,0,0,0,0,0,0.152203205511515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507030038701458,0,0,-0.0739141002089322,0,0,0,0,0,0,0,0,0,0,-0.0128071778830935
X601328.CH.EQUITY,0.0124103825703489,0,0,0,0,0,0.0485224845893959,0.0665822165745236,0,0,0,0.152235141148017,0,0,0,0,0,0.332068491048349,0,0,0,0,0.0418695571850386,0,0.124638158360415,0,0,0.0812682183357048,0,0,0,0,0,0,0,0.0398309858036965,0,0.0427747666469017,0.0211176396185056,0,0,0,0,0,0.0556037265829431,0,0,0,0,0,0.0780686922269114
X600000.CH.EQUITY,0,0,0,0.10919452306782,0,0,0,0,0,0,0,0,0,0,0,0,0.434893376200723,0,0,0,0,0,0,0.0844760186102406,0,0,0,0,0.0240826310263037,0,0.0453614795709936,0,0,0,0,0,0,0,0,0.0619731547307467,0,0,0,0,0,0,0.0329062097124584,0,0,0,0
X601066.CH.EQUITY,0,0,0.0743562632155823,-0.150843847428473,0,0,0.0656696213785686,0,0,0,0,0,0,0.669689974675863,0,-0.0638528402141584,-0.15888608237265,0,0,0,0,0,-0.0705725028338237,0.276882916335327,0,0,0,0,0,0,-0.0148043571912631,0,0,0.00848131999713245,0,0,0,0,0,0.216317597712764,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X300059.CH.EQUITY,0,0,0,-0.0360418651518375,0,0,0,0,0,0.049896046977876,0,0.0791415252661954,0,0.218129722764034,0,0.0558391933167063,0,0,0.106421490195947,0,0,0,-0.105066253691342,0,-0.0652574826553057,0,0,-0.0329503236076599,0.0149562073614773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225399777992687,0.153162181695064,0,0,0.233152125369267,0,0.145325237722654,0
