,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.297256188309059,0.282022949415982,0,0.0157425374606583,0,-0.108567559545847,0,0,0.101868577009891,0,0,0,-0.0354543048201121,0,-0.0159524502635508,0.065375155215693,0,0,0,0,0.110803709900845,0,0,0,0,0.121336763932665,-0.103162837064051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357633227859123,-0.0562307457079836,0,-0.0986518553332969
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.208713305891907,0.0261745032661018,0,0.313344063334668,0,0,0,0,0,0,-0.0227015675124901,0,0,0,0,-0.0262085836151968,0,0,0,0,0.058343263866519,0,0,0,0,0,0,-0.292251954192127,0.208015261329035,0,0,0.249593241965676,0,0,0,0.0444777040427631,0.0585830599575581,0,0
X601939.CH.EQUITY,0.436674440662158,0,0,0.0892543087993592,0.11449381640322,0,0,0,0,0,0,0,0.140307041547227,0,0,0,0,0,0,0,0.132080469668681,0,0.0114202361749314,0.0319488859515294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328096702844255,0,0,0,0,0.0072279156686878,0,-0.174739148795986,0,0,0,0
X601288.CH.EQUITY,0.413426884660082,0,0.189526205146248,0,0.151903178905122,0.0575383752801852,0,0.03798551661499,0,0,0,0,0,0.0100864012294058,0,0,0,0,0,0,0,0,0,0,0,0,0.0554445630204054,0,0,0,0,0,0,0.0620139275691241,0,0,0,0.0893884733165492,0.142040440714796,0,0,0,0,0.0603341718107796,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.263029799468918,0,0.130338406162391,0,0,0.0849678304130908,-0.0977387429134276,-0.0988740061596373,0,0.381155824789519,0,0,0.20307619994776,0,0,0,0.30559409138872,-0.0760653635026732,0,0,-0.246620533161466,0,0.411766956477126,0,0,-0.00652063025692622,0,0,0,0,0,0,0,0,0,0,0,0.0144296307125602,0,0.185913786496537,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0776623148744642
X601988.CH.EQUITY,0.0223568610908411,0,0.141094685155853,0.257870342218888,0,0,0,0.0807030272090818,0,0.111244917986226,0.284780866726586,0,0,-0.33642072110721,0,0,0,0,0,0,0,0,0.0472576372687459,0,0,0,0,-0.0458342814060153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103734878749322,0,0,0,0,0.119594242353006
X600036.CH.EQUITY,0,0.248542479254106,0,0,0,0,0,0,0,0,0,0,0.201920192482392,0,0,0,0.108773841430537,0,0,0,0,0,0,0.111494871904643,0,0,-0.0114127304305435,0,0,0,0,0.204745261919172,0,-0.0163765156503382,0,0,0,0,0,0,0.0992749095864602,0.0740629051517634,0,0,0,0,0.0798604682720727,0,0.13152129574384,0.0626519676022173
X601628.CH.EQUITY,0,0,0,0.0626352383780258,0,0,0,0,0,0.093951745483792,0,0,0,0,0.0250396938017286,0,0,0,0,0.201631132514114,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0342760447528159,0,0,0,0,0,0,0.156368337854449,0,1.59168661426692e-05,0,0,0,0,0,0,0.14786553145829
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638604936295898,0,0,0,0.199824782560644,0.0167715571123427,0,0,0.112077288200793,0.187535294276614,0,0,0,0,0,0,0.346738631975434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697471021825753,0,0,0.0199367593708909,0.022834570034972
X601166.CH.EQUITY,0,0,0,0,0,0.144608962244795,0,6.93889390390723e-18,0,0,0,0,0,0,0.269753489389985,0,0,0,0,0,0,0,0,0,0,-0.00924943318256317,0.0390360275011229,0,0,0,0,0.512136088682953,0,0.178914928667906,-0.0699905446661985,0,0,0,0,0.191947319367728,0,0,-0.119093478835969,0,0,0,-0.0115892644266213,0,0,0
