,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0856296229688059,0.216943358960377,0,0,0,0,0,0,0.462610040441879,-0.163952459118926,0,0,0,0,0,0,-0.111329810976514,0,-0.0322661509408226,0,0,0,0,0,0,0,0.700953634812165,0,0,0,0,-0.0609257331510634,0,0,0,0,0,-0.014048370719844,-0.00905283519463309
X601318.CH.EQUITY,0,0,0,0,0,0,0.046695907291234,0,0.20410169628736,0.0109122864221442,0,0,0,0,0.08394811769082,0,0,0,0.0865975742905994,0,0,0.0445509461185351,0,0,0,0,0,0,0,0,0,0,0,0,0.186698452262772,0,0,0.21159668387564,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.212148726982765,0,0,0,0,0,0,0,0,0.225091816758046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104116201069851,0,0,0,0,0,-0.0014899319861847,-0.15873942714677,-0.198936775723824,0,0,0,0.0986652859141026,0,0.516509325087534,0,0,0.0348619474753824,0,-0.00692058126217481,0.145970840628311,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.110672425189525,0,0.058282885254154,0.527708188304177,0,0,0,0.010465757859664,0.123000976822032,-0.391965625159491,0,0,-0.288492205344585,0,0,0,0,0,0,0,0.0132266081792954,0,0,0,0,-0.400044457442652,0,0,0,0,0,0.0521978780767751,0,0,0,0,0,0,0,0.548738990054998,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.12681795814068,0,0.132974095092597,0,0,0.050200015789836,0.0305004325641358,0,0,0.253165046639222,0,0,0.151903739381924,0,0,0.0366215647086941,0,0,0,0,0,0,0,-0.0490303470114705,0,0,0,0,0,0,0,0,0.0341475146556481,0.0233295213162058,0,0,0,0,0,0,0,0,0,0.172153056425547,0
X601988.CH.EQUITY,-0.0256383782516854,0,0,-0.0271351634871809,0.437978715404612,0,0,0,0,0,0,0,0,0,0,0.051429173914028,0,0.0551934885527868,0,-0.23102809760542,0,0,0,0,0.357647300298359,0,0,-0.0480240083941516,0,-0.445844652895681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310130416555383,0.155752535569671,0,0,0,0
X600036.CH.EQUITY,0,0.197084874758034,0,0,0,0,0,-0.159875309605113,0,0.375186786765287,0,0.214889131304384,0,0,0,0,0.0690867521939741,0,0,0.329590272595503,0,0,0,0,0,0,0,0.0947495678649411,0,0,0,0,0,-0.0896697987189239,0,0,0,0,-0.0343160001295491,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.242810853078445,0,0,0,0,0,0,0,0,0,0,0,0,0.0175194885857969,0.0765180844980182,0,0,0,0,0,0,0.253879024545538,0,0,0,0,0.0854904705343603,0,0,0.0865747584801323,0,0,0,0,0,0,0,0,-0.0654805244004868,0,-0.113558226183343,0,0,0.0419293282483758,0,0
X601628.CH.EQUITY,0,0.0653245134140944,0,0.0666150636034925,0,0,0,0,0,0,0,0,0.0628417872299229,0.105950756116392,0,0,0,0,0,0,0,0,0,0,0.13885584332843,0,0,0,0,0,0,-0.0403967194227582,0,0,0.157601264249534,0.161340604263257,0,0,0,0,0,0.25474063406776,0,0,0.169952284068953,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.122980883800006,0.0560384670532407,0,0,0.661957052681952,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.00802320814222695,0,0,0.243967849339642,0,0,0,0,0,0.265579024858013,0,0,0,0,0,0,0,0,0,0,0,-0.0925533593431282,0,0,0,0.0187313794788073,0,0,0,-0.456589546691736,0,0,0,0
