,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0783291666752912,0,0,0,0,0.20315154044439,0,0,0,0,0,0,0,0,0.0348934910895539,0,0,-0.31001180252446,0,0,0,0,0,0,0,0,0,0,-0.338110060964479,0,0,0.0836674639061205,0,0.769818059009028,-0.18523728253873,0.267416567803985,0,0,0,0,0,0,-0.0134455175469844,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172771350450401,0,0,0.0292487361066936,0,0,0,0.0293839821214868,0,0,0,0,0,0,0,0,0,0,0.161546443044681,-6.93889390390723e-18,0,0,0,0.0542433206972653,0,0,0,0,0,0,0,0.480978375325677,0,0,-0.0539315328976318,0,0.0475049526278138,0,0,0,-0.0208517400638004,0,0.011932507100399,0
X601939.CH.EQUITY,0.410172022125287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223853825477159,0,0,0,0,0,0.10083623729035,0,0,0,0,0.139311807299897,0,-0.155539008673591,0.0693577569948196,0,0,-0.106242658780535,0,0,0,0.445024176789561,0,0,0,0,0,0.0862456530527329,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0650689384382178,0,-0.182422493339911,0,0,0.403547070897422,0.423306655098682,0,0,0,0,0.128981956411852,0,0,0,0,0,0,0,0,0,-0.0488964587536104,0.000323329014488007,0,0,-0.486508576510027,0,0,0,0,0,0,0,0,0,0,0.0746862574902244,0,0,0,0,0.021003699139234,0,0,0
X5.HK.EQUITY,-0.164873906605629,0,0,0,0,0,0,0,0,0,0.0229825993348712,0,0,0,0,0.250130867754265,0,0.236044047078123,0,0.0912376840504646,0,0,0,0.482717183873995,0.00620188862318705,0,0,0,0,-0.252244739204467,0,0,0,0,0,0,-0.0101351393843951,0,0,0,-0.0995117819883883,0,0.191033157577301,0,0,0,-0.0866760685999511,0,-0.140532058306218,0
X601988.CH.EQUITY,0.223412812931789,0,0,0.759543463808403,0.165068230849143,0,0,0,0,0,0.111726530031209,0,0,0,0.111717609768207,0,0,0,0,0,0,0,0.0130346794078178,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.105904016318371,0,0,0,0,0,0,0,0,0,0.000299931353091008,0
X600036.CH.EQUITY,0,0.648108386266883,-0.00387141757899409,0,0,0,0,0,-0.212284172021253,0.600673074032307,0,0,0,0,0,0,0,0,0,0.0815519497689462,0.0172304509794793,-0.0473599908679696,0,0,0,0,0,0.0466892741374929,0,0.101926447626764,0,0,0,0,-0.0671367289990776,0,0,0,-0.117627510175667,0,0,0,0.160917425599386,0,0,0.0100732756469238,0,0,0,0
X1299.HK.EQUITY,0,0.0422460006149881,0,0,0.0967474380583039,0,0,0,0,0,-0.109348224404072,0,-0.00828070341911161,0.127198632532795,0,0,0.217981456912114,0,0,0.0407507477618528,0,0.12445081293889,0,0,0,0.0299901399021131,0,0,0,0,0,0.221034420018233,0,0,0,0,0,0,0,-0.0778644026344323,0,0,0,0,0,0,0,0.200458884653198,0.034336287199388,0
X601628.CH.EQUITY,0,0.0582954886663554,0,0.0544777842193325,0,0,0,0,0,0,0,0,0,0.331023793386386,0,0,0,0,0,-0.024738691319302,0,0.116593207290376,0,0,0,0,0,0,0,-0.0591351432719035,0,0,0,0,0,0,0.044035456203755,0.215466679917498,0.0117762701233539,0,0,0,0,0,0,0,0,0.136824961621577,0,0
X601328.CH.EQUITY,0,0.182351471375477,0.296319180595421,0.0311061022477815,0,0,0.468154354874297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109773686677357,0,0,0,0,0.187731667472547,0.29928259239534,0,0,0,0,0,0,0,0,0,0,0,0,-0.103321951665319,-0.117362620216974,0,0,0,0,0,0,-0.504557601294315,-0.0135350892890964,0
X601166.CH.EQUITY,0,0,0,0.256768735487203,0,0.218245590248898,0,0,0.138323960959915,0,0,0,0,0.341835751359911,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176453926905084,0,0,0,0,0,0.110375141911632,0,0,0,0,0.27004826101307,0,0,0,-0.0533413467412998,0,-0.122138608842302,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191588183860369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140284093924195,0,0.275823112831735,0,0,0,0,0.0322082313027739,0,0,-0.123441355425751
X600000.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0.109964974527646,0.551146443394834,0,0,0.0612159247410659,0.0432172321152411,0,0,0.339948261622259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08654054949687,0,0,0,0.0920088682237382,0,0,0,-0.397366935572583,0,0,-0.0358566465238111,0,0,0.0726084451196508,0.155446625173925,0,0,0,0,0
X601601.CH.EQUITY,0,0.417103982333678,0,0,0,-0.160709541029016,0,0,0.223954617529878,0,0,0,0,0,0,0.203861938485158,0,0,0,0,-0.080819920829133,0,0,0,0,0.0780829150661506,0,0,0,0,0,0,0,0,0,0,0,0,0.044710981447076,0,0,0,0,0,0,0,0,0,0,-0.0210772667262028
X11.HK.EQUITY,0.0400359400094825,0,0.112522096769569,0,0.356849719676576,0.0105003214443751,0,0,0,0,0,0,0,0,0,0,0,0.156972988205297,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.158295798238428,0,0.132773866783998,0.0709289093099811,0,0,0,0,0,0,0,0,0,-0.0587900678130248,0,0,0,0,0,-0.0878457370157175,0
X000002.CH.EQUITY,0,0,0,0.0319679664238321,0.0548057110794547,0,0,0,0,0,0,0,0,0.367572215973305,0,0,0,0,0,0,-0.0472031488992423,0,0,0,0,0,0.259773040308735,0,0,0.316318426430484,0,-0.372606030635199,-0.000381099337950975,0,0,0,0,0,0,0,0,0,0.151837868783733,0,0.00982114251982668,0,0,0,0,0.354174347547539
X16.HK.EQUITY,0,0,0,0,0,0,0,0.140138237433161,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0409481034334483,0,0,0,0,0.172440881623783,0,0,-5.42101086242752e-20,0.0774242632129254,0,0.146982398221514,0.189011032945579,0,0.0465597213908804,0,0,0,0,0,0.315765551910815,0,0,0,0,0,0,0.0568900164590503,0,0
