,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.23906299147941,0,0,0,0,0,-0.206460388227319,0,0,0,0,0,0,0,0,0,0,0,0.459726247193111,0.455527274628612,0,0,0.111307354356563,0,0,0,0,0,-0.0830418387646055,0,-0.180458108459353,0,0,0,-0.617197706793403,0,0,-0.0895651455188749,0,0.0320205547750511,0,0,0.0317300692761883,0,0,0,0.00785332224397784
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0
X601939.CH.EQUITY,0.08756431283524,0,0,0.0879785402307174,0,2.77555756156289e-17,0,0,0,0,0,0.345649545418991,0.179987308606368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494204271604173,0,0,-0.0656064351027269,0,0,0,0,0,0,0.0428661503388319,0.38652031062438,0.00447351203795692,0,0
X601288.CH.EQUITY,0,0,0.244175502825449,0,0.388070390549511,0,0,0.0565478962542027,0,0,0.0278758080128132,0,0.130104532487347,0,0.0114475126135456,-0.0259023331519446,0,0,0.0882368006445774,0,0,0.0518509194499253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752022528318481,0,0,0,0
X601988.CH.EQUITY,0,0,0.0443795477990853,0.341498079165927,0,0,0,0,0,0.181965550227304,0,0,0,0,0,0.192851840540258,0.176568359426998,0,0.0325780474748539,0,0,0,0,0,0,0,0.0261297778935421,0,0,0,0,0,0,0,0,0,0,0,0,-0.508842505522518,0,-6.93889390390723e-18,0.074668020192795,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00738408216022106,0.0911470096671974,0,0,0,0.0312296913068774,0.0622598776903714,0,0,0,0.105178019939927,0,0,0,0,0,0,0,0.127949958477432,0,0,0,0,0.00972216824206686,0,-1.0842021724855e-19,0,0,0,0,0,0,0.390297439591696,0,0,0,0,0,0,0,0,0,0,0,0.0782843705619526,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.299195912239618,0,0,0,0,-0.0757968178073738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754197577336403,0.207409388433471,0,0,0.148000426283457,0.0647108114692727,0,0,0,0.0056362518549298,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380688561192302,0,0,-0.052817281713164,0.0409439483088368,0.0407749393191828,0,0,0,0,0.186397569242494,0,0,0,0,0,0.155861796325581,0.139916001268603,0,0,0,0.186370138565547,0,0,0,0.317113568215683,0,0,0,0,0.135419844062703
X5.HK.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405302155200718,0,0,0,0,-0.452895512902376,0.652320941704856,0,0,0.121504525124109,0.614412789011429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497958563491216,0,0,0,0,0,0.181875035896817,0
X601658.CH.Equity,0,0,0,0.0168278126958956,0.0445489011669655,0,0,0,0,0,0,0,0,0,0,0,0,0.221113016631579,0.150955600039716,0,-0.129463981934023,0,-0.00637975453595307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264027470718502,0,0.290864568228958,0,0,0,-0.02587322653654,0,0,0,0,0
X388.HK.EQUITY,0,0.336395697500393,0,0,0,0,0,0,0,0,0,0,0,-0.127451842153794,0.095011936051485,0,0,0,-0.167495287840858,0,0,0,0.272918838224334,0,0,0,0,0,0,0,0,-0.00412940299777821,0,0.00769987742058029,0,0,0.39506434104695,0,0,0,0,-0.143818056023381,0,-0.0700083063368837,0,1.38777878078145e-17,0,0,0,0,0
