,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142628774611567,0,0,0,-0.166473683242645,0.278574154911804,0,0,0.12895828926363,0,0,0,0.227161012453457,0,-0.0746286542039724,0,-0.12163792906002,0,0,0,-0.146112757348003,0,-0.244350987168925,0,0,0,-0.204550572086334,0,0,0.847671568832319,0,-0.00173787649345326,0,-0.120818548817186,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0698427713709161,0,0.179923800702475,0,0,0,0,0.128248972505048,0,0,0,0,0.128695669265296,0.0490760364700236,0.118085018594804,0,0,0,0,0,0,0,0,-0.0282461055065527,0,0.0402259677173886,0,0.0578557260044166,0.0948621158325314,0,0.242926806427537,0,0,0.015860082156022,0,0.0139351724986507,0,0,0,0,0,0,1.73472347597681e-18,0
X601939.CH.EQUITY,0.293443699085329,-0.0681986710405149,0,0,0,0,0,0,0,0,0.169933268235069,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0159051174637023,0,0,0,0,0,0,0,0,0,0,0,-0.133988806147571,0,-0.235677696017328,0.202536182369754,0,0,0.571531947419435,0,0,0,0,0,0.0991368996622379,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.540765612381189,0.116997224648932,0.479544110490217,0,0,0,0,0.396331906538462,-0.404036156133414,0.359674133557341,0,0,-0.265366899908823,0,0,0,0,0,0,0,0,0,0,0,0,-0.410980661528673,0,0,0,0,0,0.0114529182352631,0,0,0,0,0,0.111666478571604,0,0.395974564825538,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.119492715745187,0,0.211290644748336,0,0,0,8.67361737988404e-19,-0.0294641953426955,0,0.127885141321105,0.119357198833104,0,0.0997311850985255,0.0045308627945292,-0.0856771064490762,0,0.0799887172156353,0,0,0,0,0,0,0,-0.0621040426884903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125212254838174,0,0,0,0.194933654967155,0,0
X601988.CH.EQUITY,-0.0574904880563038,0,0,-0.0088454231252784,0.514143665895879,0,0,0,0,0,0,0,0,0,0.169863846899166,0,0,0,0,-0.0954331725122995,-0.15203102403696,0,0.272080765595271,0,0,0,0,0,0,-0.323245946926441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890235061099057,0,0,0,0
X600036.CH.EQUITY,0,0.203824358143178,-0.0280520945936528,0,0,0,0,-0.135366944190151,0,0,0.403236760029239,0.195577991011903,0,0,0,0.148925094512795,0,0,0,0.397572777962758,0,0,0,0,0,0,0,0.123283417153259,-0.118633033168583,0,0,0,0,-0.0145649457539765,0,0,0,0,0,0,0,0,0,0,0,-0.0448132958094159,0,0,0,-3.46944695195361e-18
X1299.HK.EQUITY,0,0,0,0,0.267454783587678,0,0,0,0,-0.0322921455413838,0,-0.0932240259371775,0,0,0,0,0.00572664066888532,0,0,0,0,0,0,0,0,0.153877887161115,0.0351760119144053,0,0.122839504476693,0,0.106285848597104,0,0,0,0,0,0,0,0,0,0,-0.106857366413536,0,0,0,0,0,-0.0109744653696455,0,0
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.0780747734452641,0,0,0,0,0,0,0.0248183335740909,0,0,0,0,0,0,0,0,-0.0119017712304692,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0545873745435016,0,0,0.141994062030036,0,0,0.00341526314073466,0,0.14589008954513,0,0,0.0925745910946025,-0.0508230210355704,0,0.0446716475559272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827316057244299,0,0,0.280381708686763,0,0,0,0,0,0,0,0,-0.178087398032624,0,0,0,0,0,0,0,-0.149081754189723,-0.1357294527193
X601328.CH.EQUITY,0,0,0.0884450429088673,0.0449533219437204,0,0,0.637685297235427,0,0,0,0,0,0,0,0,0,0,0.0257777938849328,0,0.21724085211907,0,0,0,0,0,0.229050893446144,0,0,0,0,0,0,0,0,0,0,-0.0937884014296234,0,0,0,3.46944695195361e-18,0,0.0203845942510403,0,0,-0.371733669360021,0,0,-6.93889390390723e-18,0
X600000.CH.EQUITY,0,0,0.201197475838569,0,0,0,0.270958094140119,0,0,0.440221157647006,0.123085826690317,0,1.73472347597681e-18,0,0,0,-6.93889390390723e-18,-0.0780033066119521,0,0,0,0.0572856906026511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226787793677054,0,0,-0.0548362212364785,-0.0345313357609974,0,0,0,0,0,-0.00143087070141326,0.308865467317939,0
