,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0343366942434801,0,0,0,0,0,0,0,0,0,0,-0.00192324332160776,0,0.539325142153032,0.787905881388729,-0.106976365318889,0.0109526480236911,0,0,0,0.201065996963417,0,-0.230938238102191,0,0,-0.324043505976632,0,0,0,0,-0.0446867432756837,-0.0800290246230375,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.200318305262589,0,0,0,-0.0617240562996745,0,0,0,-3.46944695195361e-18,0,0,0.0206619481447109,0.0370619660647549,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.127927003841442,0,0.0857261156222958,0,0,0,0,0,0,0.284809725909202,0,0,0,0,0,0,0,0.191713323307671,0,0,0,0.061140515861639,0
X601939.CH.EQUITY,0,0,0,0.848225330188443,0,0,0,0,0,0.0139933377892453,0,0,-0.115432677281642,0,0,0.0249850351698103,0,0.0654613341163927,0,0,0,0,0,0,0,0,0.0477568606496669,0,0,0.0584712438166699,0,0,0,0,0.0158426441669052,0,0,0,0,0,0,0,0,0.0696662898914283,0,0.0168786887062306,0,0,0.00887572328165059,0.041708887365431,0
X601288.CH.EQUITY,0.0383881483223464,0,0.88006522181249,0,-0.060592113368292,0,0,0,0,0,0,0,0,0,0.010884054040427,0,0.0272990536050256,0.137685051007968,0,0,0,0,0,0,0,0,0.0383163688479049,0,0,0,0,0,0,0,0,0,0,0,0,-0.116329409207238,0,0,0,0,0,-0.0475491866930546,0,0,0,0,-0.0474533620572862
X601628.CH.EQUITY,0,0.00956421769864707,0,0,0,0,0,0,0,0.0357703053596493,0,0.5111748266351,0,0,0,0,0,0,0,0,0,0.0101396582290991,-0.13039048136633,0,0,0,0,0,0.22029170829568,0,0,0,0,0,-0.025222412516244,0.0911922537450519,0,0.0403739680911609,0,0,0,0,0,0.289360944801447,0,0,0.135640383704443,0,0,0,0.0799844591662535
X600036.CH.EQUITY,0,0,0.394227724812543,0,0,0,0,0,0.0216195137323371,-0.0110854640580736,0,0,0,0,2.16840434497101e-19,0.116489695009791,0,0,0,0.0092906497734872,0,0,0,0,0,0,0.184100939964646,0,0.0278496538099124,0.141503587961941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186809364014659
X601988.CH.EQUITY,0,0,0,0.0764234220410251,-0.156187355697655,0.0166230994518839,0,0.0495878660825286,0,0,-0.0457036070563799,0,0,0,0,0,0,0,0,0,-0.108579317135692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717245699231616,0,0,0,0.0383853649515829,0.0144425710938916,0,0,0,0,1.04337664492642,0.00698132373631514
X1299.HK.EQUITY,0,0.106621457753522,0,0,0.158072276263749,0,0,0,0,0.246628644695045,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216041203897698,0,0,0.351654046444201,0,0.225543639061314,0,0.124870593308053,0.120415869300733,0,0,0,0,0,0,0,0,0,0.115532242169485,0,0,-0.104040814763975,0,0,0,0,0,0.110500336237077
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283017917041217,0,-0.248739171052892,0,0,0,0.149793804160043,0,0,0.105366534845906,0.180943349494899,0.39845440487216,0,0,0,0,0,0,0,-0.195914510798054,0,0,0,0,0,0,0.0966026370380668,-0.0934698280180518,0,0,0,0,0,0,0.175398580636507
X388.HK.EQUITY,0,0,0,0,0.330131197650837,0,0,0,0,0,0,0,0,0,0,-0.00102586192748701,0,0,-0.215126463208164,0,0,0,0,0,0,0.466949782465983,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0852831921265631,0,-0.114935380888824,0.264647952145193,-0.0701986469917578,0,0.025991919846013,0,0,0,-0.140859022359992
