,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.163341504746686,0.0728088935128171,0.0463417934680956,-0.00300563149058055,0,0.354594761065774,0,0,0,0.0765116069839768,0,0,0.0258850381207199,0,0,0,0,0,0,0,0,0,0,0.0747462037060449,0.0740284684296315,0,0,0,0,0,0,0,0,0,0,0.104224342001865,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0653892603098977,0.0576381799497756,0,0,0.0864557564286379,0,0,0,0.048839398606003,0,0,0.054551444238522,0,0.0935556647383475,0,0.222932230967533,0,0.0872114228508317,0,0,0,0,0,0,0.0215927665100422,0,0.167915557421687,0,0,0,0,0,0,0.129635150981643,0,0,0,0,0.0384139770883997,0,0,0,0,0,0.0368036270618045,0,0
X601939.CH.EQUITY,0,0,0,0.0951300207831933,0,0,-0.0363160350892219,0,0,0,0,0.0989081879099908,0,0,0.0221424135569509,0,0,0,0,0,0.0104806971600999,0,0,0,0.149656364425877,0.617047503040874,0,0,0.0732915135176916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125508677456731
X601288.CH.EQUITY,0.00967147475856383,0,0.126259975960144,0,0,0.0483789373839,0,0.480438980605931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859611806864739,0,0,0,0,0.11914994673737,0,0,0,0,0,0,0,-0.0208021677452819,0,0,0,0,0,0,0,0,0,0,0,0.120952942572479,0,0,0
X600036.CH.EQUITY,0,0.131108379957493,0,0,0,0,0.208566544926599,0,0,0,0,0,0.204775170682877,0,0.164170077040692,0,0,0,0.0163504709490077,0,0,0,-2.16840434497101e-19,0,0,0.166192365158246,0.237011994895459,0,0,0.0226444802236108,0,0,0,0,0,0,0,0,0.0904967632652581,0,0.0232645588200212,0,0,0,0,0,0,0,0,0,-0.0764646200276046
X601628.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.174762900247564,0,0,0,0.0616555704601797,0,0,0.166993457079899,0,0,0,0,-0.132419527956844,0,0,0,0,0,0,0.0798735797624668,0.607788427359045,-0.0495244140810793,0,0,0,0,0,0,0.0935283151141008,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0745464320962715,0,0.064376446188789,0,0,0,0,0,0.164807456846771,0,0,0,0,0,0,0,0,0,0.179879774500088,0,0.171210940372917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105908016295184,0,0.0735087851533315,0,0.0784859689769718,0.132093844346495,0,0.0883779655601935,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.631950093510543,0.202587925918637,0,0,0,0,0,0.117469184976716,0,0.0905930547832432,0,0,0,0.0727619848824521,0,0,0,0,-0.0448980267683136,0.0138397698008228,0,0,0,0,0,0,0,0.0443562366244215,0,0,0,-0.00301575902005929,0,0.0187198532109586,0,0,0,0.0891643627548995,0,0,0,0,0,0,0,0,0,-0.0642346554073319
X5.HK.EQUITY,0,0,0,0,0,0.00931233407308538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134058901466489,0,0,0.174270214887082,0.0841727927538502,0,0,0,0,0.0155357266909708,0,0,0,0,0,0,0,0,0,0.33941179358599,0,0,0,1.73472347597681e-18,0.162956626103367,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0487181809249505,0,0.0711253197984347,0,-0.00760830871335871,0,0,0,0,0.0616944837739221,0.140162101247352,0,0.0786433346487321,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.156762343145987,0.38658726985177,0,0,0,0,0,0,0.0323056941702604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
