,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.375902524508995,0.242699480395453,0,0.16395880248359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595723867368587,0,-0.0701220874960093,0,0,0,0,0,0,0,0,0,0,0,0.240471290065526,0,0,0,0,0.0152092205240517,0,0,0,0,-0.150156091890953,0,0,-0.196559136089716,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00404915943917357,0.104803935580214,0,0.0453455485199114,0,0,0.332607293363491,0,-0.0176638604429752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751655959185711,0.306444432982592,-0.048636066132165,0.0692102575252676,0,0.23971695247153,0,0,0,0,-0.0988320641032569,0
X601939.CH.EQUITY,0.296306865531786,0,0,0,0.0883467222496802,0,0,0,0,0,0,0,0,0.113525735548908,0,0,0,0,0,0,0.038216759225922,0,0,0,0,0.29412635555756,0,0,0,0,0,0,0.131671215298833,0,0,0,0,0,0.0015114807965094,0,0,0,0.030105881275769,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.134926952255586,0,0,0,0,0.0441516190510842,0,0,0.0710292981004949,0.0896815627649288,0,0,0,0,0,0,0,0,0,0,0.100960888855914,-6.93889390390723e-18,0,0,0,0.129989809307682,0,0,0,0,0,0,0,0,0.0464318726814296,0,0,0.0788111687796383,0,0.0670145550234524,0,0,0,0.271727679735884,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.080896844489256,0,0,0,0,0,-0.014906981082563,-0.076510047173827,0.399863528071541,0,0,0,0,0,0,-0.0530768590383228,0.290679698618135,0,0.166166412388318,0,0,0.366213151576668,0,-0.132639202788917,0,-0.0291292758352718,-0.0258237393257548,0,0,0,0,0,-0.161481218606957,0,0,0,0,0,0,0,0.181227106601126,0,0,0,0,-0.29576222128652,0,0,0.270630319062032
X601988.CH.EQUITY,0.0378399913056421,0,0,0.169500233993683,0,0,0,0,0,0.0818013487636922,0.166392406204074,0,1.0842021724855e-19,0,-0.120707705689341,0,0,0,0,0,0,0.435052960193479,0,0,0,0,0.0882706907624935,0,0,0,0,0,0,0,0,0,0,0,0,0.0851648439565987,0,0,0,-3.46944695195361e-18,0,0,0,-0.0091533379866865,-0.018909557209109,0.0485541225523849
X600036.CH.EQUITY,0,0.248882398847372,0,0,0,0,0,0,0,0,0,0.0544165977783304,0,0.0837863756839666,0,0,0.0479348156131102,0,0.033624198053645,0,0,0,0,0,0,0,-0.0796440078929501,0,0,0,0.0318092162164599,0.230948267608205,-0.157891815817797,0,0.129602631805048,0.0426408550360581,0,0,0,0.189142758124077,0,0.014497795008392,0,0,0,0,0,0,0,0.217307605703748
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248498395665966,0.141190661994585,0,0.255945044055876,0,0.0873686353560122,0,0.0458012903706142,0,0,0.144945067371328,0,0,0,0,0,0,0,0,0,0,-0.180658270473933,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0643144329131572,0,0,0,0,0,0,0.0205575408423879,0,0.0122858967834787,0,0,0,0.179771605312523,0,0,0,0,0,0.0346030380237003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317577315635409,0,0,0,0,0,0,0,0,0,0.14822474539064
X601328.CH.EQUITY,0.0521370236494782,0.0282465887488244,0.0531942947802437,0.0137788072271921,0.110151015509616,0.38275202228891,0,0,0,0,0,0.152907971299476,0.0941571080511091,0,0,0,0,0,0,0,0,0.0217359019684731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077608842281939,0,0,0.094751366728134,0,0
