,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.154086296673468,0,0,0,0,0,0,0,0,0,0,0.194783644743765,0,0,0,0,0.107005794148197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127148264101071,0,0.138572823579881,0.083371348483169,0,0,0.00374930998356162,0,0,0,0,0,0,0.0151301307867933,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.100569904847928,0.231440070581211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133559887556294,0,0,0,0,0,0,0.45731157872071,0,0.040276140721966,0,-0.136868165753382,0.0561474694012279,0,0,0.0856328905853597,0,-0.184153023007363,0,0.0725846579034984,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0190355419580946,0.439352612447815,0,0.000943693717729287,0.179952667023008,0,0,4.33680868994202e-19,0.131955033309421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155856737898559,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0523202158314918,0,0,0
X600016.CH.EQUITY,0,0.0978091654270611,0,0,0,0.0200020681581065,0,0,0.167999674235793,0,0,0.0536900555512072,0,0,0,0,0,-0.179858348092557,0,0.482643415637104,-0.467000168668693,0,0,0,0,0,0,0,0,0,0,0.0343219551016204,0,0,0,0,0,0,0,0,0,0.0503766290843016,0.00688704368297031,0,0,0.159074840047123,0.109592714695525,0,0,0,0
X600036.CH.EQUITY,0,0.277745920979824,0.00841786713524395,0,0,0,0.021925380690624,0.257441882608224,0,0,0,0.192820490648339,0,0,0,0,0.0649684095489852,0.0500074384931294,0,0,0,-0.0194488438140327,0,0,0,0,0,0,0,0,-0.0591601771140541,-0.042003813912897,0,0,0,0.0135047034083975,0,0.0924234496227894,0,0,0,0,0,0,0,0,0,0,0,0.0802545107858828,0
X601166.CH.EQUITY,0,0,0.379360990937146,0.00623324147381185,0,0,0,0.128480596342553,0,0,0,0,0,0.0468800678587758,0,0,0.017210566608694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173871585261603,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0158126579332366,0,0.0230094196167536,0.00282729916355274,0,0,0
X601229.CH.EQUITY,0,0.0659748901853501,0,0,0,0,0,0.0644629256757508,0.0215896973516143,0.411686708854515,0,0.172109539739649,0,0,0,0,0,0.210159807764295,0,0,0,0,-0.0525948272003813,0,0,0,0,0,-0.108048343645582,-6.93889390390723e-18,0,-0.106636341090561,0,0,0,0,-0.27529781514965,0,0,0.152662820590901,0.103971190061268,0,0,0,0,0.0540599768641937,0.0362759202567977,-0.236495629716287,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0094326206882638,0,0,0.870664495074612,0.0650688405111679,0,0,0,0.00808239388091847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105552732595081,0,0,-0.0822398277445383,0,0,0.050124072372636,-0.111208494396449,0.0141103971224614,-0.0925353985635518,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0329285250130976,0.295811167499274,0,0,0.0808189401473505,0.206927735600235,0,0.096960006899527,0,0,0,0,0,0,0.0145322858689088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00711941155753633,0,0.728087257449652,0,0,0,0,0,0,0,-0.0732540050876115,0,0,-0.247568575091311,0,0,0,-0.358384852780305,0,0,0,0,0,0,0,0.132509416278762,0,0,0,-0.00018361416361114,0,0.163887225727386,0,0,-0.0646055676805758,0,0,0.429767938071297,0,0
