,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.249251197956713,0,0,0,0.233649990472169,0,0,0,0,0,0,0.256395739102269,0,0,0.0835978447043361,0,0,0,0,0,0.031464513439117,0,0,0,0.156231068430325,0,0,0,0.0107847319226724,0,0.105469144384057,0,0,-0.14436630844664,0,0,0,0,0.0919000281204703,0,0,0,0,0,0,0,0.0468169499392005,0,-0.0339448982321808,0
X002142.CH.EQUITY,0,0,0,0,0,0.56274361387182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117774545749652,0,0,0,0,0,0,0,0,0,0.171889687143096,0,0.106758628999724,0,0,0,0,-0.198141300380847,-0.0807202655279751,0,0,0,0.167646519752293,0,0,0,0,0,0,0.0356460070593882,-0.142530729490701
X600000.CH.EQUITY,0.242152847207844,0,0,0,0,0,0,0.00398436753398,0,0.0241357858010836,0.567798657165529,0,0,0,0,0.0046980337074083,0.0164015288843426,0,0,0,0,0.180634604440138,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489331409204875
X600015.CH.EQUITY,0,0,-6.93889390390723e-18,0,0.27847719245906,0,0,0.0672562740768033,0.0475847681958794,0,0,0,0.178410969006468,0,0,0.0216619468781827,0,0,0,0,0,0,0,0,0.082157663806024,0,0,0,0,0,0,0,0.227515048024652,0,0,0,0.0574744275252589,0,0,0,0,0,0,0,0.00678377091590521,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0872702207925142,0,0,0.529943223111896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22565318596702,0.058455473869423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.112612077965617,0,0,0
X600036.CH.EQUITY,0.557552800131063,0.0533108060276621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410436363671816,0,0,0,0,0,0,0,0,0.200938886320977,0,0,0.0808699276759719,0,0,0,0,0,0,0,0,0,0,0,-0.0171331120146002
X601166.CH.EQUITY,0,0,0,0,0,0.481826137645001,0,0,0,0,0,0,0.224963995924761,0,0,0.154414498741091,0,0,0,0,0,0,0,0,0,0,-0.0400895838165941,0,0,0,0,0,0,0,0,0,0,0,0.0403669534087955,0,0,0,0,0,0,0,0.0913655356906595,0.0442483022460643,0,0,0
X601169.CH.EQUITY,0,0,0.0957724770384399,0.228690952848935,0,0,0.119656233678717,0,0,0,0,0,0,0,0.171429018113808,0,0,0,0,0,0,0.0519158582381665,0,0,0,0,0.0168900319100693,0,0,0,0.072184061062089,0,0.198112697397664,0,0,0.0835588469067185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.143092494963743,0,0,0,0,0,0.258595677749917,0,0,0,0.176422108996208,0,0,-6.93889390390723e-18,0,0,0.362377500888699,-0.103336864147774,-0.0651023463790461,0,0,0,0.0645998916933353,0.0232220503730882,0.22855419952566,0.140700318540711,0,0,0,0,0,0,0,0,-0.146248243734552,0,0,0,0,0,0,-0.207324514161326,0,0,0,0,0,0.0727145459080239
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.204425822824177,0,0,0.3983513663214,0,0,0.267706777500648,0,-0.0262788519175542,0,0,0,0.00785534905670846,0.0935506380741935,0,0,0,0,0,0,0,0.0528604553115398,0,0,0,0,0,0,0,0,0,0,0,-0.019384507835993,0,0,0,0,0,0,0.0199225196662054,0,0
