,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0176120249772569,0,0,-0.153050873661276,0,0.108524478539946,0.00472269026151918,0,0.504580673889916,0,0,-0.0517768447359927,0,0,0,0,-0.0162333929011361,0,0,0,0,0,0,0,0.0497647626735227,0,0.00881796003868398,0,0,0,0,0,0,0,0,0.22406710453378,0,0,0,0,0,0,0.181667959038796,0,0,0,0,0,0.0475294532592396,0
X002142.CH.EQUITY,0.1623824731238,0,0,0,0,0.062468489938866,0,0,0,0,0,0,0,0.197246391644407,0.309522488593397,0,0,1.73472347597681e-18,0,0,0,0,0.0449199591923344,0,0,0,0,0.0573875576982828,0,0,0,0.109478652489232,-0.266580962818493,0,0,0,0,0,0,0,0,0,0,0,0.068987222136066,0,0,0,0,0,0
X600000.CH.EQUITY,0.0254182871380997,0.182738932781167,0,0,0,0.14847097989158,0,0.0794365698429587,0.10679642544678,0,0,0.143833490716088,0,0.00187556460885439,0,0,0,0,0,0,0,0.022570514416748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278750331437715,0,0,0,0,0,0,0,0,0.0259452857767659
X600015.CH.EQUITY,0,0,0.153590240666961,0,0,0,0.0246156883608899,0,0,0,0,0,0,0.22275383546767,0,0.171597888819341,0,0,0,0,0,0.00696432024491461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156266687434919,0,0,0,0,0,0.00346618668848946,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.135323108360729,0,0,0,0,0,0,0,0.131532968869941,0,0,0,0.314827166031171,0,0,0,-8.67361737988404e-19,0.357314303987152,0,-0.124909609519945,0,0,-0.197972813969516,0,0.103608524146372,0,0.0692789156906458,0,0,0,0,0,0,0,-0.0829308004012765,-0.39397548383217,0,0,0.324344682230887,0,-0.124721754838155,0,0,0,-0.0864513679299992
X600036.CH.EQUITY,0.22699781375356,0,0,0,0,0,0,0,0,0.257655912599483,-0.179497960003719,0,0,0,0,0,0,0,0.438457146316395,0,0,0,0,0,0,0,0.0785160890968725,0,0,0,0,0,0,0.177740162087847,0,0,0,0,0,0,0,0.20018769364943,0,0,0,0,0,0,0,0.0155978344035781,-0.00174770443469137
X600919.CH.EQUITY,0.240560739672789,0.214708299086818,0,0,0,0,0,0.228668078743498,0,0,0,1.73472347597681e-18,0,0.402300938298337,0,0,0.0232694463608833,0,0,0.107497952523862,0,0,0,0,0.0810611483609601,0.15789374780683,0,0,0,0,0,-0.115199315481803,0,0,0,0,0,0,0,-0.189166355547655,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.220142802340916,0,0,0,0.00908726505983739,0.304432795931117,0,-2.16840434497101e-19,0.0281681403053134,0,0,0,0,0,0,0,0,0,0,0,0,0.248627842979742,0,0,0,0,0,0,0,0.0828378076006593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234136057490848,0,0,0,0.0191012985149898
X601009.CH.EQUITY,-0.0469121075956842,0.319200295613831,0,0,-0.245422722577609,-0.501586001540788,0,0.226482417917393,0,0,0,0,0,0.14018302774818,0,0.375222250997275,0,0,0,0,0,0,0,0.34682242081179,0,0,0,-0.124673145768863,0,0.395421078127012,0,-0.0481773391915234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146598255924013,0,0.257203922271648,0,-0.000728502741128391,-0.175615280802765
X601166.CH.EQUITY,0.416935752996394,0,0,0,0,0,0,0,0.35312075627861,0,0,0,0.0326650760001408,0,0,0,0,0.116357847478838,0,0.127267303621223,0,0,0,0,-0.113880486373402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201925825167538,0.182239187568834,0,0,-0.133400171962917,0,0,-0.0501957481159232,0
X601169.CH.EQUITY,0,0.0426554058614243,0,0,0,0,0,0,0,0.00815604830077677,0,0.159097830879501,0,0,0.0256300243466351,0.124970008802028,0,0.0868704965231573,0.0774175384570169,0,0.0663363465448798,0.28343434307667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716670207657518,0,0,0,0,0,0,0,0.106107391797524,0,0,0,0,0,-0.0198862662528016
X601229.CH.EQUITY,0.0196005425758468,0,0,0,0,0,0,0,-0.0069203624904801,0,0.36704115333854,0,0,0.0431080690836063,0,0.352738564402451,0,0,0,0,0.0163212528258245,-0.0657736332396663,0,0,0,0,0,0,0,0,0,-0.0418220111240555,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.427050916796092,0,0,0,0,0,-0.00411555745189901
X601288.CH.EQUITY,0,0,0,0,0,0,0.0368171117834035,0.172006591130143,0,0,0,0,0,0,0.516131215426529,0,0,0,0.0526451584866689,0,0,0,0,0,0,0.0313110036609516,0,0,0,0,0,0,0,0,0.034818815915559,0,0,0,0,0,0,0,0,0,0,0,0,0.0450149011022085,0,0,0
X601328.CH.EQUITY,0,0,0.475297980737232,0,0,0,0,0,0,0,0.352064088529898,0,0.0422090950149421,0,0,0,0,0,0,0.0274070928934592,0,0.0759823958321114,0,0,0,0,0,0,0.102824811691143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X601398.CH.EQUITY,-0.0953587501838676,0.20278852634394,0,0,0,0,-0.0118395432866411,-0.118630672758024,0,0,0.097309123781848,0,0.481337978771684,0,0,0,0,0,0.260807716987098,0,0,0.235410043908571,0,0,0,-0.16518201441162,0,0,0,0,0,0,0,0,-0.290923428971556,0,0,0,-0.0906459418713648,0,0,0,0,0.0629393378298388,0.012157691741183,0,0,0.103775726540589,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0.113731968388577,0,0,0,3.46944695195361e-18,0.25277643059933,-0.046462693928033,0,0,0,0,0,0,0.200579642781098,0.248950075999372,0,0,0.130309758514551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312464800945568,0,0,0,0,0,0,-0.234287675897555,0,0,0.0608517685358283,0,0
X601818.CH.EQUITY,0.213230854974387,-0.387839430064981,0,0,0,0,0,0,0,0.102392400113037,0,0,-0.0261654618037882,0,0,0,0,0,0,0.152623092517993,0,0.0175055188006862,0,-0.0818002320556164,0.754061717771102,0,0,0,0,0,0.0804183254287406,0,0,0,-0.00492964613118007,0,0,0,0,0,0,0,0,0,0,0,-0.0218281836865906,0,0,0,-0.101146690030636
X601838.CH.EQUITY,0,-0.0266543385406904,0,0,0.00902155190064522,0,0.0347586293675655,0.474337292800282,0.0358746069633394,8.67361737988404e-19,0.0545422903318107,0,0,0,0,0,0,0,0.103073868597462,0,0,0,0,0,0.11185309854469,0,0,0,-0.315016862934026,0,0,0,0,0,0.0156471679779658,0,0,0,0,0,0,0,0,0,-0.169787490427294,0,0,0,0,0.340692894091073,-0.0647528859382107
X601939.CH.EQUITY,-0.0483828854911926,0,0,0,0.514884052246885,0,0.0868093928898308,0,0,0,0.136144856545659,0,0,0.201951999411998,0.0109907177533177,0,0,0,0,0.228295048986795,0,0,0,0,0,0.0640725778779505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468016976139228,0
X601988.CH.EQUITY,0,0,0,0,0,0,0.117373233455107,0,0.0164941761731865,0.155406879551186,0,0,0.184697300463146,0.0999269021724425,0.102055674413865,0,0,0,0.207267457025845,0,0,0,0.322690264320544,-0.334434992327808,0,0,0,0,0,0,0,0,0,0,-0.0286960368789083,0,0,0,0,0,0,0,0,0,0,0,0.0690672256034632,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0.122153505348323,0,0,0.225379664995354,0,0,0.0398026043258216,0,0.151077342788111,0,0.0861344941110532,0.0925330122021132,0,0,0.020650330126352,0,0,0,0,0,0,0,0.0985811906596233,0,0,0,0.219519411521726,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132963433091113,0,0,0
X601998.CH.EQUITY,0,0,0.0589013516861113,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0256667717002476,0.415542984507182,0,0,0,0,0,0,0,0,-0.230554712264613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543594769917612,0,0,-0.0339667305995936,0,-0.355096800880249,0.0394631184515337,0,0,0,0,0,0,-0.16830965790725
X601658.CH.Equity,0,0,0,0,0,0.261385734526895,0.058599100108262,0,0,0,0,0,0,0,0,0.000436233765330987,0,0,0.036852341882162,0.0932022714952228,0,0,0,0,0,0,0,0.0191828548066723,0.0570489699866945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762124371585918,0,0,0,0,0,0,0
