,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.171772975207975,0.15878072984366,0,0.0143063913246058,0.117731595863417,0,0,0,0,0,0.0608757099085957,0,0,0,0,0,0,0,0,0,0.00647411061953008,0,0,0,0,0,0,0,0,0,0.156919664347466,0,0,0.127051907973829,0,0,0.0510419497792775,0,0.0127613412341489,0,-8.67361737988404e-19,0,0,0,0.0370624517190773,0,0,8.67361737988404e-19,0.0462799093273548,0
X002142.CH.EQUITY,0.253042063065502,0,0,0.130653779675038,0.478798642575541,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0212233297242,0,0,-0.420766842057093,0,0,0.100805153690504,0,0,0.0787712793875645,0,0,0,0.168332892377389,0.193855199396646,0,0,0.325234725477763,0,0.0154455924941343,0,0,0,0,0,0,0,0,0,0,0,-0.242707716616887,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.110345451961645,0,0,0,0,0,0,0,0.428774182214824,0,0,0,0,0,0,0,0,0,0,0,0,0.254832003445785,0,0,-0.00834801139057262,0,-0.0449538927504048,0,0,0,0,0,0,0,0,0.694621658501248,0,-0.130434798149813,3.46944695195361e-18,0,0,0,-0.0329745381698666,0,0,0,0
X600016.CH.EQUITY,0,0.278590210971743,0,0,0,0.149265903759011,0,0,0,0.120850130310347,0,0.0292491780791457,0,0,0,0,0,0.080606870323384,-0.000240005769710527,0,0.289383984143764,-0.264925584676287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743509354183419,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.178540609078233,0.125575930546504,0,0,0,0,0.0196149056862299,0,0,0,0,0.381993087543159,0,0,0,0,0.191282518918149,0.0199637522631083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150399145147807,0,0,0,0,0,0,0,0,0,0,0.00716183059361498,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0252648094730619,0.0726391257528078,0.127208561077534,0,0.433325017458534,0,-1.73472347597681e-18,0,0,0.108846584258804,0,0.199042600830795,0,0.0540888049971525,0,0,0,0,0,0,0,0,0,0.010936936645242,0,0,0,-0.0125363773734713,0,0,0,0.0271190558395688,0,0,0,0,0,0,0,0,0,0.011055104995844,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0264631230502504,-0.0571910884791195,0,0,0,0,0,0,0,0,0,0,0,0.797407388502732,0.0638226249229792,0,0,0,0,0,0.0603375661296447,0.0228776029108709,0.0214583669613654,0,0,-0.0155292387619229,0,0,0,0,0.00239434762104155,0,0,0,0,0,0,0,0.0810307725525828,0,0,0,0,0,0,0,0,0,0,0,-0.0282276822433153
X601229.CH.EQUITY,0,-6.93889390390723e-18,0,0,0.0267122812809754,0,0,0,0,0,0.872952623320028,0,0,0,0,0,0,0,0.45776406248189,0,0,0,0,0,0,0,0,0,0.209964924645694,0,0,0,0,0,0,0,0,-0.205399888343923,0,0,0,0,-0.208416079597133,-0.102620096666488,0,0,0,-0.112089660593968,0,0,0.0443249672627659
X601288.CH.EQUITY,0,0,0.0619497236338994,0,0,0,0,0,0,0,0,0,0.878025694693746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259761834026754,0,0.124476074832584,0,0,-0.0684227461778952,0,0,0.0783441391409089,-0.110347053029512,0,-0.0450093788545002,-0.0829427058301016,0.0162400271724383,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0289100538588579,0.373608611332736,0.113175013259071,0,0,0.24392699883845,0.0462620134865686,0,0,0,0,0.0204716097148485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.201981662685263,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.147739533889051,0,0.327201703830994,0,0,0,0,0,0,0,-0.0793815363756714,0,0,-0.276962822097924,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0743127143621344,0,0,0,-0.346893159986497,0.0126401794841249,0,0,-0.0539016212361672,0,0,0.431734969615051,0,0
X601818.CH.EQUITY,0,0,0.0825441454278774,0,0,0,0,0,0.279194524841414,0,0,0,0,0.0681147583064486,0,0,0,0,0,0.102142688793409,0,0,0,0,0,0,0,0,0,0.0518712871590511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911032727628198,0,0,0
X601939.CH.EQUITY,0.057129000547084,0.0100211655699746,0.0829615775095124,0.00324778874270819,0,0,0,0,0.806939841929745,0,0,0,0,0,0,0,0,0.0105759320895719,0,0,0,0,0,0,0,0,0,0,0,0,0.00207231129981662,0.0676761278027002,0.0179285129353343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0436951908320315,0,1.04464378333843,0,0.0877557886250992,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.13706544153609,0,0,0,0,0,0,0,0,0,0,0,-0.0302637273485978,0,0.0422276345738148,0,-0.0640297826296435,0,-0.0420513737587748,0,0,0,-0.0318684622795214,0,0,0,0,0.0980352628440786
X601998.CH.EQUITY,0,0,0,0,0,0,0.542664328151114,0.127920853879575,0,0,0.209252858352256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650047660631758,0,0,0,-0.0261093978887337,0,0,0.144579876347741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066684456494974,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.232457513101065,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28730964989952,0,0,0,0,0,0,0,0.0732779227296976,0,-0.0634530520769872,-0.0346464008961101,0.316309354329086,-0.0723574918714163,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0513102051498151,-0.00438826984843905,0,0,0,0,0,0.156902720424693,0.401215870204301,0,0,0,0,0,0.0739788110388567,0,0,0,0,0,-0.0142326590520877,0,0,0,0,0,0.174874927215016,0,0,0,0,0,0,0,0,0.0572944115685285,0,0,0,0,-0.0204221906519353
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0462138698626101,0,0,0,0,0,0,0,0.344445268043602,0,0.111640732690581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346550823423093,0,-0.111280929642969,0,0,0,0.0365274521490939,0,0.0567714547846753,0,0.40526931801437,0
X5.HK.EQUITY,-0.169077917891116,0,0,0,0,0,0,0.0946560618372208,0,0,0,0,0,0,0,0,0.619455408701343,0,0,0,0,0,0,0,-0.207899078232233,0,0,0,0,-0.146960867329837,0,0,0,0,0,-0.0260384616370874,0,0.0776817288359645,0.152719792414669,0,0,0.119472263834937,0,0,0,0,0,0.221948304035824,0,0,0.222245518170402
X000166.CH.EQUITY,0,0,0,0,0,0,0.0255052218644893,0,0,0,0,0,0.0105732033554056,0,0,0,0,0.0569570949106012,0,0,0.184490740689899,0,0,0,0.243015645611254,0,0,0.154811863114688,0.141608614247826,0.0404279702328433,0,0,0.0891986267627433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.146704159447284,0,0,0,0.0715022149352948,0,0,0,0,0,0,0.0315994217526441,0,0,0,0,0,0,0,0,0,0,0.0122855649837014,0,0,0.323409880880545,0,0,0,0.398004753501854,0,0,0,0,0,0.0101751073375901,0,0,0.102876023334452,0,0,0,0,0,0,0.0152152377502807,0,0
