,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0.0461889364667123,0,0.176691461815388,0,0.108217107324334,0,0,0,0.0973786902264656,0.0269689479247455,0,0,-0.0264949393265474,0,0,0,0,0,-0.369927768052388,0,0,0,0,0.407473927592768,0,0,-0.00914966580688375,0.296866019790152,0,0,0,0,0,-0.0641503000295701,0,0,0,0,0,0,0.00284435320364278,-0.0372293640012631,0,-0.0632052214753383,0,0,0
X002142.CH.EQUITY,0.426589634500508,0,0,0,0.0250298058899007,0.160327858842808,0.107354999373022,0,0,0,0,0,0,0,0,0.103149388097181,0,0,0,0,0,0,0.0310686315093039,0,0,0.0392250335692469,0,0,0,0,0,0,0.063474145146072,0,0,0,0,0,0,0,0,0,-0.143703414148943,0,0,-0.0163797623284598,0,0,0,0,0
X600000.CH.EQUITY,0.221112161394583,0,0,0,0,0,0,0.336809285859399,0.028391353591778,0,0,0,0,0,0,0.0951101316491945,0.0356481589068116,0,0.00979818055623703,0,0,0,0,0,0,0,0.0543346519452695,0,0.115606367886667,0,-0.0201070540633527,0,0,0,0,0,0,0,0,0,0,0,0.0051518944345911,0,0,0.148837660221365,0,0,0,0,-0.108362780755016
X600016.CH.EQUITY,0,0,0.0178890132628794,0,0.0158324264559465,0,0.141586136669105,0.412961805023518,0,0,0.206172337167263,0,0.0559636435662893,0.0686643747512253,0.0488524715110867,0,0,0,0.0951560405207391,0,0,0,0,0,0,0,0,0,0,0,0,0.0988300409682468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.151510477519969,0,0,0.178419864112852,0,0.0361728947366361,0,0.294598818706549,0,0,0,0,0,0,0,0.0525774975238695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254370745135555,0,0,0.168335122638926,0,0.100663017931943,0.0825455941934888,0,0,0,-0.132352337227061,0,0,0,0,0.011841786638358,-0.0629641815228563,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.563197744710429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242249884787785,0,0,0,0,-0.0890553256938788,0,0,0,0,-0.149387010813073,0
X601166.CH.EQUITY,0.199017248375394,0,0,0.012421630745217,0,0.256312080200028,0,0,0,0,0,0,0.308105131527133,0,0,0,0,0,0.00761356142094228,0.0166962985227723,0,0,0,0,0,0.0859259154500316,-0.0796176353774344,0,0,0,-0.0609766163811301,0,0,0,0,0,0,0.0104742654735979,0,0,0,0,0,0,-0.0768442588181034,0,0.0971526797975448,0,0.0538623084214806,0,0
X601169.CH.EQUITY,0,0,0,0.727524390325559,0.0797195498304341,0,0,0,0,0,0,0,0,0.106053433107523,0,0,-0.0193379722865155,0,0.0288611362149988,0.076410801704507,0,0,0,0,0,0,0,-0.0626073754396103,0,0,0,0.0389266152595699,0.101168395975513,0,0,0,0,-0.162886683257035,0,0,0,0,0,0,0,0,0,-0.065428261252155,0,0,-0.020127278043838
X601229.CH.EQUITY,0,0,0,0.162993280134902,0.071718753510283,0,0,0,0,0,0,0,0.0494935358186914,0.0819642237578594,0,0,0.0458134516315011,0,0,0,0.051057137891546,0,0.0262549830475955,0,0,0,0,0,0,0,0,0,0,0,0.104640960811647,0,0,0,0,0.0524577374280889,0.010146934033373,0,0.196120816091168,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0167234520530374,0,0,0,0.00294742800682505,0.101762229149796,0,0.0778391251558158,0,0,0,0.0400334871150361,0.171508289907244,0.428024343203061,0.0443118109160834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112983872359162,0,0
