,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.188430258265402,0,0,0.419780501542624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318865572252811,0,0,0,0,0,0,0,0,0,0,0.161801381410484,0,0,0,0,0,0,0,0.028349097634833,0,0,0,0,0.022934718751287,-0.177445290714616,0,0,0,-0.0166235464063443
X002142.CH.EQUITY,0.19082144434691,0,0,0.0474974168564558,0.413495941409485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143065936010629,0,0,0.203005378602517,0,0,-0.28112929789186,0,0,0,0,0.324176194445163,0,0,0,0.0410868120626969,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.323766949768688,0,0,0,0.117334960965332,0,0,0,0,0,0,0,0,0.117383104894394,0,0,0,0,0,0,0,0.0580307352479676,0,0,0,0,0,0,0.103955085290109,0,0,0,0,0.168663724574829,0,0,0.604189484005046,0,-0.0482159668596303,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.129441830093704,0,0,0,0.0968723000529728,0,0.0335509678340721,0,0.10387709737544,0,0.150129688442817,1.73472347597681e-18,0,0,0,0,0.127638812070509,0,0,0.0852939942669645,0,0,0,0,0.0859937966147419,0,0,0,0,0,0,0,0.0164270113639293,0,0,0,0,-0.0730594366326548,0,0,0,0,0,0,0,0,0,0,0.00495964409132739,-0.087798177460618
X600036.CH.EQUITY,0.0197005434362729,0.169414985203962,0.14687503424427,0,0,0,0,0.0383931933139274,0.348345660463344,0,0,0,0,0,0,0,0,0,0.0749359983796966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428548790461223,0,0,0,0.104336975367609,0,0,0,0,0,0.0262959716479481,0,0,-0.00139492258615813
X601166.CH.EQUITY,0.145926776625993,0,0.0176528801665215,0.0637274050807917,0,0,0.20333492625509,0,0,0,0,0,0.0165932004144604,0.338313177117461,0.112660548575568,0,0,0,0,0,0.0665605452032209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893036815014659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0282281731632085,0,0,0,0,0,0,0,0,0,0,0,0.77337006039126,0.0657199534656086,0,0,0,0,0.0375466140626774,-4.33680868994202e-19,0,0.00401969004622231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325369746511257,0,0,0.0954829044269204,0,0,0,0,0.00676128967834613,0.00434029722457247,0,0,0,0.0056140230891444,0
X601229.CH.EQUITY,0,0,0,0,0.387419782008581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272509982672752,0,0,0,0,0,0,0,0,0,0,-0.0056674717769784,-0.00946660603431281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123992538458874,0.0796837574199701,0
X601288.CH.EQUITY,0,0.0349212504507752,0,0,0,0,0,0,0,0.0123873684731219,0,0,0.892810320020495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362956778020722,0,0,0,-0.00687830555596944,0,0,0,-0.168614264754712,0,0,0,0,0.0973339538496765,0,0,0,0.0179354508162713,0
X601328.CH.EQUITY,0,0,0.0666461533530594,0.349991674446744,0,0,0.00573981930577252,0.111987191898954,0.255274800078941,0,0,0,0,0,0,0,-0.00269943048603787,5.42101086242752e-20,0,0,0,0.115657327475299,-0.060296014817569,0.0484082647404975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
