,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0135786094186342,0,0,0.108795866592476,0.0327536826897329,0.0307675186409806,0,0,0.373727386417714,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0533048559037091,0,0,0,0,0,0,0,0.0380003208014949,0,0,0,0,0,0,0,0,0.0187441273246492,0,0.0190550414782978,0.150182258870454,0,0,0.00208423181596892,0,0.0759218796613872,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0366157486376855,0,0,0,0.331012129273609,0,0,0.03221761477956,0,0,0,0,0.211800829234584,0,0,0,7.8834953635077e-05,0,0,0,0,0,0,0,0,0,0,-0.0308875924521381,0,0,0,0,0,0,0,0,0.157780678047028,0,0,0.100867437701608,0,0,0.26894256844578,0.00491516720432001,-0.0683217902746553,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.614056648881087,0,0.115086563096345,0.0349771596646774,0,0.0402668985653103,0.0664841957189765,0.072676979756791,0,0,0,0,0,0,0,0,0,0,0,0.0596370628461514,0,0,0,0,0,0.0206840570304422,0,0,0,0,0,0,0.0724788056363437,0,0,-3.46944695195361e-18,0,0,0,0.147943304929685
X600015.CH.EQUITY,0,0,0,0,0,0,0.0636060969426602,0,0,0,0.115951929597168,0.258282986049546,0,0,0,0,0,0,0,0,0,0,0,0,0.49372576072225,0,0.129117764064693,0,0,0.0850971875880496,0,-0.0540054265734402,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0513990314949541,0,0,0.00971919361750895,0,0,0,-0.075985467491795,0,0,0
X600016.CH.EQUITY,0.0596830924833144,0,0,0,0,0.0374150591185051,0,0,0,0,0,0,0,0,0.00488175420159222,0.350558058789834,0.0582117146096884,0,0,0,0,0,0,0.298637368959824,4.33680868994202e-19,0,0,0,0,0,0,0,0.08444482217732,0.016901980910492,0,0,0,0,0,0.053745796989815,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.504183263388692,0.147094297550415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129439845910107,0,0,0,0,0,0,0,0,0,0.125219969771348,0,0,0,0.0497796537053479,0.00766855457216522,-0.0200317653954399,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.155341146949104,0.0220966454664674
X600919.CH.EQUITY,0,0,0,0.217901594524379,0,0,0,0.518418327275161,0.00739942543684447,0,0,0,0,0,0.160251160630387,0.0517723892453404,0,0,0,0,0,0,0,0,0,0,0,-0.151334128615554,0.0379283305872888,0,0,0,0,0,0,0,0,0,0,0,-0.123400035178008,0,0,0,0,0,0.0760380531131468,0,0,0,0
X600926.CH.EQUITY,0,0.00968950869808174,0,0,0,0,0.419128440090651,0,0,0,0,0,0,0.0654456514544439,0,0,0,0.297641899746823,0,0,0,0,0,0,0,0,0.0990978001907485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785754565198195,-0.0826607058754087,0,0.160422019958181,0,0,0
X601009.CH.EQUITY,0,0,0,0,-0.0437949348294158,0,0.290339586714028,0,0,0,0,0,0,0,0,0,0,0,0.0446050555473907,0,0,0,0,0,0.137874163809979,0,0,0.0563985356631765,0.0203134797125836,0,0,0.225229980169522,0,0,0,0,0,0,0,0,0.42880162677958,0,0,0,0,-0.29730681852975,0,0,0,0,0
X601166.CH.EQUITY,0.20387560592811,0.262764945052154,0.0602420607515043,0,0,0,0,0,0.0179179091108235,0,0,0,0,0,0,0,0,0.142153102731457,0,0,0.273176020460967,0,0,0,0,0,0,0,0,0,0.0181214467680313,0,0,0,0.163359440952911,0,0,0,0,0,0,0,0,0,0,-0.0044914380033363,0,0,0,0,0
