,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0392434973247122,0,0,0,0,0.298790546996613,0,0,0,0,0,0,0,0,0,0.00738441486722433,0,0,0,0,0.165921140219847,0,0,0,0,0,0.13445290196218,0,0,0,0.179343106670943,0,0,0,0,0,0,0,0.114635040210905,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.27491977717867,0,0,0,0,0,0,0,0.406111722476397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474601601140114,0,0.0515917257426659,0,0,-0.0154619961579125,0,0.0372587619926111,0,0,0,0,0,0.103340959594391,0.0132336791087039,0,0.00172139321322475,0
X600000.CH.EQUITY,0.0940524479037927,0,0,0,0.0461912809834059,0,0,0,0.0687885675990134,0.046335352626127,0,0.234757674531516,0,0.0891160245615016,0,0,0,0,0,0.0177203495058653,0,0,0,0,0,0,0,0,0,0.0453963045034962,0,0,0.0499738249541281,0,0.0222213159209625,0.0970388826152485,0.043371958530698,0,0,0,0,0,0,0,0,0,0.0469725086792995,0,0,0,0
X600015.CH.EQUITY,0,0.0657978380774856,0,0,0,0,0.240879624649055,0.237994261786184,0,0,0,0,0,0.128038175634637,0,0,0,0,0,-0.0149442417626347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142718745590505,-1.73472347597681e-18,0,0,0,0,0.246997082686528,0,0,0,0,0,0.103404402578953
X600016.CH.EQUITY,0,0,0,0,0,0,0.135686496787357,0.0505147335290132,0.117314262083229,0.101038647885139,0.320298278817231,0.0132360430983628,0,0.00208046026781481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352885458226926,0,0,0,0.178244524920888,0,0,0,0,0.057339121306031
X600036.CH.EQUITY,0.00892837839337477,0.23052214975669,0,0,0.057715453682582,0,0.0986837319077876,0,0,0,0,0,0,0.0187736907203837,0,0,0,0,0,0,0.103965475899195,0,0,0,0,0,0,0,0,0,0,0.0340759786756373,0,0.147249957980817,0.270287304099048,0,0,0.0787718447078838,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0652863801703465,0,0,0.114091773740168,0,0.392452274592575,0,-1.73472347597681e-18,0.0492041057905105,0,0.0757860244050712,0,0.212398887938501,0,0,0,0,0,0,0,0.0600965282833207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307557257509764,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.163626512934012,0,0.406615960611791,0.0896965877834176,0.0456165977577226,0,0,0,0,0,0,0,0,0,0.101049724841229,0.16293702665636,0,0,0,0,-0.041119484006078,0,-0.0187386586519131,0,0,0,0,0,0.162492400346468,0,0,0,0,0,0,0,0,0,0,0.00431243845053275,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0695995146684828,0,0,0,0,0,0,0,0,0,-0.0497389667977368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328324147345273,0,0,0.215050149299913,0,0,0,0,0,0,0,0.204439349568738,0,0,0,0,0.0535060144453722,0,0.0470382709930416,0,0,0
X601288.CH.EQUITY,0,0,0.0656061038667604,0,0.0775317277183877,0,0,0,0.029129784965072,0,0,0.404236844106456,0,0,0.257157037534003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614405415952645,0.0220295276867266,0,0,0.0627421842521797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
