,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.121393613536815,0.249052428616362,0.0884609369788577,0,0,0.104787276420358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943512345512535,0,0,0.00419661515055107,0.0621038220711321,0,0,0.0167585693701815,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0.0255696940048731,0,0,0.263589537340744,0,0,0,0
X002142.CH.EQUITY,0.15826712717873,0,0,0,0,0.254429135285717,0,0,0,0,0,0,0,0,0,0,0.0486040070563397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152002488869349,0,0,0.0645608493009631,0.033390161698082,0.068964277232344,-0.127707902789413,0.126487721224354,0,0,0,0,0,0,0,0,-0.0174970049529132,0,0.222886468055018
X600000.CH.EQUITY,0,0,0,0,0.224254904291052,0,0,6.93889390390723e-18,0.1391719609475,0.0185401724796548,0.323586024944915,0,0,0,0,0.151298156022119,0,0,0,0,0,0.111981988775673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0370336256889545,0,0,0,0,0.52321460755185,0.0201255401676846,0,0,0,0,0.192224075516646,0.0244468980873852,0,0,0,0,0,-0.0696186040962797,0,0,0,0,-0.0471298179903387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256732130316239,0,0,0,0,0.00788003050066173,0
X600016.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0.0882056245718491,0.102364119190775,0,0.362613664059292,0,0,0.112171870975575,0.141101279174862,0.0684196921652826,0.0389954764118114,0,0,0,0,0,0,0,0,0,0,0.0827737963946567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112214360253931,0,0,0,0,0,0,0.0399039121289708,0,0
X600036.CH.EQUITY,0,0.133287053993959,0,0,0,0,0.327444915344159,0,0,0,0,0,0,0,0,0,0,0.0249804758592352,0,0.0498615264469764,0.27147264515909,0,0,0,0.0719549359809768,0,0,0,0.0919991419142122,0,0,0,0.0286161970884589,0,0,0,0,0,0,0,0,0.00154400285886917,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0250699256503948,0,0.0374798149427579,0,0,0.16221088633563,0,0.232101738729668,0,0.0161841393881416,0,0,0.315605203563691,0.0912904290943932,0,0,0,0,0,0,0.0834806029666996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690555118301357,0
X601169.CH.EQUITY,0,0.059059247138423,0.229219387424459,0.332137271964632,0,0,0,0,0.00940280257412047,0,0,0,0,0,0.000103802218662409,0.103409039244907,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0671819972022067,0.0370151115535299,0,0,0,0,0,0.0250381464717284,0.120514971957899,0,0,0,0,0,0.0447658505492378,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.133470282599376,0,0,0,0,0,0,0.0537761231898528,0.207640733505629,0,0.123044611519068,0,0.0564489314220931,0.146556241172216,0.112701426160449,0,0,0,0,0,0,0,0,0,0,0.107948418219347,0,0.0382909570835584,0.0196358196516041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0651386235815977,0.414997212780629,0.0340331488881032,0,0.399364546667685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069669911845237,0,0,0,0,0,0,0,0,0,0,0,-0.0144928333392538,0,0,0,0,0,0,0
