,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,-8.67361737988404e-19,0,0,0.118856964977394,0.135191796387565,0,0,0.014309934271195,0.137759244628066,0,0,0,0,0,0,0,0.0140725348589201,0,0,0.0122040684214162,0,0.191747979775602,0,0,0,0,0,0,0,0.0494722687914715,0,0.0402069888494369,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.168367981087209,0,0,0,0,0.0381976259749695,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.058037152774456,0,0.0112785890936351,0,0.342611241430796,0,0,0.0180391233334689,0,0,0,0.0266662974551456,0.218065583328476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00783195041994223,-0.0424911486349678,0,0,0,0,0,0,0,0,0,0.156743668505802,0,0.0129788928976119,0.0757827981934231,0,0,0.254624207557538,-0.0658907741491938,0
X600000.CH.EQUITY,0,0,0,0.0771843928181517,0,0,0.068932903207053,0,0,0,0,0.420100899652611,0,0,0.261313636025291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122916870220262,0,0,0,0,0,0,0,0,0,0.0444363237492224,0,0.0231806347600233,0,0,0,0,0,0,5.42101086242752e-20,0.0333143977898782
X600015.CH.EQUITY,0,0,0,0,0,0,0.107805971686953,0,0,0,0.215877684726925,0.309381953343391,0,0,0,0,0,0,0,0.0580070740285525,0,0,0,0,0.239790150494219,0,0.195853172900219,0.000167213733652812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752902429482338,0,0,0.0924513551097511,0,0,0,-0.125403174470605,-0.0358025948305752,0
X600016.CH.EQUITY,0.0703303801599365,0,0,0,0,0.120343150042226,0,0,0,0,0.0270825586832733,0,0,0,0,0.350273442753256,0.0444035901754172,0,0,0,0,0,0,0.238093044678171,0,0,0,0,0,0,0,0,0,0,0.0964800164490829,0,0,0,0.0532951586478553,0,0.0276676513854023,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.494115867252456,0.0516968739139686,0,0,0,0,0,0,0,0,0,0,0,0,-0.081372822010615,0,0.189600184680392,0,0,0,0,0,0.279256157086561,0,0,0,0.0399767987379178,0,0,0,0.172863940205846,0,0,0,0,0,0,0.00941208008421415,0,-0.0559900922915961,0,-0.110196624354997,0,0,0,0,0,0,0,0.0809245689168678,0
X600919.CH.EQUITY,0,0,0,0.0298786608343243,0,0,0,0.478987004435176,0.209401702573142,0,0,0,0,0.068677794211193,0,0,0,0,0,0.0861532566775923,0,0,0,0,0,0,0,-0.0569797807407392,0.150836862621552,0,0,0,-0.0929911612817485,0,0,0,0,0,0,0,0,-0.0119788527390752,0,0,0,0,0,0,0,0,-1.0842021724855e-19
X600926.CH.EQUITY,0,0.235370862181135,0,0,0,0,0.455298070950348,0,0,0,0,0,0,0.107100603934714,0,0,0,0.196876080533693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388132402791115,0,0,0,-0.0125910557972658,-0.0785483948179421,0,0,0
X601009.CH.EQUITY,0.276804419244224,0,0,0,-0.261944118462011,0,0.1903298212781,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.184906273621496,0,0,0,0,0,0.162890965368203,0,-0.181670701967359,0.0599290010356326,0.0165613394775629,0,0,0.329248503409219,0,0,0,0,0,0,0,0,0,0.316071775624785,0,0,0,0,-0.108070455877658,0,0,0,0
X601166.CH.EQUITY,0,0.284973813720876,0.286443020126456,0,0,0,0,0,0.0110327372088933,0,0,0,0,0,0,0,0,0,0,0,0.217365181344129,0,1.73472347597681e-18,0,0,0,0,0,0,0.0608740092398071,0,0,0,0,0,0.109023076362253,0,0,0,0,0,0,0,0,0.0825825652820699,0.0397827073020043,0,0,0.0326041826017485,0,0
X601169.CH.EQUITY,0,0,0,0,0.207413521769454,0,0,0,0,0,0,0,0,0,0.00801544140134179,0,0.349278792308648,0,0,0,0.129133712309286,0,0,0,0.283555069361978,0,0,-0.0902092970440756,0,0,-0.0694268250898392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247046357330754,0,0,0,-0.0797760754935615
X601229.CH.EQUITY,0,0,0.370730217147421,0.00878658932190553,0,0,0,0,0,0,0.268886476748707,0,0,0,0,0,0.00725299762260321,0,0,0,0,0,0,0,0,0,0.0687973092524303,0.0624946255546146,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0909061374317198,0,0.0992265862198931,0,0,0,0.0833212052320632,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107795474874425,0,-0.0319598010568055,0,0,0.668983552015848,0.176751395012084,0,0,0,0,0,0,0.119860442856979,0,0,0,-0.0769509273402673,0,0,0,0,0,0,0,0,0,0,0.0308968973409175,0,0,0,-0.181580781869441,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.087889653932626,0,0.0801085415708834,0.146508095756961,0,0,0.0107873627564961,0.214889338073921,0.520295590478489,0,0,0,0.0176336840311527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0074703843868708,-0.0727108446425614,0.00671271795355919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464487314579338,-0.144563469583465
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.174349746786344,0,0,0,0.0812506446822906,0.290327742461397,0.561290666788305,0,0,0.0563071911174244,0,0,0,0,0.0570336564515521,0,0,-0.0341594443422308,0,0,-0.0269338588559291,0,0,0,0,0.115164621228126,0,-0.0161481808944594,0,0,0,-0.351423465984078,0,0,0,0,0,0.070683594470064,-0.116603107012136
