,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.462350071225957,0,0,0,0,0,0,0.0553627874696456,0,0,0,0,0.0940367079681613,0,0,0,0,0,0,0,0,0.050064360273187,0,0,0,0,0,0,0,0,0,0,0,0.254060983454205,0,0.0415648650618612,0,0.110647629215701,0,-0.153444138176367,0,1.73472347597681e-18,0,0.0529249973052984,0,0,0,0,-0.0920271373568225
X002142.CH.EQUITY,0.344850882817347,0,0,0,0,0,0,0.024494145547175,0.0399155742788124,-0.018799525923918,0,0,0,0.270217767562656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581763713939327,0,0.035556290187241,0,0,0,0.0183051838470459,-0.150424980470448,0.0443402133978206,0.00854362695616656,0,-0.101125030837999,0,0,0,0,0,-0.0308764771023251,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.504123278981939,0,0,0,0,0,0.0352560640765349,0,0,0,0,0,0,0,0,0,-0.0600447279448702,0,0,0,-0.0274470631583649,0,0,0,0,-0.0318543596208489,0,0,0,0,0,-0.366249227338025,0,0,0.0948423523883362,0.328630485899647,0.0497916786513874,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.152527578313082,0,0.212026785748126,0,0.0125732306546699,0.428132844313038,0.0030032701100216,0,0,0,0,0.0181252699181291,0,0,0,0,0,0,0,0.0115941140352545,0.172932995486102,0,0.066580886260906,0,0,0,0,0,0,0,0,0,0,0,0,0.0278435376094321,0.0597019950939522,0.0587302829794941,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.104274545784361,0.501576128237931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.316726707626699,0,0,0,0,0,0,0,0.141929960430574,0,0.162626886385937,-0.0274717740275427,0.074999175282652,0,0,0,0,0.0937828035202711,0,0,0,0,0,0,0,0,0,0.47766441334493,0,0,0,0,0,0,0.0234776581687473,0,-0.137664038952627,0.0303855619350137,0,0,0,0,0,0,0.354249859486251,-0.0266549932618355,0,0.28805845644073
X601166.CH.EQUITY,0,0,0.250260588500332,0,0,0,0,0,0,0.281324292567801,0,0.0297470592340007,0,0.0827289410247392,0,0,0,0.00828912742311093,0,0,0,0,0,0,0,0,0,0,0,0,-0.00538494716136919,0,0,0,0,0,0,0.00314340241209725,0,0.0710258632534615,0,0.178701380818733,0,0,0,0,0.00216142844602491,0.129793707024708,0,0
X601169.CH.EQUITY,0,0,0,0.985232859870187,0,0,0,0,0,0,0,0,0,0,-0.03236152050095,0,0,0,0,0,-0.134341408266061,0,0,0,0,0,0,0,0,0,0,0.314983992319677,-0.0670685912679178,-0.575605227752263,0,0,0,0,0.304227516013547,-0.0469750436347072,0,0,0,6.93889390390723e-18,0.00810067806267463,0,0,-0.0469721300212979,0.226268948791229,0.00481963285212993
X601229.CH.EQUITY,0.0323585828255845,8.67361737988404e-19,0.320589839637106,0,0,0,0,0,0,0,-0.0626252577400481,0.427984041077737,0,0,-0.0667959345861038,0,0,0,0,0,0,0,0,0.222086162375175,0,0,0,0.0352516916373523,0,0,2.16840434497101e-19,0,0,0,0,0.213151088811377,1.73472347597681e-18,0,0,-0.0160889287355002,-0.10117318997747,0,0,0,0,0,0,0,0,-0.143721277830534
X601288.CH.EQUITY,0,-0.384342919544309,0,0,0,-0.259552884788233,0.902171490761208,0,-0.0164227253547186,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.152495407232157,0,0,0,0,0,0,0,0,0.262525161141583,-0.238345615425211,0,0,0,0,0,0,0,0,0.137487304519516,0,0,-0.356847531364292,0,0,0.439727456562705
X601328.CH.EQUITY,0,0,0,0,0.0393606635791187,0.492891214322233,0,0.0102107341061515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704196342847762,0,0,0.00155466564602488,0.11339659804766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000974045681189254,0.22950258057553,0,0,0.18095519427716
X601398.CH.EQUITY,0,0,-0.172058133959097,0,0,0,0,0,0.839088683167792,0,0,0,-0.191359703675579,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998402297267564,0,0,0,0,0.199222938142225,0.0486775769793935,0,0,0,0,0,0,-0.292165223376312,0,0,0,0,0,-0.156475859455616,0,0.044692105555358,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.306084553005769,0,0,0,0.832469720931401,0,0,0,0,0.166437891331699,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.668075986815151,0.741908129753984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265611875141673,0,0,0.0529497931300893,0,0,0,0,-0.00196973597206444,-0.173890187207505
X601939.CH.EQUITY,0,0.479018515258687,0,0,0,0,0,0,0.0426106504359191,0,0,0.225147262361779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631847495595078,0,0,0.199472064961425,0,0,0,0,0,0,0,0,0,-0.173201970748349,0,0,0,0,0,0.0389429344146186,0,0,0,-1.73472347597681e-18,-0.100443797551082
X601988.CH.EQUITY,0.764331752363562,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.412932235522404,0,0,0,0,0,0,0.464417160977587,0,0.151004133604526,0,0,0,0,-0.00828606534749556,0,0,0.00333158657263879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16747900150827,0,-0.0442206116939591,0,-0.611455814127101,-0.0413654793059244
X601998.CH.EQUITY,0,0,0.0572236860396884,0,0,0,0,0.285115508688235,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0369942743654748,0.123626777720957,0.280407360861115,0,0,0,0,0,0,0.0289248563532449,0,0.136990761735259,0,0,0,0,0,0,0,-0.201884315453327,0,0,0,0,0.120686702434463,0.00983915471752386,0,0.0200109462887308,3.46944695195361e-18,0,0
X11.HK.EQUITY,0,0.0231909296572521,0.0378092809937118,0,0,0.0275147381511336,0.0415859343988604,0,0,0,0,0.223704252206534,0,0,0.182710230218445,0,0,0.282516707166369,0.156891907608399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043108143477202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929307626489642
X2388.HK.EQUITY,0,0,0.00284850434534284,0,0,0,0,0,0,0,0,0,0.0959905258517341,0,0,0,0.431307733438961,0,0,0,0,0,0,0,0,0,0,-0.0341748444846441,0.401062343043091,0.0104834996068358,0,0,0.00196796388594225,0,0,-0.0782262440561249,0,0,0,0,0,0,0,0,-0.240143088343864,0.0927974229696043,0.201976843783769,0.0318847533435931,0.17787862989612,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0807701720883697,0,0,0,0.066832192421999,0,0.380829202383799,0,0,0,-0.11912427147487,0,0,0,0,0,0,0,-0.0786102655267988,0,0.0753910045369187,0,0,0,0,0.23137760794466,0.505642923909579,0,-0.082146092607449,0,-0.069150222508367,0,0,0,0,0.189980732205371,0,-0.130885576640362,-0.0121992299004259
X000166.CH.EQUITY,0,0,0,0.010170143657874,0,0.107508611189689,0,0,0,0,0,0.0679308209478911,0,0,0,0,0,0,0,0,0,0.508001783551279,0,0,0.0807988330479647,0,0.00385242472801803,0,0,0,0.0676882269804333,0,0,0,0,0,0,0,0,0,0.197871117195898,0,0,0,0,0,0,0.00756377019928639,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114197537552453,0.0269641435663084,0.0650718537199131,0,0,0,-6.93889390390723e-18,0,0,0.149529576317224,0,0.308997393220895,0.0737251417616815,0,0,0,0,0,0,0,0,0,0,0,0,0.170186271766841,0,0,0,0,0.161383401417708,0,0,0.0502698501258782,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851391514282903,0,0,0,0.104165290853993,0,0,0,0.326427850541813,0.0294467807754229,0,0,0,0,0,0.177748461130459,0,0,0,0.116697599447104,0,0.0444454261010522,0,0,0,0,-0.0349923279022179,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0477539740080867,0,0,0,0,0,0,0,0,0,0,0.0329531351541567,0,0,0,0,0,0,0,0.015351931275656,0,0,0,0.444472284300223,0.456912512457149,0,0.0943975051799155,0,0,0,0.0225263047621633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00260102059716692,-1.73472347597681e-18,0,0,0,0,0,0,0.116955205145255,0.0815032569227549,0.245107785072277,0.132597980557103,0,0,0.145633049129642,0.0521494803968174,0.013385021330681,-0.0487649853371304,0,0,0,0,0.203104601621788,0,0.00776391020950919,0,0,0,0,0,0,0,0,-0.0536589122741688,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0.119457438350883,0,0,0,0,0,0,0,0,0.0982987378197164,0.0568635660334365,0,0.210575750384173,0.141500656642245,0.0103502264508063,0,0,0.174263996104279,0.377175483343506,0,0,0,0,0,0,0,0,0,0.0917461248305073,0,0.0137937109379228,0,0,-0.00801542674626348,0,0,0,0,0,0,-0.0405722365525871,0
X601066.CH.EQUITY,-0.0875234016563933,-0.17246798100403,0,0.0058275273142863,0,-0.187150971105172,0,0,0,0,-0.12962147473332,-0.0292827557450615,0.43155056424611,0,0,0,0,0,-0.234492682758179,0,0.181474276955083,0,0,0,0.236616423808463,0,0,0,0,0,0,0,0,0,0,-0.1719006040293,0,0,0,0,0,0,0,0,0,0,0,0,0.0412461224826392,0
X601211.CH.EQUITY,0,0,0,0,0.0257091344382106,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.015414247063708,0,0,0,0,0.296700440768521,0,0.00759351977426552,0.129178706340028,0.0114468314902841,0.28001352533025,0.144584321715952,0,0,0,0,0.0568009379387425,0,0,0,0,0,0.0482571498029452,0,0,0,0,0,0.0260673075604404,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0175112198263984,-3.46944695195361e-18,-0.213467309620936,0.0018256630000748,0,-0.0311807469080397,0,0,0,0.0890048914111624,0,0,0.0626362593706718,0,0.144384692952793,0,0.545530895454415,0,0,0,0,0,0,0,0,0,0,0,-0.0451162835446834,0,0,0.123416837345116,0,0,0,0,-0.0438801715085327,0.0790144407297561,0,0,0,0,-0.0756260209926538
X388.HK.EQUITY,0,0,0,0,0,0,-0.0419711874838684,0,0,0,0,0,0,0,0.0452863152726634,0.182147987666445,0,0,0.349306957406951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000858064279939293,0,0.0908902847572408,0.0462532560518574,0,0,0,0,0,0.243175937795412,8.67361737988404e-19,0,0,0,0.0941083477730048,0.102101492520829,0,0.102735481322342
