,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.15161791462661,0,0,0,0.0756973825036353,0,0,0.0524647500345439,0.0942696702961156,0.218323472482916,0,0,0,0,0,0,0,0,0.106987588254749,0,0,0,-0.0235155997715865,0,0,0,0,0,0,0,0,0,0,0.340639394993302,0.0350966056362498,0,-0.190695350277576,0.000423724041895624,0,0,0,0,0,0,0,0,0,0,-0.0276358296720361,-0.0851159239848101
X002142.CH.EQUITY,0.0750499304362254,0,0,0,0,0.17327623664121,0,0.0543963857194091,0.13535155546271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275670039644844,0,0,0,0.178376174377804,0,0,0,0,0,0,0,0,0,0.0881147348345358,0,0.024464287354423,0,0,0,0,0,0,-0.152055321798827,-0.207335246244208
X600000.CH.EQUITY,0.0482913236400155,0,0,0,0.0612042997102315,0.128381600402436,0,0,0,0,0,0,0.41713696732697,0,0.186813014010924,0,0,0,0,0.0740577462311511,0,0,0,0,0,0.248877403432116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298492085986971,0,0,0,-0.0678972277115757,0,-0.0113701200510805,0.00844163692364408,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.233687523413295,0.0223434482862428,0,0,0,0.377172424066122,0,0,0.0678278554573732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781331976008837,0.0838618212748949,0,0.0929536853130348,0,0,0,0,0,0,0,0.0454597693152459,0,0,0,0.0697286024203242,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0615464870565965,0,0,0,0,0,0.0175967720427771,0.126393628609541,0,0.363083460432415,0,0,0,0,0,0,0,0,0,0,0,0,0.00524003210654458,0,0.113996425457398,0,0,0,0,0,0,0.293919926422198,0,0,0,0.0363153235379889,0,0,0,0,0,0,0,0,0,0,0,-0.0765963576095696
X600036.CH.EQUITY,0.106345636156633,0.0678247995404671,0.323465044976317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876885926934328,0,-0.0574323144893332,0,0,-0.0552812290878273,0,0,0,0,0,0,0,0,0,0,0.0457433839079305,0,0.0464135704579787,0.193476963244057,0,0.0693541708063765,0.141055691334589,0,0.0559855729423612,0,0.0686570346536211,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.402655187902425,0.0228274531955009,0,0,0,0,0.100321335405003,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.12172632860469,0,0.0710367675454421,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.030550483969735,0,0,0,0,0,0
X601009.CH.EQUITY,0.295190842096239,0,0,0.0868857586261743,0,0,0.096963153784551,0,0,0,0.109380661078766,0,0,0.160038351116726,0,0,0,0,0,0,0.132410533219498,0,0,0,0,0,0.0475400809088486,0,0,0,0.00133736989721938,0,0.247987207593342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791761254653739,0,0,0,0
X601166.CH.EQUITY,0.0133898983173136,0.0993130361906835,0,0,0,0.195518466718107,0,0,0,0,0,0,0,0,0,0,0.257132273171767,0,0,0,0,0,0,0,0,0,0,0,0,0.227036768781355,0,0,0,0,0,0,0,0,0.0255227603092043,0,0,0,0.19923437175006,0.421824684205795,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0137655351265233,0.0876831861214823,0.222542782643896,0.460150857337348,0,0,0,0,0,0,0,0,0.231876667942653,-0.0404415961546664,0.0511024380342181,0,0.0135710177403629,0,0,0,0,0,0,0,0,0,-0.0728530113682788,0,0,0,0,0,0.011548800768938,0,0,0,0,0,0,0,0.0925307293983583,0,0,0,0,0,0,0,0.0691046028023804,0,0
