,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0.0664602661731936,0,0,0,0,0.543424933857758,0,0,0,0,0,0,0.140379633384413,0,0.162156413261753,0,0,0,0,0,0,0.0302629138439442,0,0,0.158636027417409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11698656260462,0
X002142.CH.EQUITY,0,0,0,0.0169449738730772,0.0873643303190004,0,0.316090573236731,0,0,-0.0580736608025251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00929540812457694,0,0,0,0,0,-0.0217517796640424,-0.180374791509875,0,0,0,-0.0702354573476474,0,0,0,0,0,0,0,0.230269383267132,0,0.022998820232562,0,0,0,-0.00872506409880108,-3.46944695195361e-18
X002958.CH.EQUITY,0.0133684088945941,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.133817669556593,0,0,0.0952757066974313,0,0,0,0,0,0,0,0.0887301849440854,0.164427853976592,0,0,0.234120514648982,0.261893004591194,0,0,0,0,0,0.0696804189057097,0,0,0,0.0251798264901982,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671319228830356,0,-0.0511306316191573
X600000.CH.EQUITY,0,0,0,0,0,0.476449830187597,0.298143836113971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720232181781896,0,0,0,0,0,-0.0750563684577536,0,0.223429187334714,0,0,0,0,0,0,0.0932593593997347,0,0,0,0,-0.0591638176702454,0.0854239323714569,0,0,0
X600015.CH.EQUITY,0,0,0,0.0964165872832679,0,0,0,0,0,0,0,0,0,0,0.121784520128039,0.251269491255379,0,0,0,0,0,0.176136594113118,0,0,0,0,0,0,0,0,0.107003505070328,0,0,0,0,0,0,0.0317754054769012,0,0,0,0,0.141941772520002,0.0286585349141242,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0367627085198536,0,0.0142893356107649,0.260433255836537,0,0,0,0,0,0,0,0,0,0.0640893501852576,0,0,0,0.21766401101636,0,0,0.217981056944456,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.259535971867712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.16069511247915,0.193599244491258,0,0.240771485179086,0,0,0,0,0,0,0,0,-0.018208619723481,0,0,0,0,0,0,0,0,0,0,0,0.167190134178627,0,-0.0462258329055313,0,0,0,0,0.184644246870928,0,0.146322568799354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242794151084865,0,0,0.116150522291015
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.462277096817941,0,0,0,0,0.0205796008926644,0,6.93889390390723e-18,0,0,0,0,0,0,0.128985851758759,0,0,0,0,0,0.245814091005683,0,0,0.036347099545434,0.0627146610354296,0,0,0,0,0,0.0416918752975085,0,0,0,0,0,3.46944695195361e-18,0,0,0.0223897834167164,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489519517109199,0,0,0,0.0718125375006813,-0.176500225261328,0,0,0.209932782735608,0,0,0,0,0.359467735042389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451838224393296,0,0.105902623844406
X600928.CH.EQUITY,0,0,0.213207201469888,0,0,0,0,0,0.109324261201884,0,0,0.138769592430107,0,0,0,0,0,0,0,0,0,0,0,-0.0603916371047063,0,0.369561635480969,0,0,0,0,0,0,0,0,0,0,0.129398052724813,0,0,0,0,0,0.122495685410493,0,0,0,0,0,0,0,-0.0413060829250178,0.0376562313418365
