,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.169965011877968,0,0,0,0.0628074183549498,0,0,0.060075316882989,0,0.00705220248283777,-0.0587546326819388,0,0,0,0.190537447722726,0,0,0,0,0,0,0,0,-0.0416755859051612,0,0,0,0,0,0,0,0,0,-0.28375807993982,0.523959880603487,0.0538948671196179,0,-0.105268946019733,0,0,0,0,0,0.211952104219275,0,0,0,0,0,0,0.0177156249585015
X002142.CH.EQUITY,0.173348578166451,0,-0.0966520733656164,-0.0993652675726702,-0.0550418342507003,0.115549865070286,0,0.363933552074791,0,0,0,0,0,0,0,0,0,-0.0543483440385576,0,0,0.16321917846426,0,0,0,1.73472347597681e-18,0,0.0252725499671158,-0.175080284794286,0,0,0,0.0435212854401202,0,0,0,-0.0794595452036903,-0.063602565973833,0,0,0,0.13165294369316,0.179201751588885,0,0.193885584154002,0,0,0,0,0,0,-0.0772219798563836,-0.0934450274259494
X600000.CH.EQUITY,0.0733325932024669,0,0,0,0.0383634665841025,0.0907026001786919,0,0,0,0.0135579307555523,0,0,0.364345606567772,0,0.28590560353093,0,0,0,0,0,0.0926824293233815,0,0,0,0,0,0.229058301297753,0,0,0,0,0,0,0,0,0.01089286457728,0,0,0,0,-0.045377535847141,0,0,0,0,0,-0.0525823484785145,0,0,0,0,0.0469518662483955
X600015.CH.EQUITY,0,0,0,0,0.0552260477592398,0,0.00629343347618429,0,0,0,0.0180921522807345,0,0,0,0.071061143920424,0.194898736096546,0,0.0411849403265894,0,0.00110223432898056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321825274231149,0.0450357950354623,0,0,0,0,0,0.277394216174485,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0514386348848295,-1.38777878078145e-17,0.0181868043125979,0,0,0,0,0,0,0.159900197868171,0,0.28463540299785,0,0,0,0.0960568206453086,0,0,0,0,0,0,0,0,0,0,0,0.0180497443917011,0,0,0,0,0,0,0.410926591500968,0,0,0,0,0,0.0880286756663269,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.178716015997901,0.0796882733200029,0.394383400434737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328139581023357,0.0576457812973706,0,0,0,0,0,-0.0796809628597592,0,0,0,0,0,0.0235701832346619,0,0,0,0,0,0.0779464029823305,0,0,0,0,0,0,0.223796566032137,0,0.118244367432329,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.18348984421208,0,0,0,0,0,0.275520145771367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695600911455578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146720742646653,0,0,0
X601009.CH.EQUITY,0.226269417039199,0,0,0.244892780765362,0,0,0.0026000212773981,0,-3.46944695195361e-18,0,0.0169258003866116,0.243994175118022,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0689387429970943,0,0.010864941543161,0,0,0,0.0643381425972565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107708922620364,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.122690236300675,0,0.347028874909504,0,0.137654299891732,0,0,0,0,0,0.0153078783607723,0,0.037256950260429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178518280041073,0,0,0,0,0.280218311586709,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0965606979391641,0.455612597327729,0,0,0,0,0,0,0,0,0.222541504700479,0,0.0719477616542252,0,0.0407891750754619,0,0,0,0,0,0,0,0,0.079817529931719,0,-0.082249166503141,0,0,-0.0402212098646745,0,0,0,0,0,0,0,0.0222329922104838,0,0,0.105635169993719,0,0,0.158773442967814,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0671133018504446,0,0,0.246749325437521,0,0,0,0,0,0,0,0,0.0837916169102284,0,0.447153954161956,0,0,0,0,-0.173030786865238,0,0,0,0,-0.0557604885586441,-0.128005153432231,0.021306970631693,0,0,0.158763863438008,0,0,0,0,0,0.0463316944293632,0.0965372139361613,0,0,0,0,0,0,0,0,-0.0980872961940994,0,-0.0429954478496998,0,0,0.0392980999983074
X601288.CH.EQUITY,0,-0.0234820667642802,0,0,0,0,0,0,0,0,0.106816176243253,0,0,0.391465913990906,0,0.23480963436238,0.0766995011939696,0,-0.0149289828802801,0,-0.039974221766896,0,0.0235577532887939,0,0.0785136487004744,0,0,0,0,0.179709656961495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.362108948913493,0.0333500832522582,0.0478729496101875,0,0.05829230122925,0,0,0.151327574519903,0,0,0,0,0,0,0.0878218502121076,0.149015820281755,0,0,0,0,0.127859951682907,3.46944695195361e-18,0,0,0,0,0,0,0.0291626234175236,0,0,0,0,0,0,0,0,0,0,0,0,0.0304124372686779,0,0,0,0,0,-0.122892003839493,0.0535751247621975,0.00522454373696658
X601398.CH.EQUITY,0,0.0682861337543527,0.404495626779123,0,0,0,-2.16840434497101e-19,0.163105799892551,0,0,0,0.131790236804034,0,0,0,0,0,0,0,0,0.0395117786453203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419441732819412,0,0,-0.142232368540906,0,0,0,0,0.134603585929966,0,0
X601818.CH.EQUITY,0.0142270998465006,0,0.0561923268320455,0.0356685472939809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267003849436538,0,0,0.12428228746085,-0.0573711018902148,0,0,0,-0.0679442580898724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306339483970698,0,0,0,0,-0.110110576132696,0,0.0475238601804644,0
X601939.CH.EQUITY,0.109629309325613,0,0,0,0,0,0.00800668169708314,0,0,0,0.477090985521757,0.299452291588862,-1.73472347597681e-18,0.190617125318767,0,0,0.085377192160611,0.0707643672110399,0,0,0,0,-0.0639096729545569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221628877734795,0,0,0,-0.0699254304503803,0,0,0,0,0.0111448488912817
X601988.CH.EQUITY,0,0,0,0,0.185760680812741,0,0,0,0.096681781043943,-6.93889390390723e-18,0,0.261294774443142,0.183505473130428,0.0888176786839482,0,0.0527993010231804,0,0,0,0,0,0,0,0,0,0,0,-0.239672823730746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138591694780315,0,0,0,0.140544420909804,0,0.0310540514340879
