,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.107218380635648,-0.0443596963342387,0,0,0.282751620723309,0,0.27714417906912,0,0.0916409778768638,-0.0541226129037755,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730691486454416,0,0,0,-0.129870309246896,0.254775293266943,0,0,0,0,0,0,0,0,0,0,0,0.0875839159685074,0,0,0.137852790258402,0,0,0,0,-0.184605910163774,-0.115386715326787,-0.0214309551406804
X002142.CH.EQUITY,0.212262626078871,0,0,0,0,0.0855775248344394,0,0,0,0.13568361640433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188231317985981,0.0130182419729051,0,0.00831556479772716,0,0.0446892672064538,0,0.107937214100972,0,0,0,0.0275073477467664,0,0,0,0,0,0,0.18860067585439,0,0,0,0,0,0,-0.0306901849841242,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.222673424948502,0,0,0.326203271447297,0,0,0,0.217545857286697,0,0.00325452719044194,0.0265198400957423,0,0,0,0,0,0,0,0.0659386000509109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249690606531196,0,0,0,0.00157860369891521,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.342738320235984,0,0.142204317217095,0,0.0765963086199289,0,0.0825906965365213,0,0,0,0,0.145929125861562,0,0.147726153051557,0.0979737672183314,0,0,0,0,0,0.181184963447337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646901660993833,0,-0.0729483357455844
X600016.CH.EQUITY,0,0,0.0254344319905265,0,0,0,0.244946913402394,0,0,0,0.388039596997017,0,0,0.146796263302312,0,0.108352518148162,0.0688297940410649,0,0,0,0,0.0733476912422805,0.0138234841904799,0,0,0,0,0,0,0,0,0,0,0,0,0.40609701025752,0,-0.262981971628474,0,0,0,0.00476731450296163,0,0,0,0.031479710210571,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.118322420476608,0,0,0,0,0.146433841118078,0,0,0.329868934456754,0,0,0,0,0.0871281538879674,0,0.053139587964238,0,0,0,0,0,0,0,0.0613581638338579,0,0,0,0,0,0,0.0282935049104378,0,0,0,0,0,0.0506182953273837,0,-0.150455513975422,0,0,0.0651712880684646,0,0,0.221811922035685,0,0,0,-0.0517923986957702,0
X600919.CH.EQUITY,0,0,0,0,0.174949648627977,0,0,0,0.0726072512960212,0,0,0,0,0.294100802263539,0,-0.0809164103907494,0.105454735491799,0,0,0,0,0,0,0,0.129642328659069,0.0442075242652383,0,0,0,0,0,0,0,0,0,0.275445700593129,0.30781684629984,-0.847762396438752,0,0,0,0,0.425970319676293,0.0472759743989433,0,0,0,0,0,0,0.0766926025123064,0.029086936385878
X600926.CH.EQUITY,0,0,0,0,0,0.184498051019609,0,0,1.38777878078145e-17,0.426258428531163,0,0,0,0,-0.068240203850364,0,-0.102266729283626,0,0,0.0209937061517241,-0.172803415553044,-0.0804857823569812,0,0,0,-0.220537314801133,0,0,0,0,0,0,0,0,0,0,0,0,-0.137316622232089,0,0,0,0,0.158544510155437,0,0,0,0,0,0.087311007864565,0,0
X601009.CH.EQUITY,0,0,0,0.101043592814364,0,0,0.0126184840506746,0,0,0,0,0.246497218093064,0.192497992048188,0,0.107785581719285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118009487516572,0,0,0,0,-0.0515737781693996,0,0.164256906626431,0,0,0,0,0,0.0645765860737928,0,0,0,0.0574281510920265,0,0,0,0.090583965015041,0
X601166.CH.EQUITY,0.50225910521527,0,0,0,0,0.0812192670009192,0,0.0604163454387605,0,0,0,0,0,0,0,0.217053285144236,0,0,0,-6.93889390390723e-18,-0.0394068685823461,0,0,0.0757428432221235,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0303185504003436,0,0.0754069198050101,-0.175471487446857,0,0,0,0,0,-0.0393421138620621,0.0531156973569758,0,0,0,0
