,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.219112514505815,0.00879850556453787,0.167115746588799,0,0,0,0.381807476276707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151227075150565,0,0.0126691418682132,0,0,0,0,0,0,0,0,0,0,0,0,0.171984215246942,0,0,0.00917444291064654
X002142.CH.EQUITY,0.354750335647963,0,0,0,0,0,0,0.0121405233516932,0,0,0,0,0,0,0,0,0.0277774110404064,0,0.0498640818444731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597008281211334,0.194512684659809,0,0,0,0,0.163042920488725,0,0,-3.46944695195361e-18,-0.0823446913589323,0
X600000.CH.EQUITY,0,0,0,0,0.0668752832592984,0,0.0445627598812873,0,0,0,0.219628072278537,0,0.317443089535342,0,0,0,0,0.0677970607298316,0,0.16762047029913,0,0.0357123674332188,0,0,0,0.0422820501672354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.482497637975814,0,0,0,0,0.241398566401192,0,0,0,0,0,0,0.0786609433406703,-0.170749003064744,0,0.213569928890828,0,0,0,0,0,0,0.0721179717345283,0,0,0,0,0,0.0194900495532472,0,0,0.0921337299393618,0,0,0,0,0,0,0,0,0,0,0.047735002320822
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.242744053279732,0.000391643627721764,0.079571016634694,0.401899083760873,0,0,0,0.181638497186682,0,0,0.0884174983506456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0967257788345554,0,0,0,0,0,0,0.415235462116072,0,0,0,0,0,0,0,0,0,0,0,0.00553450078759007,0,0,0.186889489235101,0,0,0,0,0.00552819306885005,0,0,0,0,0.0694795998010891,0,0,0,0.136313685326582,0,0.00226838734983801,0,0.0661674049929322,0,0,0,0,0.084733079549126,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.418010357886733,0,0.119934572779463,0,0,0.179392046711289,0,0,0.0665253233511402,0,0,0.0273981459001321,0,0,0,0,0,0,0,0.046759730855129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561493512167153,0,0,0,0,0.0391285604774895,0,0,0.00940506622297062
X601009.CH.EQUITY,0.116151610250697,0,0.0501344250421504,0,0.371883624913755,0,0,0,0,0.00673948609843582,0,0,0.0445498466421643,0.0355752339622068,0.0544102342627023,0,0,0,0,0.175102044244477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433143385160831,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0630594888575732,0,0.0579540391018601,0,0,0.145746386141263,0,0.256072808926644,0,0,0,0,0,0,0.283904562039751,0.111223046653529,0,0,0,0,0,0,0,0.0275075789658282,0.0847420436340046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132337824935904,0.01984182337168,0,0,0,0,0,0,0,0,0,0,-0.0061764334196373
X601169.CH.EQUITY,0,0.0389090501785269,0.245818864784198,0.2811450585776,0,0,0.0211600637535504,0,0,0,0,0,0,0,0.0163457126647198,0,0.0379221121686663,0,0,0.115181014452344,0,0,0,0,0,0,0.0692296909498222,0,0,0,0.0109813219397941,0,0,0,0,0,0,0,0,0,0,0,0.0463278854150064,0.132968696896723,0,0,0,0,0,0,0,0
