,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.134394591482391,0,1.73472347597681e-18,0,0,0,0,0.263755557597834,0,0.00566694093330845,0,0,0,0.210470154126664,0,0.0133188112716853,0,0,0,0,0,0,0,0,0,0,0,0,0.231967434385886,0,0,0,0,0,0,0,0,0,0,0.130188554381459,0.0398468833293762,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.575316647100638,0,0.0136266676965842,0,0,0,0,0,0,0,0,0,0,0.0328207343389623,0,0.026324476025007,0,-0.0230467375780421,0,0,0,-0.270154872542237,0,0,0,0,0,0,0,0,-0.0317008704759138,0,0,-0.117519900486498,0,0,0.271952390522707,0,0.275021393327106,0,0,0,0,0,0,-0.0741201103225544,0
X600000.CH.EQUITY,0.0187938749813622,0,0,0,0,0,0,0.0925308474620161,0.141743540101569,0,0.128129607593394,0,0.38115824704601,0,0,0,0,0,0,0.0103427502741369,0,0,0,0,0,0,0.0599568390712199,0.144456158519144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.280508596206808,0,0,0,0.0104347470509301,0,0,0.303347013583331,0,0,0,0,0.000676318233710338,0.00759062726085585,0.0181217232264534,0.214065523226229,0,0.0213071164980385,0,0,0,0,-0.0486388059176346,0,0,0,0,0,0,0,0,0.0445493258230568,0,0,0,0,0,0,0,0,0,0,0,0.0837545090310554,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.040901610028355,0.0582506883019457,0,0,0.20986915941298,0,0,0.237003348354806,0,0,0.24193873252858,0,0,0.100400371206726,0,0,0,0.0345130496777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357305831400544,0.0487224559363353,0,0
X600036.CH.EQUITY,0.253643148907498,0.0230264096458125,0,0,0,0,0,0,0.236129605242586,0,0,0.0435938584194556,0,0,0.0560217575967045,0,0,0,0,0,0,0,0,0,0.0976838141804647,-0.0710802742860226,0,0,0,0,0,0,0,0,0,0.0461636857712009,0,0,0.0707157791573019,0,0,0,0,0,0,0,0.177712352506349,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.141226522508367,0,0,0,0,0,0,0,0.0273538855266334,0,0.319779119795007,0,0,0.340914518208288,0,0,0.12681149922929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373287342145898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342813680116326
X601009.CH.EQUITY,0,0,-3.46944695195361e-18,0.128235970731522,0,0,0,0,0.212659751525587,0.360304245143618,0.0266357105827748,0.0185853911044421,0.0699840003007461,0,0,0.101901109639152,0,0,0,0,0,0,0,0,0,0.0170339056808879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.269926529880342,0,0.565208141394085,0,0,0,0,0,0,0.256576010320835,0,0,0,-0.0274361750808866,-0.0660236307161824,0,0,0,0.11534345453373,0,0.014394709032025,0,0,0,0,0,-0.012087240135517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315926367703016
X601169.CH.EQUITY,0,0,0,0.341844302481739,0,0,0.0348271518646641,0,0.003396129435718,0,0.00426903217090381,0,0.195783994282079,0,0.0122631415866897,0,0,0,0,0.037045346519367,0,0,0.0324049440396069,0,0,0,0,0,0.00641668604015694,0,0,0,0.105823683780498,0,0,0,0,0,0,0,0,0,0,0.232145496944304,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.084431343671743,0.120374812325096,0,0,0,0,0.171354844932977,0,0,0,0.0322603407215618,0,0,0,0.390560529238859,0,0,0.0715188394399639,0.0759977722732095,0,0,0,0,-0.0433168498069273,0,0,0.080772263049695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0341461330010942,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.263279671774747,0,0.178821902261346,0.428121777666647,0,0,0,0,0,0,0,0,0,0.00776383154994269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387751604973301,0,0,0,0,0,0,0.0178031867943368,0,0,0,-0.0466449282456898
X601328.CH.EQUITY,0,0,0.484872353446453,0,0.249124280845498,0,0,0,0,0.117349767918353,0,0,0,0,0,0,0,0,0,0,0,0.0398236690566478,0,0,0,0.0417549297545224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591877671525644,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.233556429740805,0,0,0,0,0.0685148060009963,1.38777878078145e-17,0,0.0110963094993159,0,0,0,0,0.0176838722239949,0,0.124665204326499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962586638068714,0,0.230317488997834,0,0,0.193523346355056,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0250366594614915,0,0,0.384795647166245,0,0,0,0,0,0,0,0,0.425436107168772,0,0,0,0,0,0,0.0428609550442662,0,0,0,0,0,0,-0.014688674410707,0,0,0,-0.0183995030102204,0,0.0728981354652651,0,0,0,0,0,0,0,0,0,0,0,0,0.0269075503435984,0
X601939.CH.EQUITY,0,0.165528014967946,0.450999028352308,0,0,0,0.0111974031047297,0,0,0,0,0.0815210050574181,0,0.11000838621277,0,0,0,0,0,0,0,0,0,0,0,0.135584061471944,0,0,0,0,0,0,0,0.0555085387862829,0,-0.0181479667418051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056778575946991
