,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.0363850508870732,0,0.333303111407038,0,0.00735843256587744,0,0.0186203458322049,0.11370204249158,0,0,0,0,0,0,0,0,0,0,0.125121987031999,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0695585607435113,0,0.0451910388571317,0.0210074968822437,0,0.0822023940919013,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.00907501383469339,0,0,0.112025035576184,0,0.0436949282501657,0,0.460858318915881,0,0,0,0,0,0,0,0.201803302148767,0,0,0,0.0486422018239007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178779293877204,-0.0325109827977527,0.0902869419701994,0,0.125240101481833,0,0,0.0178977585718119,0,0,0,0,0,0.0882470352267946,0
X600000.CH.EQUITY,0,0,0,0,0,0.224801525819748,0,0,0,0.101021040915013,0,0.356738185987174,0,0.0204789960125528,0.159557911094891,0,0.00267121207994188,0.150965423814931,0,0.0575033866058373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092984928477296,0,0,0,0,0.0843005146105749,0,0,0,0,0,0,0,0.025096153651755,0,0.0176154951765785
X600015.CH.EQUITY,0,0,0,0,0,0,0.0656953707068134,6.93889390390723e-18,1.73472347597681e-18,0.0719224665441331,0,0.418310855739974,0,0,0,0,0.0383869375975208,0,0,0,0,0,0,0.187862665960261,0,0.0262328140206267,0,0,0,0,0,0,-0.0500824724874977,0,0,0,0,0,0,0,0,0.15564138854737,0,0,0.0838104999074904,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0635065610890085,0.106862270401516,0,0,0,0,0.157832878532735,0,0,0,0,0,0,0.286350241495532,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.172905609275641,0.184151721597087,0,0,0,0,0,0,0,0,0.251543682982349,0,0,0,0.0267219453773887,0,0,0.0479126405568935,0.02168514534477,0
X600036.CH.EQUITY,0.491741053326199,0,0,0,0,0,0,0,0,0,-0.0965327420106836,0,0,0,0,0,0,0,0,0,0,0.279435846450701,0,0,0,0.217119449721922,0,0,0,0,0,0,0,0.075648061080198,0,0,0,0,0,0,-0.0417784910328174,-1.73472347597681e-18,-0.00738375799983826,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,-0.023859752189696,0,0,0,0,0,0,0.500505031230565,0,0,0,0,0,0,0,0,0,0.197263378760994,0,0,0.0785684271194258,0,0.0572167729567698,0,-0.0377508712522157,0,0,0,0,0,0,0,0,0,0,0.183170501357132,0,0,0,0,0,0,0,-0.138635611700473,0,0,0,0,0,0,-3.46944695195361e-18,-0.0884739033688582
X600926.CH.EQUITY,0,0.242454993235565,0,0,0,0,0.442120063172001,0,0.0401655168932432,0,0,0,0,0.0405168611869759,0.0773841705426745,0,0,0.0273024573244196,0,0,0,0.00997755476053004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026019555794019,0,0,0,0.135345212453234
X601009.CH.EQUITY,0,0,0,0,-0.330107178839723,0,0,0.352435524691544,0,0,0,0,0,0,0,0.0100834652364829,0,0,0.00847226229802134,0,0,0,0,0.329948972453635,0,0,0,0.0139623744318427,0.0529972782147063,0,0,0.0695976094411293,0,0,0,0,0,0,0,0,0.244790780712221,0,0,0,0,0,0,0,0,0,-0.358550383359616,0
X601166.CH.EQUITY,0.109641078716104,0.112041319344938,0,0,0.310900821209537,0,0,0.0150028047015162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341464003394156,0,0,0,0,0.0332764639945254,0,0,0,0,0.0257907527333826,0,0.228821518523102,1.73472347597681e-18,0,0,0,0.356527908572818,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0823285018857314,0.18051103922294,0,0.0232914226308199,0,0,0,0,0.165017840213542,0,0,0,0,0.0582379878170771,0,0,0,0.163187583988457,0,0,0.0151235584339242,0.0361952861074485,0,0,0,0,0,0,0,0,0,0,0,0.0559469927261096,0,0,0,0,0,0.0646614019394067,0,0,0,0,0,0,0,0,0
