,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.1917682679109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129489164505904,0,0,0,0.0815198901813041,0,0.0366956350489443,0,0.0309314777866734,0.044681520211962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892432019987894,0,0.178333086848459,0.0849981197582812,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.144870042986418,0.511060123338361,-0.0347595497152331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762134741260694,0,0,0,0,0,-0.0422047274859291,0,0,0,0,0,0,-0.146097386817413,0,0,0,0,0.0760586393652268,0.0376773999905484,0,0,0.272331062197709,0,0.0202598391937936,0,-0.102810178499982,0,0,-0.128628259156961,0.0343674878004515
X600000.CH.EQUITY,0,0,0,0,0,0.0656167231433701,0,0.487984672520371,0,0,0,0.170663537282651,0,0,0,0.0265659860492039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366778827465206,0,0,0.0268513162841815,0,0
X600015.CH.EQUITY,0,0.0266136432837845,0,0,0,0,0.461823862388934,0,0,0,0,0.0764992305930837,0,0,0,0,0.144869011169283,0,0,0,0,0.0862924510282168,0.0836820576851699,0,0,0,0,0,0,0,0,0,-0.22127460655243,0,0,0,0,0,0.0414792574608328,0,0,0,0.0388868840050302,0.0239614714074678,0,0,0,0,0,0.0567356339384507,-0.0978686212394255,-0.0129108225316757
X600016.CH.EQUITY,0,0.0861790729587428,0,0,0,0,0,0,0,0,0,0.0881798332445561,0,0,0.192614226042314,0,0,0,0,0,0.026485301796541,-0.00625961705603907,0,0.264890272545593,0,0.397926173151035,-0.581366542429539,-0.214322022417362,0,0,0,0,0,0,0,0,0,0,0,0.0500979561709993,0.149319838769319,0,0,0,0,0,0,0,-0.279786210466612,0,0,0
X600036.CH.EQUITY,0,0.21203483693268,0.0756557373756758,0,0,0,0,0,0,0,0.272181538078868,0,0,0,0.132168048537988,0,0,0,0,0,0.219905836363589,0,0.0441944973198527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542956021522617,0,0,0,0,0,0.00335901824687941,0,0.0183707536136109,0,0,0,0.0665005307506601,0
X601009.CH.EQUITY,0.0217902055390146,0.0574151989158245,0,0.872065910675225,0,0,0,0,0,0.0499069504443368,0,0,0,0,0,0,0,0.0327901425582862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676564670084076,-0.0627826331107654,0,0.0387916508596712,0,0,0,0,0,-0.0474609274176729,0.0424554558482269,0,0,0,0,0.0755763525482225,-0.0727224135945435,0,-0.101265574468065,0,0
X601166.CH.EQUITY,0.0539499399560104,0,0.467744353545812,0,0.0397783248222586,0,0,0,0,0,0.0728078194342079,0,0,0,-8.67361737988404e-19,0,0.0810587075624428,0.00412386080155534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00300432661151073,0,0,0.162670959533604,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0034468670412051,0
X601169.CH.EQUITY,0,0,0.189093737886584,0.105237193545036,0,0,0,0,0,0,0,0,0,0,0.0103961305723157,0,0.161841920926458,0,0,0,0,0,0,-0.0492576117562365,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.159512866572874,0,0,0,0,0,0,0.0287339400969712,0,0,0,0,0,0,0,0,0.128758705680322,-0.07534810290097,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0346113406076985,0.106033422382305,0.112142818180749,0,0.674976512771827,0,0,0,-0.508917680399322,0,0,0,0,0,0,0,0,0,0,0,-0.0209453503607318,0,0,0,0,0,0,0,0,-0.00600397643363518,-0.0246447336175269,0,0,0,0,-0.107514914228612,0,0,0,-0.0695488662336389,0,0
