,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.182881663933626,0.000360309398494031,0,0,0,-0.178092312504853,0,0.298202599241287,0,0,-0.0621700123998362,0,0,0,0,0.0963764158223453,0,0,0,0,0,0,0.0128879171793388,0,0,0,0,0,0,0,0,0,0,0.0452917533991162,0,0,0,0.239305041800274,0,0,0,0,0.0557354223503745,0,0,0,0,0,0
X002142.CH.EQUITY,0.354594561668395,0,0,0,0,0.107644505785077,0,0,0,0,0,0,0,-0.0199805357955167,0,0.253547433769203,0,0,0,0,0,-0.0943691887854566,0,0,-0.0436081896869049,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.297008235211101,0,0.118816425454902,-8.67361737988404e-19,0,0,0.00476155114349461,-0.127663995339248,0,0,0,-0.0526571797718466
X600000.CH.EQUITY,0,0,0,0,0,0.0993165262392757,0.0519974158965884,0,0.255534823288036,0,0,0,0.310959833736757,0,0,0,0,0.0790932356294264,0,0,0,0.345470645963585,0,-0.0229885907837582,0.128935601285744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100049815537957,0,0,0,-0.168372630567121
X600015.CH.EQUITY,0,0,0.201005751260601,0,0.205432500270372,0,0,0,0,0.48058452968008,0.0134407570591902,0,0,0,0,0.0172369396403191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155670009052314,0,0,0,0.0149941341757875,0,0,0,0,0,0,0,0,0,0,0,0,0.140914039548836,0,0,0
X600016.CH.EQUITY,0,0,0.159242342310719,0,0,0,0.00739223144239244,0,0,0,0,0.212975739329009,0,0,0,0,0.159081176159314,0.136210565751525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139252565848458,0,0,0.335639877538433,0,0,0,0,0,0,0,0.00958512609661422,0,0.0998782467036333,0,0.177294594275807,-0.144104168167539
X600036.CH.EQUITY,0,0,0.271365455579444,0,0,0,0.292341951569217,0,0,0,0,0,0.288849045122837,0,0.143019454901027,0,0,0,0,0,-0.00635239274414618,0.216079771253507,0,0,0,0,-8.67361737988404e-19,-0.134063351548759,0,0,0,0,0,0,0,0,-0.0193675676107722,0,0.0954936592482259,0,0.201810248331321,0.143633741891689,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,-0.246605833830503,0,0,0,0.92994595399042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393049215867755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188489430957844,0,0,0,0,-0.818945214320326,0,-0.0177110755333932,0.176533022245923,0,0.206179879450231,-0.0344793000042924,0
X601009.CH.EQUITY,0.206906990799482,0,-0.131833729739938,0,0,0,0,0,0.206569539767638,0,0,0,0,0,0,0,0,0,0,0,0,-0.419567193490516,0,0,-0.139232734451593,0,0,0,0,0,0,-0.152434598748494,0,0,-0.0123215556096429,0,0,0,0,0,0,0.299937395093317,0,0,0,0,0.34310725754109,0.28659362535207,0,0.262690000915857
X601166.CH.EQUITY,0,0,0.298024423170051,0,0,0,0,0.166322374317519,0,0,0,0.298152145902185,0,0,-0.0263946620910208,0,0,0,0,0,0,0,0.0218893499527391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024976830052495,0,0,0,0,0,0.0541160723817132,0,0.128063374546625,-0.0407780726711813,0.0883588530591142
X601169.CH.EQUITY,0,0,-0.0794916293027201,1.1322263521916,0,-0.0035608774279275,0,-0.109156064921056,0,0,0,0,0,0,0,0,-0.12651011155748,0,0.199027761051326,0,0,-0.246454175321403,0,0,0.197815722616859,-0.0472554167783941,0,0,0,0,0,0,0,0.119585933077993,0,0,0,0,0,0,0,0,-0.526021996403546,0.0108115630723836,0,0,-0.012892913144306,0,0,0
X601229.CH.EQUITY,0,0.270254120462349,0.0510736272907524,0,0,0,0,0,0.2043176060082,0,0,-0.0957623041373755,0,0.431473358986908,0,0,0,0.119799958653876,-0.078118111880435,0,-0.0461075285415209,0,0,0,0,0,0,0,0,0,0,0.0342593504174594,0.146469378974847,0,0,0,0,0,0,0,0,0.034032105012649,0,0,0.065071666591271,0,-0.118672462411647,0,0,-0.131526850971309
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0689178557204952,0,0.581194916634227,0,0,0,0.0338657300416354,0,0,0,0,0,-0.0567705485772301,0,0,0,0,3.46944695195361e-18,-0.377658395870527,0.376974663935877,0,0,0,0,0,0,0,0,0,-0.596291398465335,0,0,-0.111464593907807,0,0,0,0,-0.219387310663425,0,0,0,0,0,0.175041570265748
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.0867437285518187,0,0.377773300816686,0,0.00407064635070086,0,0,0,0,0,0,0,0.0634194689642641,0,0,0,0,0.0323934976669686,0,-0.113056473628315,0,0,0,0,0,0,0,0,-0.322943335908637,0,0,0,0,-1.73472347597681e-18,-2.16840434497101e-19,0,0.0760736825902469,0,0,0,0,0,0,0.406876095806647,0.181826756774207,0.138626339783602,0
X601398.CH.EQUITY,0,0,-0.10431297611088,0,0,0,0,0,0,0,0.805047877567401,0,0,0,-0.195238589104206,0,0,-0.187751661007143,0,0,0,-0.0665213865556536,0,0,0,0,0,0,0,0,0,0,0,-0.26857114607282,0,0.214944911901214,0,0,0,0.323686607531842,0,0,0,0,0,0.0231871002048829,-0.155747312555071,0.0883527349732444,0,0
X601818.CH.EQUITY,0,0,0,0.0366591086199416,0,0.398257520392299,0,0,0,-8.67361737988404e-19,0,0.257188910804542,0,0,0,0,0.263228468124344,0,-0.0177144249863703,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164266289342614,0.0688136617822513,0,0,0.227760746334121,0,0,0,-0.09065785199795,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.359620711050309,0,0.201450717954986,0,0,0,0.133996139959116,0,0,-6.93889390390723e-18,0,0,0.116024972685792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11498916397009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.674068619546999,-2.16840434497101e-19,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-0.173335945751179,-0.185202181555194,0,0,0,0,0,0.568685123576212,0.0350741528329853,0,0,0.438627322471245,0,0,0.0974982138664449,0,0,0,0,0,-0.0824485247787639,0,0,0,0,0,0,0,-0.231817800513673,0,0,0,-0.22942384652426,0,-0.152920921570084,0,3.46944695195361e-18
X601998.CH.EQUITY,0,-0.154458094604363,0.0926944088050587,0,0,0,0,0,0,0.249681452668237,0.318631163506763,0,0,0,0,0,0,0,0,0,0,-0.0785649629229281,0,0,0,0,0,0,0.1548030413345,0,0,0,0,0,0,0,0,0.1406030509079,0,0.214976864377332,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0.188261961299988,0,0.12535146744675,0,0,0,0,0,0.164196537920294,0,0,0.201717040945492,0.181966400866882,0.138761494763643,0,0,0,0,0,0,0,0,0,0,0,-0.0527478019381957,0,0,0,0,0,0,0,0.0425056311435896,0,0,0,0,0,0,0,0.103386078041475
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0385476294375527,0,0,0,0,-0.0986540564543259,0,0,0,0,0.433707513474019,0,0,0,0,0.0892449045820812,0.211977385210484,0,0,0,0,0,0,0,0,0,0,0,0,0.337274433748576,0.266894343834049,0,0,8.67361737988404e-19,0,0,-0.174590988119941,-0.117741028836553,0.0882985006650829,0,0.014241591636221,0
X5.HK.EQUITY,0.109049398235016,0,0,0,0,0,0,0,0,0.276209973860392,0,0,0,-0.100942029166106,0,0,0.0511077832221346,0,0,0,0,0,0.125306432104344,0.14451558746659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409798010149567,0.0827457079471208,0,0,0.0873132161023377,0.423159438076977
