,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0,0.252402830417057,0,0,0,0,0.0379909132557174,0,0,0,0,0,0,0,0,0,0,0,0,0.234446278474843,0,0,0,0,0,0,0,-0.0295516292879939,0,-0.00156422350524324,0,0,0,0,0,0,0,0,0,0,0.361084867712469,0,0,0.0465881761365905,0,0,0
X002142.CH.EQUITY,0.0850739442068109,0,0,0,0,0,0,0.286169876542949,0,0,0,0.0938546131779569,0,0,0.00284151051882169,0,0,0.0432634472860329,0,0.0570006552552276,0,0.0237517060531506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738031847713244,0,0,0,0.0264755429251084,0,0,0,0,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.292382642364156,0,0,0,0,0,0,0,0.214880932237935,0.00299567503010722,0,0,0,0,0,0,0.188721754487349,0,0,0,-0.0135964080592464,0,0,0,0,0,0,0,0,0.0930537105730943,0,0,0,0,0,0,0,0.195161644260073,0,0,-0.115667434601298,0,0
X600000.CH.EQUITY,0,0,0,0,0.137400644752281,0.0662242085225551,0.0307961110447014,0,0,0,0,0,0,0.264018309005873,0.0394932452381042,0.0314945252030297,0,0,0.182545524983309,0,0,0,0,0,0,0,0.0407782817100932,0,0,0.0679625121799465,0,0,0,0,0.0950310889413432,0,0,0,0,0.015839443746636,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.335438673273464,0,0,0,0,0,0.0171897949140313,0,0,0.240595858905687,0,0,0,0,0,0,0.00601669517771442,0,0,0,0,0,0,0.378938607187776,0,0.0890901002821392,0,0,0,0,0,0,0,-0.0890790454827304,0,0,0,0,0,-0.0521338925992362,0,0,0,0,0.0606607124012342,-0.0910184270842979,0,-0.0943305149365624,-0.052792666880232
X600016.CH.EQUITY,0,0,0,0,0.229373543362466,0,0,0,0,0.0780439405659285,0,0,0,0,0,0,0.129112883081829,0.0484162700944986,0,0.295714033853317,0.00322519818181219,0,0,0,0,0.196788116291339,0,0,0,0,0.0430887154012964,0,0,0,0,0,0,0,0,0,0.0635707915349149,0,0,0,0,0,0,0,-0.0143123716554329,0,0,0.0389981726233491
X600036.CH.EQUITY,0.409187682147771,0.0508500363567897,0,0,0,0,0,0,0,0,0,0.0115512694198629,0,0,0,0,0,0,0.100608759543613,0,0,0,0,0,0,0,0,0,0.221758961796801,-0.0479529065172514,0,0,0,0.0565466794644116,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0606381100202086
X600919.CH.EQUITY,0.0782104809842487,0.183132271811093,0,0,0,0,0,0,0,0,0.196140292428305,-3.46944695195361e-18,0.160308613015023,0,0,0.169486425461769,0,0,0,0,0,0,0.0207166377598466,0.0380894436577194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685449289204502,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.345179557260187,0,0,0,0,0.108510057950953,0,-0.0039558971976641,0,0.182222585082563,0,0,0,0,0,0,0,0.00242524461399628,-0.0209662056416153,0.0481507782814593,0,0,0.189904009136189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961107525529027,0
X600928.CH.EQUITY,0,0,0.176515754119723,0,0.082157565992569,0,0,0,0,0,0,0,0.0766658746317275,0,0,0,0,0,0,0,0,0,0.0376356404740496,0,0,0,0.56698187111606,0,0.0452774973873549,0,0.0223307211520563,0,0,0,0,0,0.00239625151770448,0,0,0,0,0,-0.0893581625159479,0,0,0,0,0,-0.0620470324172333,0,0.0336644805983021,0
