,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.234752478452151,0,0,0,1.73472347597681e-18,0,0,0.108644017333507,0,0.237407224121998,0,0,0,0,0,0,0,0,0.127062846147355,0,-0.0893549770425897,0,0,0,0.275633722503893,0,0.0201541834405565,0,0,-4.83875723793752e-05,0,0,0.183593505274009,0.210774184405126,0,0,-0.280093858067869,0.0014949236518116,0,0,0,0,0,0,0,-0.0318887120440805,0,0,0,0
X002142.CH.EQUITY,0.13084701756248,0,0,0,0,0,0,0.141378733589548,0.143510941244859,0,0,0,0,0,0,0,0,-0.170738148176256,-0.149392617884352,0.100998965344724,0,-0.00355467125117563,0,0,0.0804436188739726,0,0,0,0,0,0,0.0986073199043081,0,0,0,0,0,0,0,0,0.203367912423456,0,0.0602049989189272,0,0,0,0,0,0,0,-0.174274791385605
X600000.CH.EQUITY,0.0622852639319895,0,0,0,0.05444815457264,0.129227036247157,0,0,0,0,0,0,0.398100996964952,0,0.195846902645713,0,0,0,0,0.0652372998787197,0,0,0,0,0,0.251644979051084,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196402533610546,0,0,0,-0.0493722302646588,0,-0.0188755647245722,0.020211553468116,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.191119509947713,0.0143597188126302,0,0,0,0.362875735405233,0,0,0.0566091637130855,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.125725839709733,0.0485094143625204,0,0,0,0,0,0,0,0.093734141602618,0,0,0,0.0235797980274615,0,0,0,0
X600016.CH.EQUITY,0,0.0389087553627653,0.136497187560519,0.158340076091053,0,0,0,0,0,0,0.0984975867191433,0,0.17656257506568,0,0,0,0,0,0,0,0,0,0,0,0,0.0314825682499474,0,-0.106401861659449,0.141193778194951,0,0,0,0,-6.93889390390723e-18,0.152296529334732,0,0,0,0.111699002085694,0,0,0,0.0153264462810189,0.0245822780122625,0,0,0,0,0,0,-0.122492235364521
X600036.CH.EQUITY,0.0328613449082497,0.12973592216662,0.401171860056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580176648650973,0,0,-0.0563325799021771,0,0,0,0,0,0,0,0.037107946883874,0,0.00176093035163737,0.0387876435738626,0,0,0.157527460954006,0,0.0805540927998808,0.212151229390918,0,0.0526591949416348,0,0.0270556095443701,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.226230814494444,0,0,0.0340416456244292,0,0.196838655050942,0,0,0.0596379886289442,0,0,0,0,0,0,-0.0398319946701161,0,0.0278827223112297,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225419458249213,0,0,0,0,0,0
X601009.CH.EQUITY,0.247280398670633,0,0,0.158014832955975,0,0,0,0,0,0,0.0201380466307752,0.233193934841602,0,0.00310658751052474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770290360226678,0,0,0,-3.46944695195361e-18,0.105487347854739,0,0,0,0,0,0,0,0,0,0,0,0,0.147390356393315,0,0,0,0
X601166.CH.EQUITY,0.186617820645603,0,0,0,0,0.146311383674094,0,0,0,0,0,0,0,0,0,0,0.15244704011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389131518996,0,0,0,0,0,0,0,0.0081764437950475,0,0,0,0.0944552791405508,0.477114985977745,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0231733141815565,0.07043130419408,0.206674454425375,0.452214372507157,0,0,0,0,0,0,0,0,0.263799338841966,-0.0288561676300772,0.0623304034229297,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0879303002319536,0,0,0,0,0,0,0,0,0,0,0.00612437043988197,0,0,0.0917307595346578,0,0,0,0,0,0,0,0.0758544498550455,0,0
X601229.CH.EQUITY,0.128006642436879,0,0,0.130566559091333,0,0,0,0,0,0,0,0,0,0.309701218482214,0,0.0285921103233351,0,0,0,-0.199765444783071,0,0,0,0,0.0164371518033112,-0.00781486803062874,0,0.159239809598112,-0.119592471191956,0,0,0,0,0,0,0.261826718463448,0.214636136874859,0,0,0,0,0,0,0,0,0,0,-0.111588219388363,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0457803873085152,0.199857695550076,0,0,0.571913638996918,0,0,0.122715681619292,0,0,0,0,0,0,0.0120706009844802,0,0,0,0,0,0.120991381314476,0,0.0584047067654666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
