,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0109773334767251,0,0,0,0,0.0767258637100884,0,0,0.34963714446516,0,0,0,0,0,0.110477514982261,0.120820459761203,0,0,0,0,0,0,0,0,0,0,0,0.119376596836961,0,0,0,0,0,0,0,0,0,0,0,0,0.126766334958261,0,0,0.101700133330522,0,0,0,0,0.0399125725868189,0,0.0158621695044649
X002142.CH.EQUITY,0,0,0,0,0,0.124379856533707,0.12065963402551,0,0.10154896860318,0,0,0,0,0,0.302264985812608,0,0,0,0,0,0,0,0.212771431782044,0,0,0,0,0,0,0.1383374636275,0,0,0,0,-0.100536974029271,0,0,0,0,0,0,0,0,0,0,0,-0.0815449745870995,0,0,0.00479380507717431,0.393360773774826,-0.0151362853579139
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.223748523776024,0,0,0,0.117951711073022,0,0,0.104154352889433,0,0,0,0,0.118351666909104,0,0,0,0,0.0579982718940211,0,0,0,0,-0.0998348032179893,0,0,0,0,0.27488923150995,0.0514228947376137,0,0,0,0,0,0,0.0558984147890764,0,0.111512544434698,0,0,0,0,0.049038719538672,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658066812103293,0,0,0,0,0,0.132817465480394,0.118109167427996,0,0.032576649439939,0,0,0.480936932575108,0,0,0,0,0.0359509525929167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144185346470833,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131958357727063,0,0,0,0,0.262786941921999,0,0,0,0.125811716282359,0.464457785792676,0,0,-0.12364076561572,0,-0.0694269813715707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180299750824083,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0,0
X600919.CH.EQUITY,0.057360889466414,0.394955600047676,0,0,0,0,0,0,0.0300575352856677,0,0,0,0,0.0680201563995481,0,0,0,0,0,0.413526754634106,0,0,0,0,0,0,0,0.073818392377776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184041565386145,0,0,0,0.0112346689444831,0,0.0609580796733549
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.184634129585655,0,0,0,0.0222351529480367,0,0,0,0,0.109459088968176,0,0,0,0,0.361424731903859,0,0,0,-0.00684805450442681,0,0,0,0,0,0,0,0.270000803227675,0,0,0,0.127012013196591,0,0,0,0.051910666911397,0,0,0,0,0,-0.0493122052123538,0,-0.019362908313622,0
X601009.CH.EQUITY,0,0,0,0,-0.11102599425678,0,0.459716419131995,0.282012972441066,0,0.152260529527503,0,0,0,0,0.0816702997805347,0,0,0.0296799004223772,0,0,0,0,0,0,0.0330815937279267,0.0705518471176555,0.0347358961787612,0.0222075814392063,0,0,0,0,-0.0562071265430809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187396649209438,0,0,0,-0.240104805910835,0
X601166.CH.EQUITY,0.212512214694423,0,0.0218195245597404,0,0,0,0,0,0.114456733197203,0,0,0,0,0,0,0,0,0.251290879139791,0,0.112236800737874,0,0,8.67361737988404e-19,0,0,-0.0547937436278341,0,-0.163384640403843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432976881477536,0.31884478318521,0,0.0278624160718872
