,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X601229.CH.EQUITY,0,0,0.161690590006104,0,0,0.00420302889612221,0,0.0832905342511994,0,0,0,0,0,0,0.200006451991239,0,0,0,0,0,0,-0.00155602172800917,0,0,0,0,0,0,0,0,0,0,-0.0112099583468729,0,0,0,0.45695248190041,0,0,0,0,0.179266031927449,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.153000553593501,0.164896221344263,0,0.373109183914795,0,0.18338195255156,0,0,0,0.000805970872387286,0.019830477968583,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996436639978048,0,0.0739994108674805,0,0,0,0.0236316527671979,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0705392493986286,0,0,0,0.006143037491661,0,0,0,0.293334319585711,0.0513846710221138,0.027349905178595,0,0,0.0683651502681277,0,0,0.196843179144382,0,0,0.00846369266215424,0,0.00579979038010159,0.0574987418076282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238988811469937,0,0,0,0,0,0,0,0,0,0.0135525362920118,0
X601398.CH.EQUITY,0.0896577581505014,0,0,0,0,0.0305333457691778,0,0,0,0,0,0.0367030641386119,0,0,0,0.568929574512385,0,0,0.0446619867152331,0,0.0268817279069518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583484071562334,0.0221432748474499,0,0,0.0211187561282847,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.281182144770617,0,0,0,0,0.0523073680192004,0,0.129676904715797,0,0,0.115111955423323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12643326000068,0,0,0,0,0.15837067927404,0,0.0165451548855819,0.043255406922283,0,0,0.0220871047542893,0,0,0.00125700610562312
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0.131219529101281,0.00369142332798417,0,0.183053586730613,0.0183136525413587,0.469936115564917,0.00495005579540627,0,0.107801434944958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146660848175423,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.54102104479071,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.282963941725739,0,0,0.0928340362634551,0,0,0,0,0,0.0331579255996645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184022364829741,0.0980880190141492,0,0,0,3.46944695195361e-18,0,0.0435438343057235,0
X601998.CH.EQUITY,0,0,0,0.31499618299636,0.0264892496452017,0,0,0,0,0.0212956051834876,0,0,0.397596428178304,0,0,0,0.0126344659007419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144103565722302
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.145396242611063,0,-0.323662407833528,0,0,0,0,0.35838369461719,0.0289770217612389,0,0.177827694836004,0.0703412543990954,0,0,0,0,0,0.109726676490146,0,0,0.0365095143528687,0,0,0,0,0.309862974966981,0,0,0,0.0628207237782158,0,0.0576255542851045,0,0.166293131167071,0,0.215990823186661,0,0.0143971402005656
X2388.HK.EQUITY,0,0,-0.0546859199507505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185812281001643,0,0,0.0925896141376791,0,0,0,0.138472525017218,0,0,0.0278109377958827,0,0,0,0,0,0,0,0,0,0,0,0,0.0183158917126007,0,0,0,0.0235404114345619,0,-0.0171373864351935
X5.HK.EQUITY,0,0,0,0,0,0,0,0.191777625745047,0,0.0297976552320981,0,0,0,0,0,0,0.102628970229955,0,0,0.146766348557466,0,0.225476958509072,0,0,0,0,0,0,0,0.206033166939886,-0.797032408981136,0,0,0,0,0,0,0,0.067515221735559,0,0.264715790470563,0,0,0,0,0,0,0.0152721843561175,0.0864623805765355,-0.405524772007318
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0821619274182635,0,0,0,0,0,0,0,0,0,-0.0440014776057469,0,0.15640335389695,0,0,0.348915815374803,0,0,0,0,0,0,0,0,0.143255021099579,0.0800179510891686,0.191910039303958,0,0,0.133976046934958,0,0,0,0,0,0,0,0.138107782062091,0,-0.116061903120481,0,0.151206196400703
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040441612229693,0.0353306539999163,0,0,0,0,0,0,0,0.138160549308336,-0.100503867294181,0,0.0622055144238466,0,0.0225876193718378,-0.0991949170045062,0,0,0,0.101194121570347,0,0,0,0,0,0,-0.106011573158232,0.369568604592504,0,0,0,0.0601053076254252,0
X2891.TT.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0853247307156687,0,0,0,0,0,-0.0339928923937685,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0563844945763707,0,0,-0.330587742058628,0.13947549809712,-0.222045205065256,0,0,0,0.241638938802566,0,0.0518364548619967,0,0,0,0,0,0,0.265140968691196,0.159423275341258,0,0.144499469352776,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476784618471385,0.0138701252764787,0,0.415317042638942,0,0,0.207116908964071,0.0480449720256374,0.0794463616049948,0,0,0.156024035497731,0.0790262496648491,0,0.0566743311805976,-0.0699543211732944,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.0621594784773653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338772767110734,0,0,0,0.388101814825556,0,0,0,0,0,0,0.10680878573879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,3.46944695195361e-18,0.0216234658024118,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628877020763848,0,0.0196086332537183,0,0,0,0.133406533978711,0.32214243443283,0.144322781268624,0.12316805666151,0,0,0.19088984300999,0,1.73472347597681e-18,0.0150944328743386,0,0,0.0407807176141828,0,0,0,-0.0246091679743991,0,0,0,0.0395118831652676,0,-0.171646888007158
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0304995895718709,0,0,0,0.0575764557871433,0,0,0,0,0,0,0,0,0,0.530886184293378,0,0,0,0,0,0,0,0,0.118452760404112,0,0,0,0,0,0.036726638355039,0,0,0,0,0,-4.58237267047329e-05
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.0353209652369338,0,0,-0.0373456674933053,0,0,0,0,0,0,0,0,0,0,0.0408440729579403,0,0,0.124518061077285,0,0,0.212589016485275,0,0,0,0,0,0.0449539002972939,0.476138876900297,0.0889845310645733,0,0,0,0.0726775924537703,0,0,0,0,0,0.00309290469175014,0,0.0329721465860721,0.00347696665450567,0
X600837.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054358899184092,0,0.128081695071494,0,-8.67361737988404e-19,0,0.308022034726935,0.209771832706055,0,0.0313379485072607,0,0,0,0,0,0,0,0.00811531145445973,0,0,0,0,0,0,0.0430926072018734,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.149994287889408,0,0,0,0,0,0,0,0,0,0.00857257209621044,0,0,-0.0540254463167354,0,0.308338319184766,0,0,0.15722746152146,0,0,0,0.0867372356604636,0,0.157384560364118,1.73472347597681e-18,0.0159678133799332,0,0,0,0,0,0,0,0,0,0,0,0.0133803709438624,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499502502734026,0,0,-0.0818357206891386,0,0,0.18928359206061,0.0899434776090862,0,0,0.380790675592919,0.00903766240046197,0.01626450431741,0,-0.0751986512236932,0.313124777947246,0,0,0.0484450301999765,0.0345384545924061,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.00814304259905577
X601066.CH.EQUITY,0,0,0.0634620320096053,0,0,0,0,0,0,0,0.0145484621028513,0,0,0,0,0,0,0,0.0818545020308471,0.0982241462701345,0,-0.013173103215472,-0.181672833130928,0,0,6.93889390390723e-18,0,0.293746075885951,0,0,0,0,0,0,0,0,0,0,0,0.445081118084462,0,0,0,0,0.0303989653327417,0,-0.215815898945002,0,0.230899880453081,0.110635977467408
X601211.CH.EQUITY,0,0.0440500207194562,0,0,0,0,0.0128592784777697,0,0,0,0,0,0,0.0107709300772856,0,0,0,0,0,0,0,0,0,0,0.307426512623538,0,0.12126257679379,0,0,0.10076345269521,0,0.327592667181649,0,0,0,0.0428922736618379,0,0,0,0,0,0.126230891621485,0,0,0,0,0,0,0,-0.0314789491271903
X601688.CH.EQUITY,0,0,0,0.0982971817256815,0,0,0,0,0,0,0,0,0.00774613534116146,0.0312017869313488,0,0,0,0,0.0486549543013919,0.0310445347326628,0,0.0277166493848644,0,0,0.0869970585671944,0,0,0,0.515560953931205,0,0,0.104291008888011,0,0,0,0,0,0,0,0,0,0,0.041340902951882,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126790133861848,0,0.191642698035197,0,0.285913155346922,0.027647585903862,0,0.00391066630211758,0,0,0,0.186311331578916,0,0,0,0,0,0,0,0,0,0.10525552118956,0,0,0
X601901.CH.EQUITY,-0.0493369682525817,0,0,0,0,0,0,0,0,0,0.101114312486001,0,0,0,0,0,0,0,0,0,-0.0271902250531077,0,0.40079682243316,-0.300310783423715,0,0.237878175698656,0,0.32293280515089,0,0,0.111727878596358,0,0,0,0,0.174702513791359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,-0.0208269986168177,0,0,0.163941400057083,0.0265465749600863,0,0,0,0,0,0,0,0,0,0,0,0,0.168349538347194,0,0,0,0,0,0,0,0,0.120548728930045,0,0,0,0,-0.0269678581525197,0,0,0,0,0,0,-0.00448277765172336,0,0.214273175038214,0.124777559438636,0,0,0,0.106470183698413,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0624485103120321,0,0,0,0,0.266839692050027,0.0447750477777715,0.109190492525325,0,0.115636229359797,0.00388587426033011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270918020774805,0,0,0,0.0914613141908333,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241182537649001,0.0379641960967777,0,0,0,0,0,0,0,0,0.0144876201354925,0,0,0,0.360262421573137,0,0,0.151599555688559,0,0,0,0,0.0131019335638668,0,0,0,0,0,0,0,0,-0.414679941115077
X601336.CH.EQUITY,0.324869945350594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113429211984956,0,0,0,-3.46944695195361e-18,0,0.0837419541611898,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.177148712144213,0,0,0,0,0.403992422463926,0.0132418399862917,0,0,0,0,-0.016060808880164,0
X601601.CH.EQUITY,0,0,0,0,0,0.05411656198055,0,0,0,0,0,0,0,0.297327050018273,0,0,0,0,0,0,0,0,0,0,0,0.00259923683809751,0,0.102987134279797,0,0,0,0.258310691264597,-0.0249471437939304,0,0,0,0,0.00746019734947495,0.14591878658633,0,0,0,0,0,0,0,0,0,0.0199365397958831,0
X601628.CH.EQUITY,0,0,0,0.0985665924422262,0,0,0.121803013933374,0,0.213159459335137,0.000337432848802707,0,0.0122619645023891,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00862657002859408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548951450505377,0,0.325461018879329,0,0,0,0,0,0,0,0,-0.0491136237619607
X1299.HK.EQUITY,-1.73472347597681e-18,0,0,0,0,0.217865864171157,0,0,0,0,0,0,0,0,0,0,0,0,0.153889969082499,0.0968998497199019,0.0806517374511621,0,-0.130108717898921,-0.0794372133283044,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.390646132903226,0,-0.114185809324037,0,0,-0.0639078150202969,-0.0388275423649897,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.0824686773831229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246347488098028,0.276412344612699,0,0,0,0.0146345661952351,0.0692207445104065,0,0,0,0,0.108615499633948,0,0,0,0.0360605954902356,0,0,0,0,-0.0978105643176162,0,-0.070937213632288,0,0.417043509652769,0,0.0306206922549685,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.12153465652264,0,0,0,0,0,0,0,0,-0.135566529335357,0,0,0,0,0,0,0.0855827743868594,0,0.15296165088858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159264539664415,0,0,0,0.29995945830627,-0.16335436053321,0.58209791877403,0,0,-0.276775194189315,-0.128453171158909,0
X000069.CH.EQUITY,0,0,0,0,0,0.463671917933883,0,0.144046966260686,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-0.0914357173262585,0,0.0198141557403183,0,0.428981447718788,0.00716955510726816,0,0,0,0,0,0,0,0,0,0,0,0.157343258291437,0,0,0,0,0,0,0,0,0,0,0,0,0.08688718936107,0
X267.HK.EQUITY,0.798880907260387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224470777623734,0.532060169379384,0,0.433281527868824,0,0,0,0,0.0329722015524535,0,0,0,0,0,0,0,0,-0.170561723901173,0,0.0133865614950308,0,0,-0.425032733619022,0,-0.208312024538179,-0.0276651793495048,0,-0.109007990372426,0,0,0,0.0472836337881076
MKRturn,0,0,0,0,0,0.461963729543844,0,0,0,0,-0.0615474330957198,0,0,0,0,0,0,0,-0.0158548477719452,0,0.0385660524206932,0.164356341879442,0,-0.0342417043070277,0,0,0,0,0,0,-0.417038860483356,0,0,0,0,0,-0.0345131932574107,-0.33248449982249,0,0,0,0,0,0,0,-0.0610748529934678,0.851094453041283,0,0,0.144478014289111
TED,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0729401754253622,0,-0.0829293625459898,0,-0.0623073571545616,0,0,0.176168207060828,0,-0.0264630542608915,0,0,0,0,0,0.102730223528443,0,0,0,0,0,0,0,0.178965512531847,0,0,0,0,-0.194629428394708,0.0503592248580651,0,0,0.134063234305767,0,0.0899854526566145,0
