,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.350484496970963,0,0,0,0,0,0.0374548006242931,0,0,0.0766852973524138,0,0,0,-0.0201048502109093,0,0.0460809710669017,0.00633345136038367,0,0,0,0,0,0.272057372971753,0,0,0,0,0,0,0.254842276113835,0,-1.73472347597681e-18,0,-0.067071023271089,0,0,0,0,0,0,0,0,0,0.0260019966810844,-0.0456762106544004,0,0,0,0.0957146642143559
X002142.CH.EQUITY,0.327080931768628,0,0,0,0,0.106175628798048,0,0,0,0,0,-0.0388140134490193,0,-0.0267153148018826,0,0.278087278648862,0.0393022136347017,0,0,0,0,-0.111262132658441,0,0,-0.0951611036037803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403160810400864,0,0.0988218723177141,0,0,0,0.0236616897421749,-0.0581250247961269,0,0,-0.0171502972751247
X600000.CH.EQUITY,0,0,0,0,0,0.138408832251459,0.0194817226817212,0,0.301000809103924,0.0400732575974572,0.038805990390729,0,0.1956243418717,0,0,0,0,0.0497458501461908,0,0,0,0.289803285421363,0,0,0.0926139251069262,0,0,0,0.148803152537017,0,0,0,0,0,0,0,0,-0.173922972686003,0,0,0,0,0.0326147837636956,0,0,0,-0.140869541341012,0,0,-0.119077999081138
X600015.CH.EQUITY,0,0,0.153556940382755,0,0.181139856171568,0,0,0.0461205853022714,0,0.463676764989332,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0368841490715924,0,0,0,0,0,0,0,0,0,0.0759163102151589,0.229706082231134,0,0,0,0.0205356701377185,0,0,0,0,0,0,0,0.00395037107417384,0,0,0,0,0,0,0.014222224470023
X600016.CH.EQUITY,0,0,0.155367094129086,0,0,0,0.0291714388319817,0,0,0,0,0.21917934490587,0,0,0,0,0.101911203403677,0.21937483903823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189524650406012,0,0,0.408777192580797,0,0,0,0,0,0,0,0,0,0,0.226429764749421,-0.155723844569296
X600036.CH.EQUITY,0,0,0.282785207694241,0,0,0,0.211953405366256,0,0,0,0,0,0.259364066062422,0,0.150642712305643,0,0,0,0,0,0,0.0383487529583212,0,0,0.0559527255058809,0.241685950928834,0.0358182454825879,0,0,0,0,0,0,0,0,0,0,-0.130293723316615,0,0.284916237731373,0,0.118324115889271,0,0,0,0,0,0.0534364954008229,0,0
X600919.CH.EQUITY,0,-0.212802023388185,0,0,0,0.80603095056218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012228153030238,0,0,0,-0.0799655759671573,0,0,0,0,-0.639378432506878,0,0,0.131631599422598,0.260247167664886,-0.0289081857931842,0
X601009.CH.EQUITY,0.21543247736608,0,-0.0374652855544753,0,-0.153118405147859,0,0,0,0.448044298673,0,-0.126282744523298,0,0,0,0,0.0173558842448195,0,0,0,0.223993850593443,0,-0.554307485710398,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.102617724006536,0,0.182378426928939,-0.0314177189718358,0,0,0,0.0936351279288955,0,0,0.177645165001734,0,0,0,0,0.276277128258321,0,0.346886086746162
X601166.CH.EQUITY,0,0,0.262795045051579,0,0,0,0,0.2172663874509,0,0,0,0.302018480971782,0,0,0,0,0,0,0,0.0521126523356703,0,0,0,0,0,0.115483057978736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335835742792187,0,0,0,0,0,0,0.0452312893430388,-0.0184035882692834,0
X601169.CH.EQUITY,0,0,0,1.14286603255832,0,0,0,-0.158199629819204,0,0,0,0,0,0,0,0,0,0,0.151294204749384,0,0,-0.260551324475383,0.103427879767682,0,0.121054696005387,0,0,0,-0.116207448358576,0,0,0,0,0,0.199900282931571,0,0,0,0,0,0,0,-0.185852312441615,-0.360343591469804,0.07487802306945,0,0,0,0,0.00275762482609244
