,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.099306973314294,0,0,0,0.180135810850181,0.0142717469586485,0.419236486002066,0,0.32770236575389,0,0,0,0,-0.106223208961159,0,0,0,0,0,0,0,0,-0.0477375485844725,0,0,0,0.232364293507832,0,0,0,0.027342818424199,0,0,0,3.46944695195361e-18,0,-0.10830526200058,0,0,0,0.0431584147489957,0,0.0606354318449781,0,0,0,0,0.0335674018182574,-0.113479232918793,-0.0457254700489898,-0.22046217900663
X002142.CH.EQUITY,0,0,0,0,0,0.0641182245898839,0.0916282653012542,0.126908453599356,0,0.0245500134781192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02983679489089,0.187006609548132,0,0,0,0,0,0,0,-0.0234882215160722,0,0,0.171769048407935,0,0,0,0,0,-0.0308279608042148,-0.0719000179952197,0
X600000.CH.EQUITY,0,0,0,-1.0842021724855e-19,0,0.101791168681656,0,0,1.73472347597681e-18,0,0.0233859226687171,0.0373403201383845,0,0.29988267487949,0,0,0,0,0.149825518061683,0,0,0,0,0,0,0,0,0.0270762452579673,0,0,0,0,0,0,0,0,0,0,0,0.0192509285118438,0,0.196271307307027,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.00991619064902225,0,0,0,0,0,0,0.273012040956392,0,0,0,0.0848341983090832,0,0,0,0.048029997789416,0.12496966221484,0,0.193530847722221,0,0,0,0,0,0,0,0,0,0.0649575243673877,0.0688846754348076,0.0475728361354832,0,0,0,0,0,0,0,0.169184382783893,0,0,0.0166927313823724,0.0425469728833802,0,0,0,0,-0.100094771830597,0,0,0.0243641858888896
X600016.CH.EQUITY,0,0,0,0,0,0,0.279908031638539,0,0,0,0.472957001908253,0,0,0.121687635537667,0,0.11046400768857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175821722520105,0,-0.420670297446982,0,0,0,0,0,0,0,0.0999703914307887,0,0,0,0,0,-0.142946782674513
X600036.CH.EQUITY,0.0951305494063214,0.107217563162495,0,0,0,0,0,0,0,0,0.356109701665148,0,0,0,0,0.00778059298041944,0,0.0114372916164704,0.116114429119563,0,0.00143402515050706,0.0599709440137313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112250788124993,0,0,0,0,0.0371719585784559,0,0,0.073000993395218,-0.303307373898971,-0.000598325193472061
X600919.CH.EQUITY,0,0.00928987472638714,0,0,0,0,0,0,0.380282874757524,0,0,0,0,0.0853007952649996,0,0,0.120808735060606,0,0,0,0,0,0.086568312442624,0,0,0,0,0,0,0,0,0,0,0,0,0.57798888990376,0,-0.357006763112042,-0.00666226590711406,0,0,0,0,0.301511591139065,0,0,0,0,0,-0.14180859544108,0.112946062851762,-0.051189924173016
X600926.CH.EQUITY,0.335592944361139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021071283738899,0,-0.122672618206871,0,0,0,0,0,0,0.094286848244253,0,0,0,0,0,0,0,0,0,0.135165443227826,0,0,0,0.0555128344261202,0.201619757303401,0,0,0,0,0,-0.0728785429015113
X601009.CH.EQUITY,0,0,0,0.360615795888654,0,0,0,0,0,0,0.065661454038479,0.255484275017223,0.0904622627433011,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0498453843129804,0,0,0,0,0,0,0,0,0,0,0.0220075985955657,0,0,0.010640092638608,0,0.0674855641909405,0,0,0,0,0,0.0940350365405804,0,0,0.0719960139722577,0
X601166.CH.EQUITY,0.141568188086528,0.16935897139329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397999064560854,0.127622335790565,0,0,0.0337233617687468,0,0.00592195573202465,0.0348300043989415,0,0,0,0,0,0,0,0,0.00827795202213703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
