,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.288216522127646,0,0,0.297310438962199,0,0.0406310708431554,0,0.257088630090699,0,0.0460692294520296,0,0,0,0,0,0,-0.00805682264551308,0,0,0,0,0,0,-0.168968604285053,0,0,0,0,0,0,0,0,0,0,0.13648502031999,0.0530726501809185,0,0,-0.0730357640832809,0,0,0,-0.103754835817301,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.424808101430221,0,1.73472347597681e-18,0,0.0971969248128369,-0.0318018290310531,0,0,0,0,-0.224311191843964,0.0770390966332019,0,0,0,0,-0.0241953876547941,0,0,0,0,0,0,0,0,0,0,0.1489921784763,0,0,0,0,0,0,0,0,0,0.217099460043961,0,0,0,0,0,0,-0.135334744125825
X600000.CH.EQUITY,0.1946682897847,0,0,0.0494749763811495,0,0.202891086673858,0.039345015114972,1.73472347597681e-18,0,0,0.076677551608504,0,0,-0.0284527746508467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458042129329855,0,0.0791041336678857,0,0,0,0,0,0,0,0,0.250861408254018,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.209846673792687,0,0,0,0.105968132915393,0,0,0,0.113584955733275,0.0206358141633038,0,0,0,0,0.283637671463142,0,-0.0680461550973358,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603128835503575,0,0,0,0,0,0,0,0,0,0,0,-0.0356346705618158,0
X600016.CH.EQUITY,0,0,0.137566894347686,0.11185458375475,0,0.0525421558414678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167440969856323,0,0,0.563203930436963,0,0,0,0,0,0.232606831482967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00923552219079057,0.129998521809142,0,0,0,0.0248584746108107,0,0.0402130560439184,0.238658220279346,0,0,0,0,0,0,0,0,0,0,0.181799445530003,3.46944695195361e-18,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0209205748199224,0.0539181499707431,0,0,0,0,0,0,0.0156716289073447,0,0.12089550335301,0.203066094354619,0,0,0,0,0,-0.0380596518033652
X600919.CH.EQUITY,0,0.0375503702577884,0,0.0241302587969301,0,0.163510957355969,0,0,0.0170796118046863,0,0.130055311228072,0,0.0704976559333167,0,0,0.0536227171367526,0,0,0,0,0.247167141771787,0,0.049378473191338,0.0286899250748038,0,0,0,0,0,0,0,0.11930235892395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561916095872503,0
X600926.CH.EQUITY,0,0.117324640395433,0,0,0,0,0,0,0,0.54491366723174,0,0,0,-0.150276863606746,0,0.24427378997112,0,0,-0.0483781744750894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405541178497751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06306930324535
X601009.CH.EQUITY,0,0,0,0,0,0,0.0812292636386463,0,0,0.125171936388559,0,0.180778795973293,0,0.00699759827734622,0,0,0.0916214962592058,0,0,0,0,0,0,0,0,0,0,0,0,0.162255581554899,0,0,0,0,0,0,0,0,0.00796484879448539,0,0,0,0,0,0.0390494441140571,0.056062608124715,0,-3.46944695195361e-18,0,0,0,0
X601166.CH.EQUITY,0.299927620946367,0,0,0,0,0.311661119971553,-0.057387455661359,0.232530085427178,0,0,0,-0.0762073918977967,-0.000525717785732409,0,0,0,0,0.112733623935766,0,0,0,0,0.140069669883457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531318050310698,0,0,0,0,0,0,0,0,0.035350090873984,0,0.123239047781911,0,-0.0474985928619465
X601169.CH.EQUITY,0,0,0.242063672610274,0.0168098174076897,0,0,0,0,0,0,0,0,0,0.128606566307979,0,0,0,0,0,0,0,0,0,0.300940126247888,0.263125424147473,0,0,0,0,0,0,0,0.00952373816889217,0,0,0,0,0,0.0501443542746103,0,0,0.0401154602292009,0,0,0,0.0565111050375662,0,0,0,0.170095102056329,-0.0397104579106363,0
X601229.CH.EQUITY,0.00255282839658485,0,0.0274265078690232,0.325335368902242,0,0.0934336521677454,0.220343002682843,0,0.0826269220696738,0.157641368301627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00251502572819736
X601288.CH.EQUITY,0,0,0,0,0,0,0.126400729268294,0,0,0,0.0167179090256389,0,0,0.200048503389279,0.194453077019749,-0.0874620411749981,0,0,0.245529502578353,0.0980309578191225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256074241508241,0,0,0,-0.0436917604696583,0,0,0,0,0,-0.124940768249715,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0807003736361627,0,3.46944695195361e-18,0,0,0,0,0,0.307067626454086,0.0214186449094395,0.0285867661757033,0,0,0,0,0,0,0.178688640610104,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0285433924887323,0,0,0,0,0.0411544498856736,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.0519277592285067,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.508187907970462,0.0793240880303226,0,0,0,0.213863463854421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968752827884251,0,0,0.0770946355993617,0.0228727534931616,0,0,0,0,-0.0267959468736307,0
X601577.CH.EQUITY,0,0,0.241656009082985,0,0,0.0883302122354073,0.0246054973715363,0.172110838741351,0,0,0,0.120186578510305,0,0,-0.103096636166778,0,0,0,0,0,0.127823567704806,0,0.166749086873468,0,0,-0.0107515059071235,0,0,0,-0.0198462842197297,0,0,0,0,0,0,0.0378002514465777,0.00124617904622608,0,0,0,0.0378227183450279,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0557618509665456,0,0,0,0,-0.0539850315386985,0,0,0.0708078192417226,0.118906847024913,0,0,0,0,0,0,0,0.0765774592499641,0.319756348497006,0.14272433547189,0.0096535878915686,0.0842607842768858,0,0,0,0,0,0,0,0,0,0,0.00609505663400749,0,0,0,0,0,0,0,0,0,0,0.165024804092892,0,0,0,0,0,0
X601838.CH.EQUITY,0,0,0,0,0,0,0,0.37506299561764,-0.18897919871302,0.154378560647467,0,0,0,0,0,0,0,0,0.0510127080334585,0,0.377496301957243,0,0,-0.102918619356935,0.117035763095733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455648844374338,0,0,0,2.39202380452469e-05,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.158391408282281,0,0,0,0,0,0,0,0,0,0,0.0634215355785526,0,0.222869969996169,0,0,0.113537683939185,0,0,0,0.329598088557441,0,0,0,0,0,-0.218559459237408,0,0,0,0,-0.0174509459919892,0,0.0494609226768209,0,0,0,0,0,0,0.0871963787284875,0,0,0,0,0.143612503331633,0,0,0,-0.0750876955220133,-0.0345996086548506
