,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.174111935953163,0,0,0,0,0,0.00769796496208675,0.0849881620506031,0.01771034953085,0.278760689193293,0,0,0,0,0,0,3.46944695195361e-18,0,0.120577293448396,0,0,0,-0.0438223776769176,0,0,0,0,0,0,0,0,0,0,0.361136513917004,0,0,-0.178361942924585,0.0401343631165029,0,0,0,0,0.0053763461843978,0,0,0,0,0,0,-0.0809602296448175
X002142.CH.EQUITY,0.0911174778763044,0,0,0,0,0.17736616724886,0,0.120296045214616,0.126992241163347,0,0,0,0,0,0,0,0,-0.0225501262856481,0,0,0,-0.0545566042419885,0,0,0,0,-0.144643639780953,0,0,0,0.0880200764581632,0,0,0,0,0,0,0,0,0,0.0337750784933651,0,0.158655638598368,0,0,0,0,0,0,0,-0.144337051440005
X600000.CH.EQUITY,0.0481322720460313,0,0,0,0.0611062865140085,0.128263838559769,0,0,0,0,0,0,0.416880072959207,0,0.187198089784347,0,0,0,0,0.0740209759466072,0,0,0,0,0,0.248325258586342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296948879903575,0,0,0,-0.0674781757603722,0,-0.0112894572778434,0.00841993439357791,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169006895212206,0,0,0,0,0.340854856041286,0,0,0.0702598493465631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461859078000668,0.079633588709467,0,0.0310323374544729,0,0,0,0,0,0,0,0.108346585686606,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0438383497334644,0,0,0,0.0714940363605973,0,0,0,0.152761398094022,0,0.240411667206642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121144315983542,0.0620847949019886,0,0,0,0,0,0.24479759381624,0,0,0,0.0690875899986318,0,0,0,0,0,0,0,0,0,0,0,-0.0281849221121448
X600036.CH.EQUITY,0.134520490289047,0.173021384891492,0.0931278793472464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779155017769121,0,0,0,-3.46944695195361e-18,0,0.307367899665904,0,0,0.104723005435363,0,0,0,0.110612153267237,0,0,0.000901096731445331
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.401515155994614,0.0228010619363934,0,0,0,0,0.0994311445765747,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.121194575339719,0,0.0708583660092608,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304524210699338,0,0,0,0,0,0
X601009.CH.EQUITY,0.300265195323461,0,0,0.0520310566145996,0,0,0.100639583557362,0,0,0,0.107314917722206,0,0,0.185454398116418,0,0,0,0,0,0,0.113968108127484,0,0,0,0,0,0.0467481658238748,0,-2.77555756156289e-17,0,0.0328074624191202,0,0.217466613730465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814229999406268,0,0,0,0
X601166.CH.EQUITY,0.138671611311352,0,0,0,0,0.246492323813088,0,0,0,0,0,0,0,0,0,0,0.173431937195848,0,0,0,0,0,0,0,0,0,0,0,0,0.160045059234562,0,0,0,0,0,0,0,0,0.0156004952164411,0,0,0,0.139928518962933,0.408009621922365,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.055147625412684,0.203034076534695,0.421133142626936,0,0,0,0,0,0,0,0,0.263179270483513,-0.0213373705053384,0.0782518536316237,0,0.0208987881350108,0,0,0,0,0,0,0,0,0.0265736738376002,-0.105217189605248,0,0,0,0,0,0,0,0,0,0,0.00253011652600046,0,0,0.0808811352993658,0,0,0,0,0,0,0,0.0659339996151098,0,0
