,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.16721216474022,0,0,0,0,0,0.0592302292306131,0.106464542624579,0.0591081176097457,0,-0.255559553160618,0,0,0,0.283733207990896,0,0,0,0,0.183961094028839,0,0,0.00706973149879979,3.46944695195361e-18,0.0429659316687038,0,0,0,0,0,0,0,0,-0.123562402227518,0.420029982649635,0,0,-0.148527783850261,0,0,0,0,-0.0733128058760001,0.178156088657007,0,0,0,0,0.0202902040603829,0,0
X002142.CH.EQUITY,0.109296416129569,0,0,0,0,0.145699139481636,0.0491138288307993,0.234394088322449,0,0,0,-0.124069225338587,0,0,0,0,0,-0.120810681220529,0,0,0.0624275099953498,0,0,0,0,0,0,-0.221130054748354,0,0,0,0,0,0,0,0,0,0,0,0,0.0706018419734525,0.145245569312713,0,0.207528880399606,0,0,0,0,0,0,-0.089733498698639,-0.0951707728551896
X600000.CH.EQUITY,0.060135906996577,0,0,0,0.0535980064095765,0.120829825306364,0,0,0,0,0,0,0.40446344104151,0,0.207812409014847,0,0,0,0,0,0.0670191522152134,0,0,0,0,0,0.24039312551855,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0194392427888819,0,0,0,-0.0460225634114224,0,-0.0187046563562649,0.0207472204682467,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0287853195613984,0,0,0.118148413609791,0,0,0,0,0.0856260985341338,0.151969480806238,0,0.0297638025067936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224490377719971,0,0,0,0,0.0506362192736343,0.0181596774163616,0,0,0,0,0,0.296296760839216,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0216686806157148,0,0,0,0.112480255265398,0,0,0.233349003258467,0.0253661957565851,0,0.185423254764905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526987739162276,0,0,0,0,0,0,0.16236740231537,0,0,0,0,0,0,0,0.16090668820228,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.160102589864764,0.0877757692132393,0.174740781236804,0,0,0,0,0,0.086878468902622,0,0,0,0.117260550142138,0,0,0,0,0,0,0,0,0,0,0,-0.115739800685812,0,0,-0.0769415056796747,0,0,0,0,0.062716360375334,0.0275654937518238,0,0,0,0.0751066031124009,0,0,0,0,0,0,0,0,0.247425238608693,0,0.048877525871706,0,0.0279195004463519,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.154624818614312,0.187365238817086,0.10599299239555,0,0,0,0,0.039339667534409,0,0.100249589139385,0,0,0,0,0,0,0,0,0.0499435873568918,0,0,0,0.103807796042572,0,0,0,0,0.00523855678574142,0,0,0,0,0,0,0.038891790242256,0.00830236052183845,0,0.107963465703649,0,0,0,0,0,0
X601009.CH.EQUITY,0.245332118921965,0,0,0.145726202028034,0,0,0,0,-6.93889390390723e-18,0,0.0503210362915273,0.193572146906215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130549078547507,0,0,0,0,0,0,0,0.0285725504552362,0,0,0,0,0,0,0,0,0,0.137476028851538,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.240432769729517,0,0.275922638790457,0,0.102647004929165,0,0,0,0,0,0.0585237225990573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817204821055556,0,0,0,0,0.206226269608855,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.293652680796114,0.469607120869485,0,0,0,0,0.00542514285532498,0,0,0,0.219524332730861,-0.0350176239015329,0,0,0.0273072377409867,0,0,0,0,0,0,0,0,0,0,-0.110015565216093,-0.00245342154485462,0,-0.000958687896724423,0,0,0,0,0,0,0,0,0,0,0,0,0.0687073026119404,0.0737874624900529,0,0,0,0,0,0,0
