,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.151494379003909,0.0373104546049793,0.0976276776032619,0,0.0989527799770813,0,0.0283774105821659,0,0,0,0,0,0,0,0,0.117895969811331,0,0,0,0,0,0,0,0,0,0,0.0307398330406196,0,0,0,0,0.0818593374782908,0,0.061789802865905,0,0,0.0207022729323181,0,0,0,0.058693562039415,0.121369985398712,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.118763749920623,0,0,0,0,0,0,0,0,0.0131695565483432,0,0,0,0,0,0.215432081166645,0,0,0,0,0,0,0.126847470144141,0,0,0,0,0,0,0,0,0.191406659324927,0,0,0,0,0,0,0.135444678281279,0.19509715902908,0,0,1.38777878078145e-17,0,0.0720991580514906,-0.180481914981954,0,0,0,0.0467335911446426
X600000.CH.EQUITY,0,0,0,0,0,0.0255287645385909,0,0,0.524755328008997,0,0,0,0.276679400587536,0,0,0,0,0,0,0,0,0,0.15759828975325,0,0.159719143488735,0,0,0,0,0,0,0,0,0,0,0,-0.114613986606471,0,0,0,0,0,0,0.045550654235142,0,-0.0182759462699308,0,0,0,-0.0676198452348272
X600015.CH.EQUITY,0.136697927056546,0,-0.262488525246298,0,0,0,0,0,0,0.221674950157122,0,0,0,0,0.0521027078244894,0,0,0.359365320843234,0,0,0,0,-0.0361873415139774,-0.0642560372587599,0,0,0,0,0,0,0,0,0,0.0425601251951224,0.151964734801245,0,0,0,0,-0.0922600001054559,0,0,0,0,0,0,0,-0.0347396930706318,0,-0.447685970263239
X600016.CH.EQUITY,0,0,0.181407284092961,0.240679332132885,0,0,0,0.152252291086937,0,0,0,0,0,0,0.0388844988351515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701730456923329,0,0,0,0,0.0350111606904498,0,0,0,0,0,0,0,0,0,-0.00815788288117754
X600036.CH.EQUITY,0,0,0,0.179725520963657,0,0,0.0132602765488222,0,0,0,-0.0392630895874429,0,0.572073506040661,0,0.140179238754213,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.103814538422866,0,0,-0.11483299313637,0,0,-0.0322485484919517,0,0,0,0,0,0,0,0.0933399618183318,0,0,0,0,-0.142880954113183,0.28869544523272,0,-0.00295554882439018
X600919.CH.EQUITY,-0.17843183932124,-0.173119278272285,0,0,0,0.776377326068982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172276874333493,0,0,0,0,0,0,0,0,0,0,0,0,0.22055661104786,0.125843316572057,0,0,0,0,0,-0.245673363941715,0,0,-0.0524609335007668,-0.144796889969233,0,0,0,0.157801645928709,0.0026264026313587,0
X601009.CH.EQUITY,0.0539506432286285,0,0,0,0,0,0.0363465222768886,0,0.505648282238669,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.190443425651963,0,-0.138048192006528,0,-0.107535988924873,0,0,0.049864498211449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373397021504024,0,0,0,0.0122976992661661,-0.201381204898418
X601166.CH.EQUITY,0,0,0.316605236687891,0.0505913895954715,0,0,0,0.111648662012215,0,0,0,0.244269833808421,0.0716483850704234,0.120883484235416,0,0,0.00558319149644491,0,0,0.006538665264242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0643741260637042,0
X601169.CH.EQUITY,0,0,0,0.650315036871083,0,0,0,0,0,0,0,0,0,0,0.102977710512437,0,0,0.220738883072437,0,0.0182732665994903,0,-0.245454833449565,0.0331737639215845,0.208890998991567,0.115133784172782,0,0,0,0,0,0,0,0,0.208654705933829,0,0,0,0,0,0,0,-0.12181997395802,0,0.0583605005709272,0,0.0237450861418618,0,0,0,0
