,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.204890116727707,0,0,0,0,0,0,0,0,0,0,0,0,0.102192415403393,0,0,0,0.0736034290942658,0.030373303409995,0,0,0,0.0273428096520813,0.05440509405018,0,0,0,0,0,0,0.00452599028431272,0,0,0,0,0,0,0,0,0,0.117788852350313,0,0.152036135105991,0.104809327881529,0,0,0,0,0,0,-0.00138652815454641
X002142.CH.EQUITY,0,0,0,0,0.146448988150852,0.491683185925604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458268198478185,-0.0358871808046314,-0.0422548100186876,0,0,0,0,0,0,0,0,0,0,0,-0.123097075281174,0,0.0219591544398063,0,0,0,0.0599236480542881,0,0,0.205588348188862,0,0,0,0,0,0,0,0.0511898994691382
X600000.CH.EQUITY,0,0,0,0,0,0.103713206533232,0.495101833443242,0,0,0.0319676021019737,0.164241520849491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853252218255273,0,0,0,0,0,0,0.0777908639385494,0,0,0.0214371677890347,-0.0286376207958308,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0244511516226232,0,0,0.0786014681134195,0,0,0.200771766592879,0,0.251371527654233,0.0244992967677214,0,0,0,0,0,0.152186261972252,0,0,0.143630524269227,0,0,0,0,0,0,-0.125671591848492,0,0,0,-0.0872896236500683,-0.226955323100026,0,0,0,0,0.0733128666224565,0,0,0,0,0,0,0,-0.0539004259452514,0
X600016.CH.EQUITY,0,0.473378758636064,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.163257297812092,0,0,0,0,0,0.0434102169888111,-0.276833937650764,0,0,0.263372014909932,0,0.281221281139744,-0.335934147236677,-0.151150295255819,0,0,0,0,0,0,0,0,0,0,0,0.110148794806495,0.129941076852615,0,0,0,0,0,0,0,-0.147174674653825,0,0,0
X600036.CH.EQUITY,0,0.207834011741861,0.0761485474425598,0,0,0,0,0,0,0.271308108995108,0,0,0,0.132330969389818,0,0,0,0,0,0.218965016020416,0,0,0.0440157923466061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053962739450894,0,0,0,0,0,0.00333930020592318,0,0.0182815119684645,0,0,0,0.0628215641924739,0
X601166.CH.EQUITY,0.0694555894200804,0,0.100902986285059,0,0.0417587869871375,0,0,0.26514201490651,0,0,0,0,0,0.0475538712397197,0.326372110375974,0,0.0211424132293443,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132160057874412,0,0,0,0.045340316883876,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0404010213611844,0,0,0,0,0,0.453560988965552,0,0,0,0,0,0,0,0.514042087774014,0.0265511353961253,0,0,0,0,0,0,0,-0.112361994719353,0,0,0.110967296509995,0,0,0,0,0,0,0,0.00217651402987073,0,0,0.00881259707528272,0,0,0,0,0,0,-0.0326631544869049,-0.0816368671790763,0,0,0,0.0567573451374431,0,-0.0470199904736719
X601229.CH.EQUITY,-0.0151607006123907,0,0.139680582786875,0,0,0,0,0,0,0,0.0503196255847797,0.354016443702614,0,0.538676981932181,0,0,0,-0.519402611927868,0,0,0,-0.072340938518351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060948238564012,0,0,0,-0.0625782947009965,-0.0329854633291382,0,0,0,0,-0.0359713590961636,0,0,0,-0.110246949734837,0.0368698633757463,-0.0176586803566326
X601288.CH.EQUITY,0,-0.0354880878876787,0,0,0,0,0,0,-1.73472347597681e-18,0,0.000469858934423693,0.121810661717627,0,0.827434185812243,0,0,0,0.135636348568731,0,0.0901472189781578,0,0,-0.0583717576710601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106598317085883,0,-0.0541276639895667,0,0,0,0,0,-0.039252272044112,0,0,0,0,-0.0452757254566583,0
